"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RIADG377	
623052																																																																4253	0		50888			12046	0		0	75369	0	0	0	0	0		64815	0	0	0	0	0	0	47631	17184	988	971	7401	0				0	0					0	0	6725	587							0													0	0				0		0	0		499													371			CONF	CONF				0	
623454																																																																13891	10925		1372			32048	0		10614	332348	0	0	0	173183	2035		18587	1386	2814	3763	8935	29301	126949	14670	13821	37009	31065	38012	24587				0	1993					5216	16592	26705	28527							35														163129				0		126	112		3260													5749			CONF	CONF					
623548																																																																22213	1733		13561			18250	1731		1630	148940	0	0	0	52866	708		29463	1088	2627	14481	20697	5380	8584	7785	19835	18576	32450	8095	7800				0	1					2461	1193	12880	13742							0													0	0				0		0	0		1600													4371			CONF	CONF				0	
623874																																																																0	3735		0			0	20697		0	182122	0	0	0	117460	1118		6821	6135	18786	27229	32869	22218	9088	25122	6237	7700	12969	12075	165				0	0					6109	7242	9681	15506							105														110171				1987		0	0		0													574			CONF	CONF					
624246																																																																55557	7307		9905			42724	4786		0	408246	0	0	346	142991	511		53617	2479	8381	19063	55487	55869	1536	25906	25041	43795	87968	82524	21				0	0					2173	1657	35829	94124							57														270811				0		0	3561		3867													3254			CONF	CONF					
624648																																																															1000	20979	3789		13580			14050	2192		0	133368	0	0	0	33644	875		30400	295	1831	8607	18452	4459	0	7003	21272	20744	33137	16884	684				0	0					3280	2033	12217	22596							0														67424				0		0	74		1620													1439			CONF	CONF					
624778																																																																0	0		0			0	1554		0	667570	0	0	0	619776	19287		413	113	2167	2432	8058	161006	442411	2444	133	480	4815	26316	13603				0	0					8643	7272	0	7751							429														0				314		0	3		0													3284			CONF	CONF					
624956																																																															0	9690	2018		9026			17178	3169		3460	117070	0	0	0	24655	738		25135	103	1299	1310	4763	3430	13636	9209	14525	11143	12180	19699	24831				0	131					9195	4435	16160	7527							0														50360				1573		0	0		7318													2370			CONF	CONF					
625056																																																																998	0		11993			8305	0		0	26311	34	0	84	1420	0		6481	45	0	925	84	317	0	9357	562	4073	6087	3170	527				0	0					0	532	0	867							0														0				560		0	23		1167													1040			CONF	CONF					
625065																																																															0	5292	1982		2126			30526	0		725	188126	0	0	0	31639	73		36072	3656	5764	2576	3986	9216	6441	34891	8038	26347	66124	9498	11567				0	33					20238	26181	28351	38437							0													0	188126				212		0	74		1004													1445			CONF	CONF				0	
625140																																																															0	22905	1334		11700			22210	1489		0	204944	9598	0	0	117394	175		16942	1829	1239	3958	14052	90934	5218	5756	8118	9820	24752	43249	4677				53	72					726	475	22342	68							0														151987				0		0	4973		5686													2940			CONF	CONF					
625159																																																																101	4860	0	0	29001	2079	31080	479		0	171046	0	0	4474	2620	50467	2558	42640	2558	0	62	0	0	0	103019	11498	3212	458	45711	4474	0	0	0	0	216	1372				130	31499	25418	16658	0	0				0	0														0				24	365	0	365	0	1026	0	0	0	0	0	0	0	24	0	0	0	24	6127	0	0	CONF	CONF					
625654																																																															0	7448	76058	0	1216	282631	0	282631	27895		4477	1279453	-2	455	1920	204100	3066	649	365907	9795	13698	33197	56205	25175	65563	296572	46033	204040	273074	236334	10403	0	0	0	0	40	0				54131	31547	364430	214497	0	455				0	238														605471				0	3422	0	3422	0	952	0	0	0	0	0	0	0	0	0	0	0	0	3086	0	0	CONF	CONF					
625757																																																															1702	350	2764		0			15000	2259		13589	158232	0	0	0	57054	1995		22997	3945	13650	8997	14308	11039	4925	15725	13020	23687	15075	17136	16506				80	65					3176	10905	35929	11332							0														0				0		0	3		1216													813			CONF	CONF					
625850																																																															0	33348	1624		1062			1800	4852		0	287696	0	0	0	213827	0		14982	2802	5618	5520	26967	172687	132	10136	13959	3478	6353	39943	0				0	0					8222	9194	2142	10194							0														161725				1953		0	3		442													986			CONF	CONF					
625953																																																															0	8111	0		0			10209	0		0	52946	0	0	267	22476	33		8033	349	1074	811	2578	7761	9903	3989	3664	11354	10399	1064	0				0	0					76	0	5261	1100							0														17647				0		0	80		1628													3972			CONF	CONF					
626101																																																																0	79611	0	167	71398	0	71398	59317		0	1264212	0	0	150	678778	3297	90142	39984	5559	21160	8104	21768	64989	553308	133273	7529	21863	86434	84515	238403	0	0	0	0	9	0				19201	56095	107232	181226	0	0				1770	762													0	890214				3316	5600	1650	5600	0	13	0	0	250	920	366	10	0	0	0	0	0	0	618	10	0	CONF	CONF				0	
627108																																																																0	40318	0	632	19037	0	19037	32922		0	653076	0	0	0	435316	1626	180051	18649	8335	16481	40318	65801	94364	208561	45592	17071	43895	54661	43226	11522	0	0	0	0	1	0				19371	2921	9500	89564	0	0				228	0														230584				228	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1854	0	64	CONF	CONF					
627377																																																																0	0		0			0	0		0	13142	0	0	0	13113	0		266	0	256	35	139	4998	7652	6	4	19	0	0	0				0	0					0	0	0	0							0														13142				0		0	0		0													29			CONF	CONF					
627854																																																																28989	33019		3269			12365	1105		12732	264423	0	0	0	53918	1340		56086	998	2622	8611	14173	27406	0	24461	30457	59209	25662	69699	1013				0	0					2395	34627	21936	54950							0														73331				0		0	89		1766													1923			CONF	CONF					
628039																																																																10665	639		12241			4045	0		2146	55000	0	0	0	9297	85		21092	441	394	2698	3185	2487	0	17074	5519	10924	7110	2495	1868				0	0					316	1097	7861	4062							0														2399				116		0	54		565													1927			CONF	CONF					
628123																																																																327	5201	0	0	16039	0	16039	8784		0	174796	0	0	0	74184	36	0	4288	2	19	407	1155	23630	48963	217	4050	12861	17567	32362	32983	0	0	0	0	59	0				3017	1089	35096	6226	0	0				0	0														55599				0	37	0	37	0	22993	0	0	0	0	0	0	0	0	0	0	0	0	1708	0	0	CONF	CONF					
628356																																																																11106	14486		4999			15893	3080		7134	227026	0	0	0	60212	3569		41424	451	4319	11217	28258	15446	521	19835	22309	51337	48871	24462	0				0	27					8398	22472	46727	27504							0													0	49382				205		0	9		601													809			CONF	CONF				0	
628552																																																																88133	12955		22348			20152	0		0	253542	0	0	0	47677	1691	0	52050	2284	4149	12354	28251	639	0	21749	30487	40521	88035	23346	424				0	0					3771	5391	21294	17331						0	223													0	101211				0		1623	1013	0	3722	0	0	0	0	0			0	0	0	0	0	6441	0	0	CONF	CONF				0	
629148																																																																62693	439		14292			7677	182		0	125649	0	0	0	19064	913		16416	1553	5127	1884	1510	769	7826	4365	14239	19573	19865	22265	25931				370	0					560	6428	6974	1631							0														0				102		0	56		1138													3232			CONF	CONF					
629353																																																																20484	5809		2311			28684	0		729	335469	0	0	0	129719	601		16706	971	3168	19989	34389	61743	8836	29239	13507	49036	71220	41405	842				0	11					6540	41839	59716	26036							0													0	318208				0		4000	165		1482													7343			CONF	CONF				0	
629522																																																																183	742		250			11506	5397		1447	141200	0	0	0	78180	237		5764	476	950	4217	6730	19633	46127	6077	4655	7388	11383	22786	10423				0	0					565	1414	9773	22371							0														141200				174		0	17		4700													4418			CONF	CONF					
629746																																																																21707	2679		18595			6678	1600		6560	103557	0	0	0	26446	383	19288	14567	195	72	4911	2952	9313	9003	14801	5252	13898	15865	16891	10403				0	0					1908	898	11180	3722						0	0														0				0		0	27	0	939	0	0	0	0	0			0	0	0	0	0	235	0	0	CONF	CONF					
630041																																																																1106	0		568			1639	0		0	14624	0	0	1639	5485	105		2051	50	545	1612	2342	914	0	376	1080	4666	1391	1505	118				0	62					225	299	159	2031							0													0	6046				173		0	6		2084													855			CONF	CONF				0	
630340																																																																8388	0		917			2749	23		0	58292	39	0	0	27724	621		7373	600	3989	4953	7050	11132	0	1571	5802	6347	10516	6228	143				0	0					2277	0	0	9247							0													0	31105				0		0	0		3825													2560			CONF	CONF				0	
630555																																																																19686	7440		1282			70648	3598		0	399772	1587	0	6219	63933	2325		131950	2869	8012	28919	19929	4203	0	89479	56287	67974	93547	26138	2644				0	191					36679	44146	74871	75836							0													0	191607				0		0	29		185													510			CONF	CONF				0	
630658																																																																9030	148		267			11490	0		3070	183428	0	0	2639	96055	1181		25848	202	430	6567	4044	11327	73374	8493	18174	14906	6578	29853	9368				0	69					8804	18997	11294	6272							0														0				0		0	164		2612													13975			CONF	CONF					
631039																																																																13480	2727		3009			23021	14325		0	184948	0	0	0	29463	3081		16803	600	2564	9424	10936	1544	4395	37356	6252	25529	37735	28619	19994				145	282					4759	10177	56810	20460							0													0	59959				535		0	0		1199													2010			CONF	CONF				0	
631150																																																																3138	20532		259			3934	2550		0	268655	0	0	0	70356	2769		19502	1406	13879	23976	25998	3916	1182	16661	20931	52287	81998	24803	1618				0	25					4434	37130	41151	79903							0														128595				0		0	14		1645													815			CONF	CONF					
631178																																																																7258	2225		502			27978	22858		0	235302	0	0	0	72038	2992	12415	78984	6141	4189	14401	24084	9546	13383	72581	15327	22047	39877	7609	5823				0	0					13958	17653	34348	18442						0	0													0	50478				0		0	0	0	6375	0	0	0	0	0			0	0		0	0	8675	0	0	CONF	CONF				0	
631422																																																																15152	6558	0	1056	84392	0	84392	8146		4227	709138	0	0	15	187766	10313	18135	174853	8032	24133	32721	44684	45065	32611	77898	79839	146800	176433	39888	497	0	0	0	2722	829	0				38532	88622	118139	87658	0	0				0	0														175525				36	214	0	214	0	26106	0	0	0	36	0	0	0	0	0	0	0	0	28706	0	0	CONF	CONF					
631570																																																																0	460064		0			1321	34		0	1079849	0	0	0	526522	1336		7575	15627	36870	22194	75828	260270	114312	74454	123595	162134	135738	40156	17250				0	62					2077	103	11793	76537							251														861402				0		0	0		0													0			CONF	CONF					
632410																																																																1226	12115	0	684	28051	0	28051	12617		2676	460693	0	0	0	115237	7389	0	76217	3410	2599	23230	29340	23508	32876	44873	25335	93437	98270	65329	17682	0	0	0	0	15	0				14078	14017	144742	106308	0	0				70	282														34854				414	576	0	576	0	640	0	0	0	344	0	0	0	0	0	0	0	0	322	0	0	CONF	CONF					
632607																																																																112	73206		0			29952	29673		0	855323	0	0	0	547545	18225		15660	3803	7849	8133	18392	136642	371139	49819	12669	21198	35226	58097	129589				0	0					7830	19642	73693	54791							0													0	379190				0		0	142		0													512			CONF	CONF				0	
632858																																																																0	26499	8963	2007	56616	0	56616	401		0	385777	1436	0	0	49787	27	12747	112450	4206	5463	5584	20071	3545	10917	86393	87677	58211	97095	7038	1012	0	0	0	0	0	0				3671	50446	36206	139289	0	0				0	0														104842				308	11188	0	20151	0	902	0	0	0	0	0	308	0	0	0	0	0	0	1211	308	0	CONF	CONF					
633378																																																																0	2696433	0	0	149008	0	149008	22522		0	5739983	0	0	0	1677712	20222	113345	392526	16215	26826	46092	61648	210263	1310427	341977	209267	673836	1207326	1588980	9214	0	0	0	0	131	0				595	229424	99632	841782	0	0				0	948														4452972				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2522	0	959	CONF	CONF					
