IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJJ33
770853.0,1448.0,0.0,0.0,7337.0,1616.0,0.0,311.0,,325.0,,77.0,0.0,,0.0,3743.0,4008.0,447.0,125.0,934.0,3475.0,7751.0,132.0,2133.0,101.0,,1.0,,,408.0,857.0,857.0,0.0,0.0,857.0,1383.0,3907.0,19.0,405.0,,60.0,0.0,16.0,,,,,,0.0,,,true,0.0,106.0,,-51.0,196.0,,53.0,,0.0,253.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,857.0,183.0,,,,,1180.0,526.0,857.0,0.0,0.0,0.0,123.0
771047.0,9.0,6.0,0.0,370.0,59.0,0.0,157.0,,157.0,,108.0,0.0,,0.0,50.0,594.0,47.0,9.0,169.0,458.0,644.0,102.0,209.0,12.0,,2.0,,,80.0,189.0,189.0,0.0,0.0,189.0,1.0,131.0,83.0,12.0,,4.0,0.0,0.0,,,,,,0.0,,,true,0.0,22.0,,46.0,14.0,,0.0,,0.0,38.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,189.0,0.0,,,,,22.0,5.0,189.0,0.0,0.0,0.0,0.0
771140.0,825.0,0.0,0.0,11076.0,2152.0,131.0,555.0,,647.0,,1013.0,3.0,,0.0,5934.0,8245.0,1753.0,532.0,2101.0,7186.0,14179.0,75.0,4327.0,177.0,,261.0,532.0,0.0,710.0,1979.0,2562.0,583.0,95.0,1979.0,1585.0,6412.0,416.0,314.0,235.0,72.0,0.0,88.0,0.0,,,,,0.0,0.0,0.0,false,0.0,280.0,,627.0,1182.0,0.0,210.0,0.0,0.0,923.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,1979.0,,214.0,54.0,8.0,256.0,2627.0,1375.0,2562.0,0.0,,,250.0
771458.0,1857.0,0.0,0.0,18171.0,3263.0,0.0,373.0,,375.0,,689.0,0.0,,935.0,4677.0,19338.0,2796.0,500.0,2845.0,10507.0,24015.0,767.0,5888.0,245.0,,76.0,,,1064.0,10726.0,10726.0,0.0,0.0,10726.0,1886.0,12595.0,448.0,47.0,,49.0,34.0,258.0,,,,,,0.0,,,true,0.0,52.0,,22.0,4317.0,,0.0,,0.0,1069.0,0.0,710.0,,,,,,,,,,,,,0.0,,,,,,0.0,10726.0,537.0,,,,,1253.0,907.0,10726.0,0.0,0.0,0.0,901.0
771609.0,5425.0,-1094.0,0.0,31797.0,2690.0,0.0,680.0,,733.0,,783.0,0.0,,1370.0,16913.0,16783.0,11555.0,820.0,6691.0,20682.0,33696.0,249.0,10139.0,527.0,,0.0,,,3646.0,4678.0,6204.0,1526.0,0.0,4678.0,8991.0,17676.0,294.0,1232.0,,223.0,0.0,3346.0,,,,,,0.0,,,false,27.0,1680.0,,644.0,0.0,,-219.0,,0.0,2781.0,0.0,206.0,,,,,,,,,,,,,0.0,,,,,,0.0,4678.0,2507.0,,,,,5220.0,2529.0,6031.0,173.0,355.0,3102.0,531.0
771748.0,256.0,0.0,0.0,883.0,123.0,66.0,260.0,,260.0,,762.0,0.0,,0.0,766.0,1198.0,77.0,57.0,278.0,818.0,1964.0,5.0,412.0,23.0,,0.0,,,64.0,452.0,457.0,5.0,0.0,452.0,242.0,212.0,225.0,67.0,,88.0,0.0,0.0,,,,,,0.0,,,true,0.0,46.0,,22.0,138.0,,0.0,,0.0,20.0,51.0,13.0,,,,,,,,,,,,,0.0,,,,,,0.0,452.0,5.0,,,,,306.0,132.0,457.0,0.0,0.0,0.0,0.0
771878.0,42.0,0.0,0.0,3654.0,117.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1699.0,2356.0,357.0,91.0,687.0,2773.0,4055.0,74.0,1700.0,97.0,,0.0,,,386.0,4.0,-60.0,-64.0,0.0,4.0,2403.0,1029.0,0.0,12.0,,48.0,0.0,79.0,,,,,,0.0,,,false,0.0,105.0,,217.0,62.0,,47.0,,0.0,76.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,4.0,392.0,,,,,1123.0,130.0,-60.0,0.0,0.0,64.0,0.0
772008.0,5809.0,52.0,0.0,18075.0,3348.0,0.0,0.0,,0.0,,1084.0,0.0,,0.0,10464.0,14133.0,1494.0,473.0,3735.0,12263.0,24597.0,1092.0,7464.0,225.0,,0.0,,,1022.0,2490.0,3366.0,876.0,0.0,2490.0,4322.0,10288.0,127.0,448.0,,54.0,0.0,13.0,,,,,,0.0,,,false,29.0,88.0,,354.0,3938.0,,75.0,,0.0,648.0,0.0,42.0,,,,,,,,,,,,,0.0,,,,,,0.0,2490.0,323.0,,,,,1991.0,1893.0,3366.0,0.0,171.0,114.0,50.0
772446.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,22524.0,0.0,7.0,23406.0,0.0,16355.0,22389.0,7.0,0.0,5256.0,133.0,,0.0,0.0,0.0,336.0,766.0,1024.0,258.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,882.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,766.0,,,,,,0.0,0.0,1024.0,0.0,,,0.0
772754.0,130.0,0.0,0.0,1084.0,142.0,0.0,,,76.0,,21.0,0.0,,0.0,461.0,727.0,52.0,22.0,159.0,545.0,1188.0,45.0,339.0,16.0,,0.0,,,47.0,234.0,234.0,0.0,0.0,234.0,207.0,642.0,16.0,17.0,,2.0,0.0,0.0,,,,,,0.0,,,true,0.0,17.0,,36.0,0.0,,0.0,,0.0,30.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,234.0,0.0,,,,,276.0,38.0,232.0,2.0,0.0,0.0,2.0
773032.0,62.0,0.0,0.0,1655.0,124.0,0.0,,,0.0,,165.0,0.0,,0.0,210.0,2277.0,343.0,153.0,435.0,1470.0,2487.0,542.0,911.0,37.0,,0.0,0.0,0.0,124.0,1135.0,1135.0,0.0,0.0,1135.0,795.0,469.0,155.0,2.0,0.0,1.0,0.0,0.0,,,,,,0.0,0.0,,true,0.0,267.0,,98.0,26.0,0.0,0.0,0.0,2.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,1135.0,,,,,,95.0,51.0,1135.0,0.0,,,15.0
773171.0,28.0,0.0,0.0,1179.0,65.0,0.0,,,0.0,,19.0,0.0,,0.0,230.0,1199.0,158.0,5.0,340.0,1153.0,1429.0,78.0,721.0,35.0,,0.0,,,92.0,120.0,169.0,49.0,0.0,120.0,650.0,145.0,16.0,10.0,,11.0,-6.0,14.0,,,,,,0.0,,,false,0.0,319.0,,142.0,0.0,,11.0,,0.0,132.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,120.0,0.0,,,,,183.0,9.0,169.0,0.0,0.0,2.0,35.0
773247.0,9640.0,0.0,0.0,82610.0,20234.0,19.0,687.0,,2970.0,,2107.0,6830.0,,6709.0,43451.0,58217.0,21361.0,3116.0,15893.0,44594.0,101668.0,924.0,23470.0,880.0,,836.0,3401.0,0.0,4142.0,15976.0,21145.0,5169.0,390.0,15976.0,5813.0,41122.0,418.0,20074.0,139.0,688.0,22.0,299.0,127.0,,,,,0.0,0.0,0.0,false,0.0,12471.0,,883.0,7607.0,0.0,172.0,7.0,-366.0,10988.0,0.0,1089.0,0.0,0.0,414.0,0.0,0.0,,,,18.0,0.0,0.0,0.0,0.0,,,,,,0.0,15976.0,,1769.0,321.0,0.0,1026.0,7729.0,1771.0,20984.0,161.0,,,14000.0
773443.0,59.0,0.0,0.0,2781.0,658.0,0.0,227.0,,241.0,,178.0,0.0,,228.0,1592.0,2100.0,550.0,78.0,631.0,2523.0,3692.0,251.0,1576.0,85.0,,205.0,69.0,0.0,316.0,116.0,121.0,5.0,7.0,116.0,493.0,1290.0,156.0,224.0,0.0,12.0,-20.0,15.0,,,,,,0.0,0.0,0.0,true,0.0,99.0,,305.0,165.0,0.0,22.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,116.0,,,,,,555.0,480.0,104.0,17.0,,,23.0
773470.0,1474.0,0.0,0.0,14888.0,9.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,5903.0,11436.0,916.0,26.0,1051.0,3519.0,17339.0,2240.0,2080.0,73.0,,0.0,,,388.0,6234.0,8861.0,2627.0,0.0,6234.0,1294.0,13583.0,0.0,15.0,,210.0,0.0,0.0,,,,,,0.0,,,false,0.0,2.0,,0.0,0.0,,0.0,,0.0,890.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,6234.0,2004.0,,,,,1060.0,1350.0,8861.0,0.0,0.0,0.0,-28.0
773742.0,28.0,0.0,0.0,3153.0,310.0,0.0,0.0,,12.0,,88.0,0.0,,0.0,983.0,3387.0,689.0,153.0,974.0,3285.0,4370.0,227.0,1919.0,84.0,,0.0,,,392.0,661.0,791.0,130.0,12.0,661.0,1174.0,1489.0,72.0,22.0,,47.0,3.0,117.0,,,,,,0.0,,,false,8.0,160.0,,58.0,797.0,,34.0,,0.0,318.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,661.0,679.0,,,,,173.0,81.0,791.0,0.0,64.0,0.0,0.0
774132.0,1792.0,0.0,0.0,11352.0,1188.0,1072.0,5.0,,25.0,,129.0,0.0,,0.0,4812.0,8927.0,1542.0,442.0,2666.0,8647.0,13739.0,128.0,4946.0,151.0,,0.0,,,769.0,1707.0,1822.0,115.0,0.0,1708.0,5123.0,4833.0,29.0,193.0,,20.0,32.0,139.0,,,,,,0.0,,,true,0.0,183.0,,213.0,825.0,,0.0,,-39.0,908.0,0.0,266.0,,,,,,,,,,,,,0.0,,,,,,-1.0,1707.0,615.0,,,,,1293.0,919.0,1822.0,0.0,10.0,50.0,0.0
774235.0,134.0,0.0,0.0,1204.0,97.0,0.0,94.0,,111.0,,67.0,0.0,,0.0,421.0,1194.0,100.0,33.0,200.0,716.0,1615.0,163.0,420.0,21.0,,0.0,,,96.0,481.0,578.0,97.0,3.0,481.0,273.0,444.0,17.0,13.0,,3.0,0.0,0.0,,,,,,0.0,,,false,0.0,279.0,,107.0,71.0,,0.0,,0.0,67.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,481.0,0.0,,,,,148.0,126.0,578.0,0.0,0.0,0.0,0.0
774253.0,203.0,-22.0,0.0,1040.0,242.0,12.0,,,0.0,,13.0,0.0,,0.0,427.0,740.0,37.0,33.0,140.0,613.0,1167.0,52.0,368.0,16.0,,3.0,,,61.0,142.0,142.0,0.0,0.0,142.0,416.0,357.0,2.0,6.0,,3.0,0.0,0.0,,,,,,0.0,,,true,0.0,25.0,,20.0,27.0,,0.0,,0.0,4.0,0.0,44.0,,,,,,,,,,,,,0.0,,,,,,0.0,142.0,53.0,,,,,124.0,38.0,142.0,0.0,0.0,0.0,0.0
774347.0,380.0,0.0,0.0,2073.0,261.0,329.0,537.0,,537.0,,474.0,0.0,,0.0,1526.0,1422.0,136.0,40.0,184.0,1104.0,2948.0,1.0,726.0,31.0,,0.0,,,194.0,431.0,454.0,23.0,0.0,431.0,215.0,946.0,469.0,17.0,,10.0,0.0,0.0,,,,,,0.0,,,true,0.0,114.0,,61.0,0.0,,0.0,,11.0,69.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,431.0,38.0,,,,,854.0,237.0,454.0,0.0,0.0,16.0,0.0
775054.0,874.0,69.0,0.0,6583.0,323.0,239.0,1506.0,,1506.0,,734.0,73.0,,0.0,3207.0,4987.0,682.0,118.0,1224.0,3612.0,8194.0,232.0,2046.0,77.0,,0.0,,,336.0,2126.0,2126.0,0.0,89.0,2126.0,650.0,4084.0,218.0,34.0,,40.0,0.0,0.0,,,,,,0.0,,,true,0.0,20.0,,35.0,258.0,,17.0,,44.0,474.0,0.0,6.0,,,,,,,,,,,,,0.0,,,,,,0.0,2126.0,137.0,,,,,1493.0,669.0,2126.0,0.0,29.0,0.0,0.0
775241.0,14.0,0.0,0.0,449.0,34.0,0.0,103.0,,103.0,,2.0,0.0,,0.0,164.0,405.0,81.0,24.0,134.0,366.0,569.0,62.0,198.0,12.0,,0.0,0.0,0.0,34.0,87.0,116.0,29.0,0.0,87.0,104.0,159.0,1.0,9.0,7.0,2.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,49.0,,53.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,87.0,,,,,,109.0,32.0,116.0,0.0,,,4.0
775456.0,1200.0,0.0,0.0,15727.0,3461.0,0.0,0.0,,409.0,,1064.0,0.0,,0.0,6824.0,12148.0,1096.0,350.0,1968.0,7530.0,18972.0,1310.0,4854.0,175.0,,9.0,,,656.0,5354.0,5612.0,258.0,329.0,5354.0,3589.0,8036.0,315.0,203.0,,117.0,0.0,116.0,,,,,,0.0,,,true,0.0,232.0,,75.0,679.0,,134.0,,125.0,371.0,0.0,52.0,,,,,,,,,,,,,0.0,,,,,,0.0,5354.0,884.0,,,,,3395.0,1133.0,5612.0,0.0,0.0,0.0,102.0
775773.0,66.0,0.0,0.0,1474.0,2.0,0.0,,,0.0,,84.0,0.0,,0.0,732.0,1672.0,310.0,8.0,648.0,1957.0,2404.0,440.0,1091.0,45.0,,0.0,,,218.0,26.0,26.0,0.0,0.0,26.0,1205.0,264.0,63.0,2.0,,9.0,0.0,156.0,,,,,,0.0,,,false,0.0,3.0,,59.0,338.0,,20.0,,0.0,126.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,26.0,92.0,,,,,459.0,113.0,26.0,0.0,0.0,0.0,-1.0
776369.0,191.0,0.0,0.0,2201.0,608.0,0.0,,,53.0,,4.0,0.0,,0.0,280.0,2679.0,305.0,141.0,488.0,1430.0,2959.0,409.0,744.0,36.0,,0.0,,,198.0,1171.0,1494.0,323.0,0.0,1171.0,273.0,1181.0,2.0,6.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,86.0,,345.0,0.0,,0.0,,0.0,141.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1171.0,0.0,,,,,62.0,21.0,1494.0,0.0,0.0,23.0,60.0
776547.0,632.0,0.0,0.0,4590.0,251.0,11.0,0.0,,41.0,,94.0,0.0,,0.0,2505.0,2483.0,325.0,83.0,659.0,1743.0,4988.0,75.0,949.0,44.0,,1.0,429.0,0.0,135.0,824.0,1065.0,241.0,18.0,824.0,2211.0,1842.0,92.0,101.0,0.0,76.0,0.0,0.0,,,,,,0.0,0.0,0.0,false,0.0,245.0,,0.0,142.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,824.0,,,,,,1032.0,310.0,1065.0,0.0,,,0.0
777254.0,19.0,0.0,0.0,1172.0,149.0,0.0,53.0,,53.0,,41.0,0.0,,0.0,504.0,778.0,70.0,25.0,178.0,623.0,1282.0,25.0,340.0,16.0,,0.0,,,105.0,180.0,189.0,9.0,0.0,180.0,638.0,198.0,25.0,1.0,,27.0,0.0,2.0,,,,,,0.0,,,true,0.0,134.0,,12.0,5.0,,30.0,,0.0,13.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,180.0,219.0,,,,,141.0,124.0,189.0,0.0,0.0,0.0,36.0
777366.0,830.0,0.0,0.0,11578.0,263.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,0.0,5755.0,7773.0,199.0,44.0,1406.0,5487.0,13528.0,1581.0,2949.0,103.0,0.0,0.0,7.0,0.0,1132.0,1777.0,2485.0,708.0,0.0,1777.0,3668.0,7647.0,0.0,139.0,0.0,130.0,0.0,0.0,,,,,,0.0,0.0,0.0,false,0.0,0.0,0.0,122.0,92.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,1777.0,,,,,,3238.0,1541.0,2485.0,0.0,,,0.0
777441.0,23.0,0.0,0.0,840.0,200.0,0.0,,,11.0,,116.0,0.0,,1.0,694.0,453.0,167.0,48.0,229.0,617.0,1147.0,28.0,314.0,17.0,,0.0,,,74.0,3.0,3.0,0.0,11.0,3.0,220.0,207.0,48.0,322.0,,63.0,0.0,0.0,,,,,,0.0,,,false,0.0,202.0,,1.0,99.0,,0.0,,0.0,116.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3.0,0.0,,,,,37.0,312.0,3.0,0.0,0.0,2.0,0.0
777870.0,122.0,-28.0,0.0,2614.0,129.0,0.0,0.0,,0.0,,160.0,0.0,,0.0,1045.0,2387.0,282.0,244.0,803.0,1887.0,3432.0,270.0,913.0,44.0,,0.0,,,171.0,608.0,754.0,146.0,0.0,608.0,1111.0,1213.0,117.0,24.0,,52.0,0.0,6.0,,,,,,0.0,,,false,0.0,161.0,,13.0,323.0,,15.0,,0.0,17.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,608.0,0.0,,,,,743.0,156.0,754.0,0.0,0.0,0.0,0.0
778738.0,1761.0,0.0,0.0,16683.0,1340.0,332.0,0.0,,28.0,,855.0,0.0,,1.0,7493.0,11811.0,4858.0,207.0,2224.0,10244.0,19304.0,19.0,6726.0,233.0,,39.0,,,1279.0,6082.0,6262.0,180.0,1.0,5362.0,2902.0,11644.0,839.0,2053.0,,84.0,0.0,3409.0,,,,,,0.0,,,true,16.0,753.0,,1305.0,26.0,,951.0,,0.0,-71.0,0.0,15.0,,,,,,,,,529.0,,0.0,,0.0,,,,,,720.0,6082.0,0.0,,,,,3095.0,545.0,6290.0,-28.0,351.0,10.0,135.0
779016.0,959.0,0.0,0.0,5167.0,1007.0,8.0,20.0,,134.0,,362.0,0.0,,0.0,2318.0,3804.0,532.0,104.0,817.0,2808.0,6122.0,146.0,1690.0,81.0,,26.0,,,301.0,1304.0,1528.0,224.0,114.0,1304.0,1321.0,2564.0,306.0,47.0,,22.0,-6.0,14.0,,,,,,0.0,,,false,0.0,141.0,,164.0,253.0,,63.0,,0.0,314.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1304.0,287.0,,,,,671.0,328.0,1528.0,0.0,30.0,13.0,0.0
779351.0,4764.0,532.0,0.0,28592.0,7500.0,3.0,728.0,,939.0,,124.0,407.0,,650.0,11387.0,19751.0,5944.0,640.0,7038.0,17688.0,31138.0,114.0,9783.0,392.0,,1038.0,18.0,0.0,781.0,6064.0,8184.0,2120.0,673.0,6064.0,6696.0,12147.0,3.0,1482.0,0.0,419.0,0.0,9.0,263.0,,,,,0.0,0.0,0.0,false,842.0,468.0,,37.0,1442.0,0.0,1443.0,0.0,0.0,2910.0,0.0,86.0,26.0,3.0,263.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,6064.0,,245.0,59.0,56.0,280.0,2759.0,1326.0,8184.0,0.0,,,355.0
779360.0,283.0,-10.0,0.0,2109.0,236.0,0.0,100.0,,176.0,,558.0,0.0,,0.0,2057.0,3591.0,621.0,164.0,1283.0,3266.0,5648.0,176.0,1607.0,81.0,,0.0,,,376.0,936.0,936.0,0.0,76.0,936.0,171.0,1511.0,184.0,488.0,,6.0,0.0,0.0,,,,,,0.0,,,true,0.0,15.0,,265.0,2534.0,,9.0,,7.0,441.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,936.0,342.0,,,,,801.0,143.0,936.0,0.0,0.0,0.0,0.0
779641.0,13.0,0.0,0.0,481.0,17.0,40.0,0.0,,25.0,,0.0,0.0,,0.0,93.0,568.0,13.0,2.0,141.0,303.0,661.0,3.0,142.0,7.0,,0.0,,,20.0,278.0,278.0,0.0,5.0,278.0,254.0,156.0,0.0,2.0,,18.0,0.0,0.0,,,,,,0.0,,,true,0.0,29.0,,119.0,0.0,,0.0,,0.0,11.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,278.0,2.0,,,,,63.0,13.0,278.0,0.0,0.0,0.0,0.0
779650.0,486.0,0.0,0.0,8793.0,845.0,224.0,1.0,,4596.0,,30.0,0.0,,0.0,2934.0,8110.0,606.0,172.0,1103.0,3560.0,11044.0,789.0,2049.0,89.0,,0.0,,,391.0,4596.0,4679.0,83.0,143.0,4596.0,1321.0,2001.0,13.0,455.0,,56.0,154.0,7.0,,,,,,0.0,,,true,0.0,30.0,,1152.0,0.0,,0.0,,0.0,273.0,0.0,17.0,,,,,,,,,,,,,0.0,,,,,,0.0,4596.0,415.0,,,,,1407.0,171.0,4679.0,0.0,0.0,0.0,477.0
779968.0,2069.0,0.0,0.0,15982.0,6817.0,0.0,0.0,,0.0,,31.0,0.0,,0.0,8732.0,8301.0,537.0,63.0,1309.0,4880.0,17033.0,280.0,2954.0,92.0,,0.0,,,617.0,3977.0,3603.0,-374.0,0.0,3977.0,0.0,9165.0,20.0,20.0,,118.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,319.0,303.0,,7.0,,0.0,467.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3977.0,35.0,,,,,4426.0,2182.0,3608.0,-5.0,0.0,0.0,350.0
780049.0,119.0,0.0,0.0,2551.0,470.0,287.0,144.0,,176.0,,287.0,0.0,,0.0,1580.0,2232.0,396.0,238.0,587.0,1765.0,3812.0,50.0,1011.0,44.0,,0.0,,,167.0,718.0,718.0,0.0,32.0,718.0,763.0,806.0,222.0,650.0,,6.0,12.0,0.0,,,,,,0.0,,,true,0.0,336.0,,179.0,452.0,,0.0,,0.0,140.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,718.0,89.0,,,,,544.0,178.0,718.0,0.0,0.0,6.0,145.0
780218.0,1081.0,0.0,0.0,10127.0,1034.0,0.0,141.0,,186.0,,811.0,0.0,,0.0,4385.0,7461.0,2295.0,354.0,3132.0,7879.0,11846.0,99.0,3666.0,152.0,,0.0,,,1038.0,1949.0,2159.0,210.0,11.0,1949.0,3056.0,5648.0,811.0,799.0,,78.0,0.0,847.0,,,,,,0.0,,,false,0.0,203.0,,9.0,722.0,,100.0,,0.0,861.0,0.0,43.0,,,,,,,,,-68.0,,0.0,,0.0,,,,,,0.0,1949.0,137.0,,,,,1872.0,496.0,2168.0,-9.0,133.0,0.0,-291.0
780263.0,150.0,0.0,0.0,2368.0,347.0,0.0,40.0,,41.0,,530.0,0.0,,0.0,927.0,2930.0,410.0,149.0,442.0,2720.0,3857.0,422.0,1665.0,65.0,,0.0,,,613.0,590.0,590.0,0.0,0.0,590.0,355.0,1556.0,228.0,12.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,69.0,,165.0,372.0,,-1.0,,0.0,140.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,590.0,411.0,,,,,201.0,153.0,590.0,0.0,0.0,122.0,30.0
780722.0,128.0,12.0,0.0,8123.0,557.0,0.0,50.0,,158.0,,109.0,0.0,,0.0,1094.0,8193.0,740.0,329.0,1149.0,4733.0,9287.0,249.0,2906.0,131.0,,0.0,81.0,0.0,678.0,3111.0,4204.0,1093.0,106.0,3111.0,2561.0,4769.0,33.0,36.0,4.0,21.0,0.0,0.0,,,,,,0.0,0.0,0.0,false,0.0,78.0,,222.0,563.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,3111.0,,,,,,705.0,144.0,4246.0,-42.0,,,-34.0
780955.0,218.0,0.0,0.0,3940.0,1162.0,3.0,364.0,,408.0,,110.0,0.0,,0.0,1550.0,2704.0,359.0,100.0,1082.0,2650.0,4254.0,40.0,1347.0,70.0,,6.0,,,193.0,350.0,415.0,65.0,44.0,350.0,674.0,1579.0,87.0,85.0,,21.0,0.0,17.0,,,,,,0.0,,,false,14.0,103.0,,126.0,14.0,,44.0,,0.0,199.0,0.0,28.0,,,,,,,,,,,,,0.0,,,,,,0.0,350.0,199.0,,,,,825.0,217.0,413.0,2.0,0.0,-1.0,0.0
782016.0,8.0,-2.0,0.0,964.0,9.0,30.0,,,17.0,,182.0,0.0,,15.0,232.0,1073.0,155.0,47.0,288.0,843.0,1305.0,1.0,472.0,24.0,,0.0,,,83.0,328.0,383.0,55.0,9.0,328.0,528.0,387.0,163.0,19.0,,7.0,0.0,0.0,,,,,,0.0,,,false,0.0,23.0,,121.0,0.0,,0.0,,0.0,91.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,328.0,29.0,,,,,122.0,54.0,383.0,0.0,0.0,2.0,0.0
782306.0,14702.0,0.0,0.0,82811.0,26458.0,464.0,0.0,,557.0,,59.0,3936.0,,0.0,43146.0,47574.0,2901.0,415.0,8162.0,32605.0,90720.0,645.0,20911.0,541.0,,126.0,11386.0,0.0,3466.0,9055.0,12128.0,3073.0,557.0,9055.0,9605.0,45239.0,0.0,1978.0,0.0,984.0,0.0,0.0,375.0,,,,,0.0,78.0,0.0,false,0.0,952.0,,1400.0,421.0,0.0,0.0,0.0,0.0,1860.0,0.0,66.0,0.0,0.0,74.0,301.0,173.0,,,,,,,,0.0,,,,,,0.0,9055.0,,64.0,27.0,0.0,324.0,12536.0,2418.0,12128.0,0.0,,,5742.0
782548.0,124.0,0.0,0.0,580.0,68.0,99.0,46.0,,49.0,,77.0,0.0,,0.0,320.0,511.0,44.0,9.0,188.0,459.0,831.0,16.0,243.0,13.0,,0.0,,,28.0,79.0,84.0,5.0,2.0,79.0,132.0,291.0,64.0,5.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,40.0,,26.0,33.0,,0.0,,0.0,30.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,79.0,10.0,,,,,121.0,60.0,84.0,0.0,4.0,1.0,12.0
783161.0,1629.0,-42.0,0.0,13368.0,1780.0,0.0,502.0,,580.0,,364.0,107.0,,0.0,3181.0,15362.0,1549.0,428.0,3167.0,11140.0,18543.0,1715.0,6635.0,201.0,,0.0,,,1127.0,4337.0,6029.0,1692.0,51.0,4337.0,1378.0,9612.0,252.0,77.0,,256.0,0.0,0.0,,,,,,0.0,,,false,0.0,18.0,,947.0,1786.0,,67.0,,0.0,906.0,0.0,211.0,,,,,,,,,,,,,0.0,,,,,,0.0,4337.0,0.0,,,,,1211.0,264.0,6029.0,0.0,148.0,0.0,-300.0
