"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
644963		0	800	148	1	0	897	246	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
645157		0	1524	45	22	0	1482	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645317		0	20009	0	5	0	20004	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645465		0	20296	1480	154	0	18873	211	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645540		0	3706	0	74	0	3658	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
645577		0	2248	2	0	0	2249	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
645625		8407	129190	4451	1648	0	130675	7584	0				192	0	-9	0	0	183	0	0	0	0	0	0	0	0	-429	0	0	
646042		0	889	0	2	0	887	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
646145		0	2664	65	39	0	2738	178	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
646172		0	6014	0	0	0	6017	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
646444		0	2352	32	0	0	2320	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
646471		0	94	0	0	0	94	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
646556		0	4312	90	0	0	4223	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
646743		0	4540	76	9	0	4467	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
646873		0	1960	50	2	0	1908	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
647218		0	6426	260	27	0	6724	585	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
647245		0	1833	-174	14	0	2124	131	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647414		0	1245	15	10	0	1255	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647759		0	1546	94	25	0	1546	134	15				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
647777		0	300	0	0	0	300	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647955		0	1003	52	0	0	951	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
648130		0	10758	0	3	0	10759	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648242		0	18574	150	10	0	19021	607	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648251		0	1910	0	56	0	1999	145	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
648345		0	1259	30	6	0	1225	2	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648550		0	1714	100	65	0	1593	44	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
649342		0	7147	75	267	0	6805	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
649632		0	455	38	0	0	417	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	
651121		0	1708	-23	8	0	1725	2	0				6	0	-1	0	0	5	0	0	0	0	0	0	0	0	0	19		
651149		0	630	0	1	0	629	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
651158		0	817	0	1	0	820	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
651354		0	359	3	1	0	356	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
651448	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651541		0	1944	40	0	0	1904	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
651859		0	72298	1700	16	0	70631	49	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651952		0	1799	0	40	0	1767	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
652043		0	3457	75	18	0	3367	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
652070		0	269	0	0	0	269	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
652874		0	51839	1808	1	0	50048	18	0				0	0	0	0	0	0	412	0	685	0	0	1097	0	0	0	1	0	
652959		0	196	0	4	0	193	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
653134		0	3567	0	13	0	3712	158	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
653433		0	1146	45	3	0	1101	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
653611		0	8916	640	247	0	9101	1072	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		
653778		0	1001	0	0	0	1001	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
653947		0	4040	225	20	0	3802	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
654047		0	373	0	0	0	373	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
654300		0	1553	-60	0	0	1616	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	
654579		0	347	0	0	0	347	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
655530		0	213	9	0	0	204	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
655839		0	6614	300	182	0	6234	102	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
656032		0	2337	0	14	0	2323	0	0				50	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0		
656377		0	201577	16000	199	0	179321	345	6402				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
656470		0	18487	0	52	0	18490	55	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
656658		0	476	0	0	0	476	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
656779		0	1526	0	2	0	1526	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
657178		0	1020	0	0	0	1020	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
657271		0	17926	699	173	0	18325	1271	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	
657365		0	68270	404	527	581	69462	1542	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-177	0	
657459		0	29889	1125	1031	0	28374	641	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657758		0	1674	0	0	0	1674	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
657954		0	1824	15	7	0	1805	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
658072		0	400	8	0	0	392	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
658474		0	716	0	0	0	716	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
658924		0	1483	30	4	0	1472	23	0				17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0		
659341		0	4795	107	7	0	4683	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100		
659556		0	2875	0	9	0	2873	7	0				0	0	0	0	0	0	0	0	39	0	0	39	0	0	0	0	0	
659640		0	643	40	1	0	628	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
659734		0	319	-149	0	0	470	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
659855		0	227675	8448	2571	0	227694	11038	0				845	0	-123	0	0	722	0	0	0	0	0	0	0	0	0	-2984	0	
660066		0	170	12	0	0	158	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
660253		0	1089	0	2	0	1087	0	0				3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0		
660271		0	2918	0	9	0	2916	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
660570		0	4465	-44	4	0	4511	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40		
660655		0	56229	0	506	0	57838	2115	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
660879		0	840	100	5	0	755	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10		
660927		0	5733	30	4	0	5710	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	
661072		0	967	0	0	0	967	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661157		0	206	0	0	0	206	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
661223		0	2704	90	12	0	2604	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661308		0	64400	890	281	0	65691	2462	0				721	0	-11	0	0	710	0	0	0	0	0	0	0	0	0	709	0	
661474		0	700	0	0	0	700	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
662350		0	833	0	0	0	833	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
662369		0	23140	97	671	0	23500	1128	0				16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	30	207	
662949		0	2147	22	0	0	2125	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7		
663245		0	227363	10206	1758	0	225228	9829	0				3214	0	0	0	0	3214	0	0	0	0	0	0	0	0	0	0	0	
663638		0	699	62	2	0	637	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56		
663656		0	523	0	7	0	551	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
663834		0	71799	0	318	0	71765	284	0			5	100	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	
663955		0	1790	60	0	0	1730	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
664176		0	3120	-482	1	0	3601	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-23		
664206		0	23819	0	25	0	23892	98	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664653		0	1470	90	9	0	1371	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
664756		0	330219	0	1458	0	332362	3601	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
665146		0	3096	30	88	0	2983	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
665258		0	1088	32	0	0	1057	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
665865		0	5102	122	0	0	4996	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
666059		0	7384	804	0	0	6580	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-163		
666358		0	675	0	0	0	675	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
666554		0	2009	0	0	0	2009	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
666844		0	1196	0	11	0	1189	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
666974		0	1156	16	0	0	1156	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
667029		0	1261	125	25	0	1448	337	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
667252		0	235	0	0	0	235	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
667346		0	774	0	0	0	774	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
667524		0	1242	0	8	0	1236	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
667551		0	900	0	2	0	898	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
667757		0	98375	4089	4101	0	96868	6683	0				63	0	-39	0	0	24	0	0	0	0	0	0	0	0	0	-1038	0	
668053		0	553	0	2	0	551	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
668147		0	2106	0	23	0	2100	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
669555		0	10739	0	26	0	10680	0	33				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
670430		0	2074	-143	0	0	2241	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143		
670467		0	13157	900	70	0	12867	680	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79		
670560		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
670654		0	721	20	0	0	701	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
670748		0	1413	30	0	0	1383	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
670878		0	2926	42	88	0	3000	204	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79		
671053		0	820	0	0	0	825	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
671147		0	6441	63	1	0	6413	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37		
671334		0	24791	270	18	0	24903	400	0				9	0	5	0	0	14	196	0	14	0	0	210	0	0	0	0	0	
671464		0	158758	3600	1184	0	158694	4720	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000	0	
671558		0	12292	-158	32	0	12629	211	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
672238		0	207	0	0	0	212	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
672247		0	1163	0	6	0	1277	0	-120				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
672537		0	2681	50	14	0	2713	96	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
672573		0	788	-20	0	0	809	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
673244		0	1086	0	0	0	1086	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
673440		0	102705	1572	112	0	101490	469	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673477		0	272	0	0	0	272	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
673851		0	974	0	0	0	974	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
673909		0	26760	108	0	0	26652	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
674344		0	633	3	1	0	629	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
674849		0	18125	358	2	0	17765	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
675042		0	679	0	2	0	677	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675051		0	518	8	0	0	510	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
675079		0	2997	-54	0	0	3058	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
675248		0	1439	-94	0	0	1533	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116		
675341		0	310	0	5	0	305	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
675659		0	1123	0	18	0	1105	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
675855		0	817	7	1	0	810	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
676049		0	1210	0	0	0	1210	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
676151		0	6962	0	0	0	6972	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
677176		0	49220	600	203	0	48578	161	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677354		0	768	50	0	0	718	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677448		0	2571	0	3	0	2569	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
677644		0	14641	183	6	0	14602	150	0				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	118		
677756		0	907	0	3	0	904	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
677970		0	1827	45	22	0	1821	61	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678052		0	244	0	0	0	244	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678070		0	473	4	0	0	469	0	0			473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678258		0	343	20	1	0	342	26	6				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678454		0	1632	0	16	0	1661	45	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678557		0	624	0	1	0	623	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678744		0	4846	30	6	0	4810	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
679451		0	1079	8	0	0	1078	0	-7				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
680130		0	4697	220	10	0	4569	102	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680457		0	3192	0	6	0	3186	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
680813		0	33159	-270	271	0	34440	1282	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-179	0	
681043		0	679	27	11	0	739	98	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
681249		0	357	0	0	0	357	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
682143		0	13302	125	221	0	12967	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
682563		0	250297	11650	4721	0	245996	12070	0				310	0	0	0	0	310	0	0	0	0	0	0	0	0	0	2000	1713	
682648		0	1971	0	15	0	1962	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
683449		0	2331	45	3	0	2349	66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
683814		0	1644	-23	11	0	1681	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
684455		0	6500	769	44	0	6500	813	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
685023		0	780	0	1	0	779	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
685649		0	4773	62	3	0	4751	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-53	0	
685676		0	16410	-95	66	0	16440	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40		
685779		0	5722	75	12	0	5754	119	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
686459		0	3106	68	13	0	3029	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
686570		0	505	14	37	0	454	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
686758		0	111	23	1	0	89	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
687009		0	76823	239	38	0	77163	617	0				146	0	0	0	0	146	0	2860	-2860	0	0	0	0	0	0	-72	0	
687054		0	746	0	0	0	746	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
687830		0	813	0	1	0	814	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
687951		0	18138	924	22	0	17631	439	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
688079	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
688257		0	809	-11	0	0	820	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
688453		0	389	0	134	0	321	66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
688556		0	895	1	4	0	893	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
689209		0	14371	162	54	0	14204	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-162	0	
689357		0	5078	0	8	0	5070	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689759		0	1802	45	0	0	1757	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
691042		0	134	0	9	0	128	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
691556		0	1580	0	0	0	1623	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
691743		0	333	11	0	0	322	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
691958		0	9943	587	210	0	10056	910	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2		
692450		0	1818	100	75	0	1669	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37		
692704		0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
692946		0	2676	63	2	0	2624	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693073		0	145	0	0	0	145	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
693224		0	136190	8924	978	0	132182	5894	0				162	0	0	0	0	162	0	0	0	0	0	0	0	0	0	-687	0	
693345		0	40044	1800	1670	0	39766	3192	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693952		0	4657	0	0	0	4665	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694146		0	83	0	0	0	83	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694771		0	205	0	5	0	200	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694847		0	3320	50	12	0	3301	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694904	0		1215327	304035	9922	0	992464	91094	0			0	0	0	0	0	0	0	0	14076	-9999	0	3459	618	0	0	0	21157	0	
695349		0	4148	184	0	0	3968	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
695947		0	360	11	14	0	336	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
696047		0	1186	20	18	0	1150	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
696168		0	8466	1301	259	0	8887	1981	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
696430		0	5288	125	16	0	5153	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
696645		0	1409	30	4	0	1405	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697035		0	679	52	2	0	628	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697147		0	2836	-1083	9	0	3939	29	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599		
697156		0	4870	67	1	0	4827	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
697231		0	4759	97	255	0	4410	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20		
697763		0	15879	300	715	0	16867	2003	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
697950		0	594	0	1	0	594	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
698144		0	16258	500	109	0	15994	345	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
698546		0	945	35	2	0	934	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698649		0	3755	0	50	0	3718	0	-13				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
699105		0	7900	129	3	0	7768	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85		
699253		0	926	25	3	0	898	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
700140		0	452	0	0	0	452	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
700252		0	670	0	1	0	686	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
700430		0	2168	45	14	0	2232	123	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700458		0	1855	0	1	0	1854	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
701062		0	63532	4121	997	0	63934	5520	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-185	0	
701222		0	11187	0	70	0	11136	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
701839		0	7290	-97	55	0	7490	158	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100		
701857		0	270	0	2	0	273	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
702117		0	115300	5579	2001	0	114400	6680	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2988	
702359		0	1601	2	1	0	1620	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		
702612		0	11213	280	38	0	10960	65	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-130		
702836		0	2508	75	0	0	2438	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
702911		0	3780	77	32	0	3678	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47		
702966		0	271	80	0	0	191	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69		
703039		0	6005	-175	180	0	6000	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
703552		0	27641	0	63	0	27610	32	0				428	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0		
703767		0	14658	530	50	0	14653	575	0				1051	0	-157	0	0	894	0	0	0	0	0	0	0	0	0	202	0	
705378		0	1244	30	0	0	1214	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
705556		0	2105	24	2	0	2079	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706030		0	2846	75	2	0	2770	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706058		0	1032	0	1	0	1031	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706236		0	1776	60	15	0	1710	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706254		0	3653	103	84	0	3530	64	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450		0	144	3	0	0	141	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706656		0	1378	32	8	0	1345	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
707354		0	27446	900	181	0	26827	462	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708379		0	1675	30	0	0	1646	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
709143		0	4411	100	13	0	4351	53	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	
709451		0	1240	-5	1	0	1268	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
709554		0	1821	75	0	0	1750	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
709602		0	27208	125	319	0	26765	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709639		0	3108	124	25	0	3151	192	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26		
709956		0	810	15	2	0	797	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
710176		0	4688	46	1	0	4643	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		
710859		0	3977	203	0	0	3774	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
711472	0		25151	2425	619	0	31718	9611	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711520		0	602	5	6	0	596	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
