"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
176325	97486	0	8428	61958	0	101125	0	0	4033	0	149211	0	20267		13584	6796	8090	92697	124911	0	4033	4937	4033	4033	4437	18358	2715	980	22795	1509	14639	268	2022	12907	18438	0	0	16148	0	0		0		0		0		0	false							
176437	6098	0	12230	27904	0	41066	0	0	0	0	41903	0	2000		12076	1709		28836	37268	0	2635	859	0	0	5801	17110	3033	1135	22911	1773	3799	802	643	15003	7017	0	0	5572	0																	
176464	119070	1	286744	300888	0	423469	0	0	0	0	780113	0	9158		64854	502892		136724	770858	0	97	6281	0	0	26030	78202	15163	3719	104232	8631	24953	900	553	58259	35037	1446	0	33584	0																	
176642	20616	0	32178	19884	0	74229	0	0	0	0	50083	0	12526		7396	14542		42051	37557	0	0	106	0	0	1419	7438	1623	1875	7968	400	2170	0	0	4959	2570	0	0	400	0																	
177135	7253	0	0	15179	0	15179	0	0	0	0	9708	0	100		239	0		15179	9608	0	0	0	0	0	10	217	833	100	227	0	1000	294	0	922	1294	0	0	1000	0																	
177443	33703	0	19137	29654	0	76600	0	0	0	0	91534	0	2043		25099	10366		56634	89491	829	0	1458	0	0	12871	23372	4370	1691	21592	1797	3364	0	0	17205	5161	0	0	5161	0																	
177500	18439	0	715	18977	0	18977	0	0	0	0	49199	0	1475		14279	0		18262	47724	0	0	3797	0	0	5092	15204	4984	0	20296	963	3200	1318	0	11001	5481	0	0	4163	0																	
177555	8219	7	2425	9793	0	17382	0	0	0	0	13230	0	30		3570	462		14950	13200	0	0	0	0	0	599	2359	1591	0	2957	0	0	0	0	979	0	0	0	0	0																	
177751	6909	0	0	209683	0	362432	0	0	0	0	786096	0	10667		4542	703822		362432	775093	0	336	0	0	0	8912	40697	3278	0	49609	4570	17407	500	0	48345	22477	212133	0	21977	0																	
177920	196471	0	84395	393905	0	602920	0	0	90384	0	847709	0	75585		91127	318823	32974	516540	771886	1985	238	12348	1	1	69768	185470	17444	4055	255238	17211	32275	5659	532	185611	55677	121490	90383	49486	0	0		0		0		0		0	true	65843	170305	164077	154746	162918	26327	
178150	34658	21	908	50071	0	71053	0	0	0	0	173435	10	9677		43725	43955		70115	163449	9	299	538	0	0	18829	40619	11439	303	39209	4165	14404	5063	0	27465	23632	0	0	18569	0																	
178244	29239	1867	0	28679	0	58289	0	0	0	0	77778	1447	1203		17295	10180		56232	75128	190	0	917	0	0	3465	19505	6572	263	22970	1790	5457	1307	0	12510	8554	0	0	7247	0																	
178356	37549	0	23259	35514	0	67175	0	0	0	0	75504	0	33299		6403	3284		43916	42205	0	0	2441	0	0	6927	5015	2138	78	8261	10681	7009	2823	0	7755	20513	0	0	17086	0																	
178851	125374	0	14873	185526	0	234204	0	0	0	0	299863	0	14810		40153	48507		219331	284694	0	359	4740	0	0	34552	43235	8824	960	76992	12012	23745	2385	267	47418	38409	6097	0	35480	0																	
179148	15874	0	8070	53297	0	72460	0	0	1	0	155572	0	40257		15910	98762		64142	103830	248	11485	1342	1	1	2690	15498	17568	1541	18188	0	2797	842	0	21387	3639	3028	0	2797	10987																	
179335	26818	0	977	50369	0	59022	0	0	3000	0	113347	0	371		26092	4989		58045	112976	0	0	3544	3000	0	5414	25826	16517	4852	31240	2823	17251	8857	0	26517	28931	0	0	20074	0																	
179700	263173	2	24461	21007	0	41227	0	0	500	0	540226	0	16597		60167	72025	14438	16764	523629	0	0	3308	0	0	25214	83053	6369	785	108267	24149	64634	297	527	55254	89607	0	500	88783	249	0		0		0		0		0	true							
180144	14609	0	1286	38882	0	46982	0	0	0	0	82454	0	535		23613	4229		45696	81919	0	0	1978	0	0	17674	33088	3028	453	50761	2740	5316	1317	0	30630	9373	0	0	8056	0																	
180537	10356	0	4681	21581	0	31443	0	0	0	0	63657	0	3988		16217	4992		26762	59669	0	0	1815	0	0	9614	26787	1207	269	36401	3252	7180	0	0	21660	10432	0	0	10432	0																	
180845	23821	3	4247	24887	0	44181	0	0	17000	0	82236	0	6128		23109	18129		39931	76108	0	0	0	17000	12000	1888	11800	12767	0	13688	3000	9831	1000	0	3346	13831	0	0	12331	0																	
181963	57492	2	399	76449	0	124361	0	0	0	0	97673	0	4029		4195	28719		123925	93644	35	0	830	0	0	1524	4656	752	0	6180	602	3927	0	0	2738	4529	0	0	4529	0																	
182951	301149	0	7241	8643	0	52186	0	0	27473	0	565095	0	114321		34759	66436		44945	449834	0	940	3316	27473	24474	44265	82051	23931	182	126316	14839	27816	4425	0	115671	47080	14152	0	42655	0																	
183668	141674	0	23209	340843	0	340843	0	0	0	0	515246	0	107037		5261	347230		317634	408209	0	0	481	0	0	3188	6606	882	89	9794	2138	13440	0	0	5504	15578	14440	0	15578	0																	
183770	100557	0	459	99252	0	147091	0	0	46446	0	435272	0	4427		123529	79786		145736	427183	896	3662	6476	45699	45449	70372	93379	19454	2723	156538	16182	44950	7108	761	62399	69001	0	747	60881	0																	
183958	32242	25	13886	97869	0	97869	0	0	0	0	145648	0	18349		43302	19594		83958	127299	0	0	4154	0	0	31377	33918	6783	542	64125	11334	7626	2232	0	29318	21192	1003	0	18637	0																	
184656	24878	0	20909	55911	0	93303	0	0	5209	0	104457	0	1063		17685	32543	3076	72394	103394	0	0	1139	5209	0	4993	26696	7343	0	31689	721	7283	0	0	21347	8004	0	0	8004	0	0		0		0		0		0	true							
184759	6189	22	12696	8701	0	26122	0	0	0	0	25800	51	1799		13740	5871		13404	23950	0	0	0	0	0	6019	6658	951	113	12677	0	0	0	0	0	0	0	0	0	0																	
185251	5555	0	4679	2775	0	12737	0	0	0	0	7423	0	931		1408	0		8058	6492	0	0	0	0	0	409	1375	83	0	1784	0	0	0	0	459	0	0	0	0	0																	
185448	12358	0	8668	24539	0	38752	0	0	0	0	55168	0	8795		8658	23309	2253	29760	46373	324	0	686	0	0	6429	4966	2335	462	11395	2880	2139	290	0	5534	5309	0	0	5019	0	0		0		0		0		0	true							
185859	83807	0	20792	262531	0	310375	0	0	0	0	356801	0	3934		62479	132604		289583	352867	0	0	6685	0	0	38567	60105	9925	2031	98237	13105	15923	734	0	48149	29762	0	0	29028	0																	
186221	87335	0	36964	86418	0	179572	0	0	0	0	1052219	0	36415		83068	724630	12922	142496	1015556	112	248	2299	0	0	42225	82204	36146	7157	124429	21969	40617	9645	291	84664	72522	125470	0	62586	248	0		0		0		0		0	true	33845	108651	113982	108186	79541	6088	
186548	25440	0	13911	51625	0	66695	0	0	0	0	91724	0	10542		14135	28043		52784	81182	0	0	2981	0	0	2619	12937	8884	4975	15556	818	1831	3935	2242	15280	8826	0	0	2649	0																	
186717	238742	1	132699	137683	0	386675	0	0	0	0	381103	0	3797		62790	19140		253975	377306	0	0	13812	0	0	42662	26139	20569	8405	53811	18013	3408	3748	276	34985	25445	0	0	14025	0																	
186744	75200	0	167423	152562	0	563149	0	0	68157	0	1018675	0	159899		168935	427029		394716	857057	1010	1719	7703	68157	67960	74528	148858	51859	15273	217745	88187	84654	50477	2610	121583	225928	5458	0	171796	0																	
187648	3057	0	1740	5594	0	5655	0	0	399	0	12408	0	1221		4224	0		3915	11187	0	0	0	399	249	2024	3639	1431	1698	5663	259	0	300	0	4568	559	0	0	259	0																	
187947	127394	0	83337	369886	0	696919	0	0	72301	0	1028835	0	196279		188590	389277	38825	611371	829446	2211	3110	13676	99	99	93584	206281	34640	1493	299793	50914	102550	17747	4954	147409	176165	110592	55000	153464	0	0		0		0		0		0	true	211948	200562	215944	173333	118903	8491	
188056	2281	0	5240	53548	0	201281	0	0	0	0	217480	0	12800		36289	150429		195512	204680	529	0	6573	0	0	12750	31968	6437	4898	44718	2906	4624	629	559	19764	8718	0	0	7530	0																	
188177	33950	0	0	8911	0	8911	0	0	0	0	115092	0	0		41901	11413	13357	8911	115092	0	0	3009	0	0	19223	30996	12633	928	50219	3698	1688	563	0	21879	5949	0	0	5386	0	0		0		0		0		0	true							
188430	2603	0	497	340003	0	344209	0	0	22087	0	106859	0	0		23620	73612	1966	343712	106859	0	0	724	22087	2087	1626	3205	20984	769	4831	320	3393	345	0	2966	4058	11835	0	3713	0	0		0		13922		0		11835	true							
188449	48284	2	4873	45640	0	93493	0	0	0	0	196710	0	32269		29191	70459	6177	88618	164441	0	0	3034	0	0	15552	35913	1510	15	51465	8068	16909	0	0	23799	24977	676	0	24977	0	0		0		0		0		0	false							
188720	51212	0	8427	59273	0	122065	0	0	20000	0	189135	0	14425		55422	10449		113638	174710	0	0	2761	20000	0	13218	39501	18654	26617	52719	6833	18502	3629	521	42568	29485	0	0	25335	0																	
188739	13854	0	2238	24891	0	29401	0	0	0	0	36798	0	2032		2803	36		27163	34766	0	0	2479	0	0	5244	8960	951	160	14204	0	6817	776	0	12512	7593	0	0	5541	0																	
188917	123843	0	0	5829	0	13584	0	0	0	0	156905	1	733		10636	7334		13584	156171	0	0	1189	0	0	10695	7303	3146	301	17997	2986	1297	0	0	10809	4283	0	0	4283	0																	
189129	565227	2	23501	61107	0	96239	0	0	0	0	914260	0	37164		81440	137381		72587	877096	149	0	5997	0	0	40933	86670	14789	1412	126758	14003	50693	3153	0	62363	67849	0	0	64696	0																	
189950	10290	648	191	19004	0	32504	0	0	0	0	89431	288	5449		18187	32134		31665	83694	0	0	111	0	0	6962	25995	898	243	32957	1066	11843	0	0	15911	12909	0	0	12909	0																	
190563	27200	0	13242	117396	0	129241	0	0	0	0	123400	0	5514		8493	30982		115999	117226	0	660	923	0	0	20792	25451	1838	356	46235	2989	7099	6400	295	39944	16783	20646	0	10088	0																	
190648	144537	0	496	184	0	20717	0	0	1	0	222231	0	37107		21882	22504		19972	185124	249	0	2173	1	1	12692	21418	2794	2409	34083	5752	9080	1044	0	17431	15876	3400	0	14832	0																	
190947	20836	2	5381	35888	0	42256	0	0	0	0	74726	12215	5783		11380	24426		36873	56728	0	0	421	0	0	3600	9381	3357	502	12981	12625	0	0	0	5459	12625	0	0	12625	0																	
190956	17102	0	279	41693	0	41693	0	0	0	0	119160	0	1006		29607	30139		41414	118154	0	0	1820	0	0	8877	40519	5055	0	49396	8365	8751	352	0	24844	17468	0	0	17116	0																	
191355	37101	0	42234	113071	0	157644	0	0	10004	0	206715	0	32580		35159	68094	8083	115410	174135	0	0	3831	10004	10004	14929	46120	5264	0	61049	13380	21546	281	0	31154	35207	0	0	34926	0	0		0		0		0		0	true							
191935	99443	0	81479	298438	0	589582	0	0	0	0	473823	0	1047		48081	172786		508103	472776	0	0	2400	0	0	2844	113462	5871	736	116186	0	73692	2588	2400	74833	78680	0	0	73692	0																	
192147	52851	0	100900	115669	0	260126	0	0	0	0	206519	0	13951		40414	37146	13578	159226	192568	0	0	4887	0	0	27459	44585	3880	28	72044	8125	32177	268	0	35538	40570	0	0	40302	0	0		0		0		0		0	true							
192558	78013	0	4415	221140	0	225555	0	0	0	0	281824	0	39389		45254	100504	13567	221140	242435	0	0	3161	0	0	12571	43708	8139	2372	56260	10607	21478	4433	0	21536	36518	0	0	32085	0	0		0		0		0		0	true							
192651	6581	0	2084	13203	0	21579	0	0	0	0	34905	0	3597		6670	12367		19495	30810	0	498	449	0	0	4102	8201	1326	246	12303	450	1632	0	0	7205	2082	0	0	2082	0																	
192857	21388	0	358	31759	0	59905	0	0	0	0	134915	0	22239		14383	37107		59495	112676	52	0	5254	0	0	18754	27756	5434	65	44856	8643	13052	2716	0	37626	24411	25902	0	21695	0																	
193162	10018	0	2078	27144	0	37945	0	0	2000	0	86474	0	5662		10087	14774		35867	80812	0	0	877	2000	2000	6544	28943	4205	1419	35487	5110	13544	1645	272	31024	20571	0	0	18654	5805																	
193537	8368	0	1651	27095	0	45010	0	0	0	0	80307	0	23307		11638	16021		43359	57000	0	0	2659	0	0	9102	22515	3668	0	31617	4875	15757	0	0	23648	20632	0	0	20632	0																	
193649	37374	0	40842	43089	0	138593	0	0	0	0	121216	0	3732		24684	19907		97751	117484	0	0	3398	0	0	8687	25625	7157	177	34312	4476	16760	1053	0	16962	22289	0	0	21236	0																	
193809	485059	0	17646	225381	0	502308	0	0	173945	0	1303717	0	82038		203216	317321	49870	481565	1167228	3097	54451	20749	173945	125257	80168	180504	41648	53413	260672	46632	83816	14176	980	152517	145604	0	0	130448	0	0		0		0		0		0	true	73962	219008	149347	147361	261619	141268	
194440	20890	0	7152	42939	0	81103	0	0	11348	0	168858	0	16811		26397	38373		73951	152047	0	0	3203	0	0	17644	35972	1968	453	49797	10974	33299	4608	4677	29640	53558	0	0	42463	0																	
194570	21956	0	4027	30470	0	30470	0	0	1243	0	106564	0	251		24475	0		26443	105074	0	1239	2466	0	0	22707	37866	2482	517	60573	11487	8856	693	0	39097	21036	0	1243	20343	249																	
194936	2577	0	8601	25591	0	66117	0	0	0	0	99976	0	1314		2804	66306		57516	98662	0	0	952	0	0	5667	8969	1853	99	12506	3436	9706	1363	0	13784	14505	0	0	13142	0																	
195111	511481	0	0	19621	0	19621	0	0	0	0	1033853	0	3227		104285	189333		19621	1030073	0	553	6697	0	0	50590	176186	6343	1286	226776	25619	71572	1068	375	130119	98634	43488	0	97191	0																	
195157	6091	0	4110	20300	0	25901	0	0	0	0	20980	0	5036		3587	8226		21791	15944	0	0	193	0	0	1863	1800	843	243	3663	0	1914	0	0	1162	1914	0	0	1914	0																	
195456	19012	0	3450	32782	0	42837	0	0	0	0	45272	0	4396		9210	3557		39387	40876	0	0	1079	0	0	4009	8421	4702	0	12429	2988	1752	833	0	7922	5573	0	0	4739	0																	
196752	4918	0	3309	31020	0	31020	0	0	11400	0	61750	0	3744		15597	14098	2200	27711	47895	0	10111	1165	11400	0	1417	11331	9927	15374	12748	2341	1328	1014	0	22452	4683	16734	0	3669	9711	0		0		0		0		0	true							
196800	180512	0	12383	244459	0	442457	0	0	75001	0	611247	0	11103		132332	110004	17181	430074	600144	0	0	4485	75001	75001	77586	101119	3833	1330	178705	42552	94049	262	0	51536	136863	0	0	136601	0	0		0		0		0		0	true	0	0	56761	53243	177396	3116	
197142	44326	0	19732	121592	0	121630	0	0	5000	0	199530	0	9165		53695	2788		101898	190116	0	249	11308	5000	5000	18448	67304	19851	11160	85130	8160	21387	4071	2035	63068	35653	822	0	29547	0																	
197254	6583	0	3659	10164	0	17523	0	0	237	0	24568	0	2439		5198	5673	719	13864	22129	0	0	368	237	0	2563	7859	1056	20	10422	813	0	0	0	6301	813	0	0	813	0	0		0		0		0		0	true							
197302	140417	0	32	87448	0	103767	0	0	17563	0	448142	0	14401		45699	107179		103555	433733	180	8	6199	17563	17563	40919	60297	13174	1880	101210	13800	64987	4522	967	70571	84276	0	0	78787	0																	
197478	9345643	142	262709	13714533	0	14339712	871	0	2044162	248	41276194	0	5935174		1938132	13099508	167003	14068360	35279647	7630	61125	20212	1879128	1879128	1602837	4116073	91936	5618	5718910	4117321	8756424	140330	504	3878332	13014579	3752086	165034	12873745	0	0		0		3312217		0		3168951	true	3594833	1428986	1783418	9408522	3052045	5324321	
197759	75576	0	7666	79179	0	163556	0	0	0	0	219045	0	24333		40883	50945		155890	193235	0	1477	2971	0	0	26589	45850	2496	926	67477	7034	9375	254	0	34978	16663	3251	0	16409	1477																	
198073	6398	0	0	0	0	0	0	0	42677	0	88228	0	34		29217	12475		0	78229	0	9965	0	40778	2334	3200	7890	20333	27545	11090	689	3291	4444	1962	29752	10386	0	0	3890	0																	
198149	105864	0	8105	169928	0	171109	0	0	7161	0	363718	0	53066		65085	90899		163004	310403	0	249	12054	7161	7161	34193	67811	7019	715	102004	12901	43455	524	337	44653	57217	17090	0	56356	0																	
198251	35783	0	6620	73159	0	88206	0	0	0	0	127251	0	12160		20405	41799		81586	112111	0	2980	322	0	0	14156	17056	4470	2342	31212	3863	6750	780	251	17620	11644	1030	0	10268	3892																	
198961	21814	0	4628	60936	0	88881	0	0	0	0	63303	0	782		8900	19745		84253	62521	0	0	1529	0	0	2110	6934	3629	3800	9044	1300	3029	942	0	7573	5271	0	0	4329	0																	
199137	26240	0	0	42025	0	86366	0	0	0	0	56051	0	0		4013	23253		86366	56051	0	0	672	0	0	1992	3772	0	0	5764	0	793	0	0	1751	793	0	0	793	0																	
199351	18380	0	8495	39544	0	79021	0	0	747	0	132907	5242	6850		40416	21705		70526	120068	0	747	4529	747	249	16981	44839	12068	2602	61820	4656	9246	2016	413	36075	16331	0	0	13902	0																	
199436	27767	0	13012	144280	0	144280	0	0	153	0	133454	0	13019		24452	23247		131268	120435	0	0	432	153	153	9887	42699	8165	1608	52586	0	3332	16749	0	37907	20081	0	0	3332	0																	
199463	31534	0	28094	216077	0	261225	0	0	0	0	373945	0	14445		30722	106498		231644	359264	1487	236	12677	0	0	32728	102916	5902	988	135644	33692	56287	3399	0	111813	93378	117082	0	89979	0																	
200435	457145	0	131553	834685	0	1150449	0	0	0	0	802485	0	7742		56069	169162	18894	1018896	794743	0	0	7946	0	0	40387	70489	5493	1923	110869	27921	29112	566	287	62223	57886	0	0	57033	0	0		0		0		0		0	true							
201254	9083	0	3507	58998	0	58999	0	0	9087	0	81572	0	414		19696	35083		55492	81158	0	0	350	9087	4087	6448	17288	6615	65	23736	1979	4651	360	0	10721	6990	0	0	6630	996																	
201834	101809	0	2811	456010	0	705665	0	0	236921	0	1519425	0	38490		354303	711598	21152	702854	1476430	0	4505	9781	236921	103907	104581	247162	119464	33652	351743	45374	149484	6301	0	150556	201159	118089	0	194857	493	0		0		102037		0		102037	true	5372	40725	147689	563909	58466	43343	
202514	38679	0	19425	128264	0	167721	0	0	0	0	127792	0	1653		11533	37908		146413	126139	1883	0	3977	0	0	4613	18889	2458	204	23394	3051	21677	313	0	14631	25041	0	0	24728	0																	
202541	37285	0	17148	29978	0	80044	0	0	0	0	73643	0	2278		12544	1198		62896	71365	0	0	1113	0	0	6136	10482	2790	793	16614	2254	8094	4609	0	7657	14957	0	0	10348	0																	
202907	2262018	0	707706	3746200	0	6675839	0	0	0	0	6874771	0	1278719		881023	2643886	226704	5962928	5595576	5205	476	51953	0	0	307166	917791	173974	28913	1224957	128272	260956	149995	1800	546821	541023	4640	0	389228	0	0		0		1764		0		1764	true	1509529	2038810	1056301	617780	874730	335192	
203043	53345	0	5344	162556	0	162950	0	0	0	0	216458	0	9487		23927	85316	1459	157606	206971	0	0	477	0	0	6365	42899	2265	828	49264	3371	22068	0	0	28430	25439	0	0	25439	0	0		0		0		0		0	true							
203052	10730	0	13916	28066	0	44129	0	0	0	0	41594	0	968		6032	21879	1464	30213	40626	0	0	0	0	0	3845	3915	442	505	7760	0	278	0	0	2675	278	0	0	278	0	0		0		0		0		0	false							
203575	25938	0	63	19883	0	20109	0	0	0	0	41589	0	0		8090	2927		20046	41589	0	0	415	0	0	1720	7866	1542	280	9586	290	1026	0	0	3318	1316	0	0	1316	0																	
204004	4658461	5	214170	439626	0	1652586	0	0	75704	0	8496668	0	1650180		409297	2806226	105032	1438411	6846488	0	0	28227	75704	74230	356288	387637	56171	9495	743925	108813	100910	12055	611	400295	222389	515573	0	209723	0	0		0		512229		0		512229	true	136534	288021	1068215	1738011	2458054	1052715	
204237	16373	0	9385	85036	0	123461	0	0	0	0	51920	0	2802		14063	4651		113895	49118	181	0	1104	0	0	9371	13857	3496	1455	23228	2155	563	0	0	14115	2718	0	0	2718	0																	
204826	66048	0	18741	70819	0	138188	0	0	0	0	238212	0	32985		39720	71789		119447	205227	0	0	2154	0	0	24475	42261	4268	937	66736	20335	7685	0	414	32221	28434	30	0	28020	0																	
205243	50677	0	110247	117285	0	250987	0	0	0	0	196441	0	10473		49625	8721		140740	185968	0	0	11059	0	0	27840	55716	17529	0	83547	5739	27976	2243	0	51460	35958	0	0	31797	0																	
205346	130304	0	14285	80542	0	143603	0	0	1000	0	220880	0	26012		28599	37370		129318	194868	0	0	0	1000	0	3676	22094	15576	2491	25770	261	4818	3290	1000	15238	9369	0	0	5079	0																	
205458	10567	0	2278	11127	0	20076	0	0	0	0	22661	0	1226		6503	0		17798	21435	0	0	291	0	0	2564	6832	888	8	9396	1500	0	303	0	3789	1802	0	0	1500	0																	
205542	35307	0	16208	26556	0	86790	0	0	21653	0	130095	0	3592		49687	2252		70581	126400	1	103	2477	21653	15653	27193	44320	10291	43	71513	4289	6141	260	0	32159	10690	103	0	10430	0																	
206156	55886	0	99779	141206	0	264850	0	0	8827	0	128599	0	8677		5666	36384		164823	118493	248	1429	395	784	784	9632	7888	1514	578	17520	0	16160	557	0	13947	16717	12772	0	16160	0																	
206174	95414	0	19780	123770	0	123770	0	0	5000	0	299737	0	44335		67271	63213		103990	255161	0	241	10055	5000	5000	25614	62041	26010	5759	87655	3503	13135	4794	254	52153	21686	6960	0	16638	0																	
206473	38441	0	379	11503	0	39242	0	0	0	0	86531	0	3959		22369	4404		38863	82572	0	0	2534	0	0	6963	14559	7094	8070	21435	546	2322	586	3548	14317	7002	0	0	2868	0																	
206772	9373	0	0	4312	0	21996	0	0	0	0	67715	0	0		6785	8631		21996	66727	0	988	0	0	0	3846	18956	480	0	22802	4292	22137	0	0	16497	26429	0	0	26429	249																	
206950	13792	0	3491	18864	0	27115	0	0	0	0	33145	0	1920		5083	6141		23184	31225	440	0	0	0	0	3021	4529	3176	317	7550	300	1452	417	0	5960	2169	0	0	1752	0																	
207041	13481	0	2302	8140	0	17544	0	0	0	0	32198	0	5916		6640	4619		15242	26282	0	0	1070	0	0	3601	4273	1362	3525	7874	288	275	774	0	6121	1337	0	0	275	0																	
207050	30553	0	34112	489148	0	495818	0	0	168451	0	604115	0	111488		195834	219273		459173	492391	2533	236	2015	168451	150341	173805	90909	25246	925	72220	30451	32553	400	0	95051	63404	205147	0	63004	0																	
207452	30068	0	5947	37999	0	89744	0	0	40682	0	163574	0	29375		15196	38933		83797	134199	0	0	2511	0	0	7790	19628	3809	1442	27418	7627	12830	34207	7240	17473	61904	1713	3900	20457	0																	
207470	79491	0	0	11020	0	84039	0	0	5983	0	145201	0	75		29184	4151		84039	145126	0	0	3982	0	0	13197	23613	8387	1612	34895	11523	2896	331	0	17625	14750	0	5983	14419	0																	
207555	17764	0	7067	28958	0	68572	0	0	0	0	77622	0	8776		13872	33458		61505	68332	0	514	1456	0	0	6989	12038	5086	1479	19027	0	270	538	0	11720	808	19446	0	270	0																	
207845	300735	0	133850	338938	0	609873	0	0	1321	0	613684	0	0		76006	145725		476023	613684	0	0	5018	1321	1114	40153	78084	11386	1309	118144	19011	16942	339	0	54927	36291	1321	0	35952	0																	
207872	32777	0	40658	311697	0	343939	0	0	54574	0	222653	0	7479		25551	48927		299560	187976	3721	27198	3176	54574	0	30188	66250	8209	1769	96438	15031	17631	1871	0	80865	34533	178094	0	32662	27205																	
208057	274314	0	596	27244	0	45388	0	0	0	0	698313	0	9216		62768	239317	17636	44792	689097	0	0	6652	0	0	23931	78815	10282	558	102746	35099	30684	5041	273	50818	71097	0	0	65783	0	0		0		0		0		0	false							
208244	5085588	107	2047949	11362949	0	17110801	248	0	1190175	0	20909917	0	1576335		2681275	9966645	432730	15053510	19331930	8987	1652	112786	1190175	1179364	1606029	2352604	265753	41087	3958633	716635	815492	54938	5146	1584198	1592211	533998	0	1532127	0	0		0		353850		312954		666804	true	279964	6890596	5493178	3261060	4468096	574396	
208347	9437	0	3751	15970	0	32403	0	0	2203	0	40832	0	18		7195	6033	1831	28652	40598	0	216	580	747	0	1383	7145	3661	1601	8528	513	978	1000	9081	6595	11572	0	0	1491	0	0		0		0		0		0	true							
208440	7484	0	650	13404	0	55247	0	0	1	0	67576	0	11153		8684	38089		54596	56423	1	0	2092	1	1	3805	10087	1998	221	13892	871	2248	773	2000	7427	5892	0	0	3119	0																	
208459	4922	0	1316	8776	0	11254	0	0	0	0	32062	0	774		11746	5914		9938	31288	0	0	835	0	0	8138	8857	962	13	16995	1673	1071	512	0	6224	3256	0	0	2744	0																	
208570	20866	0	0	32405	0	45940	0	0	30645	0	213439	0	0		53323	45183		45940	213193	0	246	960	30645	30645	22430	79085	1317	0	101515	10418	34140	0	0	49509	44558	0	0	44558	0																	
208655	57932	0	12858	69437	0	107027	0	0	56360	0	246386	0	23028		104188	23999		94169	223358	0	0	223	56360	0	15471	43647	49136	29304	58411	4906	16528	5128	335	33370	26897	0	0	21434	0																	
