"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
1444021	3623034	3614574	173576	0	0	175000	0	0	3614574	9952	0	-68	
1445943	194632	200773	4733	0	0	3000	0	0	200773	0	0	-7874	
1447639	282407	281135	12750	0	589	7338	0	0	281135	0	0	-4729	
1456501	23087000	21872000	1260000	0	0	0	0	0	21872000	0	0	-45000	
1458608	262571	260776	2828	0	0	1145	0	0	260776	0	0	112	
1459717	176743	174161	5302	0	0	2995	0	0	174161	0	0	275	
1459735	59027	58243	2403	0	0	505	0	0	58243	0	0	-1114	
1459799	32358	33190	924	0	0	1548	0	0	33190	0	0	-208	
1462986	10105	9994	24	0	0	0	0	0	9994	0	0	87	
1469677	93390	95044	3165	0	0	0	0	0	95044	0	0	-4819	
1470150	12477	12436	246	0	0	200	0	0	12436	0	0	-5	
1474309	10258	1	-429	0	0	0	0	0	1	10823	0	-137	
1479470	36657	36862	548	0	0	404	0	0	36862	0	0	-349	
1481745	62451	60805	2348	0	0	922	0	0	60805	0	0	220	
1492817	14885	13662	986	0	0	0	0	0	13662	0	0	237	
1493319	27187	27971	-587	0	0	0	0	0	27971	0	0	-197	
1494482	5879	5578	244	0	0	0	0	0	5578	57	0	0	
1494914	191260	193174	-1338	0	0	0	0	0	193174	0	0	-576	
1629903	61403	60511	5392	0	0	4500	0	0	60511	0	0	0	
1718188	214996	208636	8479	0	0	2329	0	0	208636	0	0	210	
1718469	243321	241908	3047	0	0	1028	0	0	241908	0	0	-606	
1820979	5251	4020	1344	0	0	109	0	0	4020	0	0	-4	
1836701	52432	52383	616	0	0	500	0	0	52383	0	0	-67	
1842065	9401596	9182824	232493	0	0	0	0	0	9182824	31	0	-13752	
1863097	68406	68784	693	0	0	750	0	0	68784	0	0	-321	
1864197	166254	165817	5950	0	-475	1867	0	0	165817	0	0	-3171	
1867983	373099	376608	6963	0	0	0	0	0	376608	0	0	-10472	
1872941	52450	53480	819	0	0	1733	0	0	53480	0	0	-116	
1879016	22636	23068	302	0	0	111	0	0	23068	0	0	-623	
1883321	182224	196460	14150	0	0	0	0	0	196460	0	0	-28386	
1885932	152626	156865	-3536	0	0	0	0	0	156865	0	0	-703	
1890525	268637	260569	9494	0	0	1779	0	0	260569	476	0	-123	
1892154	37750	38543	1283	0	0	2153	0	0	38543	0	0	77	
1893049	1715000	1571000	57000	0	0	0	0	0	1571000	0	0	87000	
1917301	740305	787307	40897	0	0	70000	0	0	787307	908	0	-18807	
1918344	699558	695105	33466	0	0	9375	0	0	695105	3211	-21829	-1020	
1929247	5791273	5798377	121599	0	0	78000	0	-10246	5788131	0	0	-40457	
1940747	55960	54392	1568	0	0	0	0	0	54392	0	0	0	
1945247	9160	9054	133	0	0	0	0	0	9054	0	0	-27	
2002222	34738	34224	1195	0	0	0	0	0	34224	0	0	-681	
2006024	96025	95717	1544	0	0	350	0	0	95717	0	0	-886	
2007991	42780	43218	557	0	0	0	0	0	43218	0	0	-995	
2009605	130678	131720	1298	0	0	0	0	0	131720	0	0	-2340	
2010722	19879	20240	554	0	0	500	0	0	20240	0	0	-415	
2037185	21329	20882	492	0	0	0	0	0	20882	0	0	-45	
2044811	319448	314959	11350	0	0	0	0	0	314959	157	0	-7018	
2044820	6540	7223	140	0	0	108	0	0	7223	0	0	-715	
2051127	43891	44640	891	0	0	965	0	0	44640	0	0	-675	
2059990	13772	11485	793	0	2000	500	0	0	11485	0	0	-6	
2068107	126079	127266	6869	0	0	8000	0	0	127266	0	0	-56	
2107181	30270	38918	91352	0	0	100000	0	0	38918	0	0	0	
2107341	9564	9879	206	0	78	234	0	0	9879	0	0	-365	
2119773	530106	528790	16995	0	0	5000	0	0	528790	331	0	-11010	
2121196	4218702	4021409	53560	0	0	0	0	0	4021409	0	0	143733	
2122997	38095	36275	1820	0	0	0	0	0	36275	0	0	0	
2123930	4680	4598	219	0	0	0	0	0	4598	0	0	-137	
2132594	39870	40730	-542	0	0	295	0	17	40747	0	0	-40	
2132941	192333	192317	6557	0	0	3542	0	0	192317	0	0	-2999	
2140348	132912	120363	12941	0	0	0	0	0	120363	0	0	-392	
2142155	263815	260160	4904	0	0	0	0	0	260160	0	0	-1249	
2163477	53070	54128	2942	0	0	4000	0	0	54128	0	0	0	
2164111	24644	24231	435	0	0	0	0	0	24231	0	0	-22	
2182786	57222000	54783000	2308000	0	16000	0	0	0	54783000	0	0	115000	
2193616	2795527	2804236	122472	0	0	125000	0	0	2804236	0	0	-6181	
2209553	694543	690918	11338	0	0	8000	0	0	690918	145	0	142	
2218443	20500	20348	336	0	0	300	0	0	20348	0	0	116	
2232757	18453	18042	812	0	0	812	0	0	18042	0	0	411	
2233875	43955	44126	-106	0	0	0	0	0	44126	0	0	-65	
2236821	73106	73340	236	0	0	0	0	0	73340	0	0	-470	
2239288	1070631	1036545	59180	0	0	0	0	0	1036545	1425	0	-26519	
2262718	141022	139333	3626	0	243	2180	0	0	139333	0	0	0	
2265456	591252	582434	5852	0	0	0	0	0	582434	2875	0	91	
2297998	223182	220731	2650	0	0	0	0	0	220731	0	0	-199	
2298995	290072	281284	13192	0	0	0	0	0	281284	222	0	-4626	
2304636	17833	17606	865	0	0	575	0	0	17606	0	0	-63	
2305969	23107	23305	810	0	0	150	0	0	23305	0	0	-858	
2316714	70401	69224	2888	0	0	1600	0	0	69224	0	0	-111	
2317672	26112	26207	138	0	0	300	0	0	26207	0	0	67	
2325882	143361	140953	2256	0	0	0	0	0	140953	2	0	150	
2328137	143222	140746	3097	0	0	1370	0	0	140746	0	0	749	
2328285	24932	23117	1775	0	0	0	0	0	23117	40	0	0	
2329200	19148	18669	939	0	0	0	0	0	18669	0	0	-460	
2332910	174352	171202	3028	0	0	0	0	0	171202	0	0	122	
2333140	17293	17530	-248	0	0	0	0	0	17530	11	0	0	
2337335	3048	3047	1	0	0	0	0	0	3047	0	0	0	
2339599	58413	57952	702	0	0	0	0	0	57952	0	0	-241	
2339795	235666	241087	10541	0	0	10000	0	0	241087	145	0	-6107	
2343167	38769	39757	1024	0	0	2000	0	0	39757	0	0	-12	
2344753	159861	150548	9358	0	0	0	0	0	150548	0	0	-45	
2353595	460127	460731	12931	0	0	12600	0	0	460731	0	0	-935	
2354985	1757283	1707833	51716	0	0	10000	0	0	1707833	3471	0	4263	
2356091	23933	24485	945	0	0	484	0	0	24485	0	0	-1013	
2358769	107421	106014	2095	0	0	0	0	0	106014	0	0	-688	
2362458	772272	753011	9444	0	0	0	0	0	753011	0	0	9817	
2371816	62637	61511	1179	0	0	0	0	0	61511	0	0	-53	
2372774	545807	531138	18328	0	0	4000	0	0	531138	104	0	237	
2385514	1067115	1054421	23006	0	0	8000	0	0	1054421	0	0	-2312	
2390929	402451	397977	12319	0	0	8500	0	0	397977	266	0	389	
2391588	24625	24366	323	0	0	0	0	0	24366	0	0	-64	
2396592	37289	36542	1571	0	0	750	0	0	36542	0	0	-74	
2396604	36967	36508	1332	0	0	558	0	0	36508	0	0	-315	
2398701	86219	85689	688	0	65	0	0	0	85689	0	0	-223	
2434113	350267	351836	4810	0	0	4500	0	0	351836	0	0	-1879	
2451240	134434	135991	1540	0	0	3000	0	0	135991	115	0	-212	
2465881	98315	97300	2237	0	0	1200	0	0	97300	0	0	-22	
2467670	42247	40058	2189	0	0	0	0	0	40058	0	0	0	
2471239	551530	534465	32763	0	0	12728	0	0	534465	0	0	-2970	
2482824	162716	161735	5336	0	0	3930	0	0	161735	0	0	-425	
2483438	192193	191157	1752	0	0	654	0	0	191157	0	0	-62	
2489805	16405000	15815000	511000	0	0	0	0	0	15815000	0	0	79000	
2490285	1740	2280	-1103	0	0	0	0	0	2280	0	0	563	
2497181	183622	182432	3272	0	0	0	0	0	182432	0	0	-2082	
2502656	797793	734260	72553	0	0	6730	0	0	734260	0	0	-2290	
2502825	3504	3489	15	0	0	0	0	0	3489	0	0	0	
2505424	34702	34311	925	0	0	310	0	0	34311	0	0	-224	
2505451	42728	41715	1716	0	0	0	0	0	41715	0	0	-703	
2505460	46468	45520	1427	0	0	300	0	0	45520	0	0	-179	
2508751	457652	453071	10927	0	0	0	0	0	453071	276	0	-6622	
2515320	100527	100282	-653	0	240	0	0	0	100282	0	0	658	
2529176	27870	26995	986	0	0	0	0	0	26995	0	0	-111	
2531562	20578	20898	681	0	0	1000	0	0	20898	0	0	-1	
2531991	238301	235616	2685	0	0	0	0	0	235616	0	0	0	
2533043	13917	13744	173	0	0	0	0	0	13744	0	0	0	
2533119	51675	51327	348	0	0	0	0	0	51327	0	0	0	
2536633	13550	13785	294	0	0	600	0	0	13785	0	0	71	
2539960	82909	81173	2732	0	0	0	0	0	81173	0	0	-996	
2562137	31451	33743	550	0	0	3100	0	0	33743	0	0	258	
2562164	342392	333406	7459	0	0	0	0	0	333406	1061	0	466	
2567123	1812972	1718548	94465	0	0	0	0	0	1718548	0	0	-41	
2568063	92448	86523	5844	0	0	0	0	0	86523	0	0	81	
2576134	345323	343841	21482	0	0	20000	0	0	343841	0	0	0	
2577739	17323	17492	92	0	0	0	0	0	17492	0	0	-261	
2580243	104052	102196	2084	0	0	550	0	0	102196	0	0	322	
2587916	39467	40928	977	0	0	500	0	0	40928	35	0	-1973	
2594240	277602	275174	-1646	0	2750	0	0	0	275174	0	0	1324	
2594419	32579	30531	1731	0	0	0	0	0	30531	0	0	317	
2596646	208661	209379	5913	0	0	3537	0	0	209379	0	0	-3094	
2597223	29852	28971	622	0	0	0	0	0	28971	0	0	259	
2597232	15167	15048	77	0	0	0	0	0	15048	0	0	42	
2598396	12160	12657	205	0	0	600	0	0	12657	0	0	-102	
2600039	981025	1076062	70963	0	0	166000	0	0	1076062	0	0	0	
2602828	9167	9169	-2	0	0	0	0	0	9169	0	0	0	
2605566	104375	98086	6289	0	0	0	0	0	98086	0	0	0	
2607412	35261	34353	953	0	0	0	0	-45	34308	0	0	0	
2608754	639418	624909	24277	0	0	7280	0	0	624909	0	0	-2488	
2610784	8391	8537	165	0	0	367	0	0	8537	0	0	56	
2614344	34978	34612	1345	0	0	520	0	0	34612	0	0	-459	
2615190	1180723	1149976	38304	0	194	7000	0	0	1149976	0	0	-751	
2615220	22221	23081	633	0	0	1020	0	0	23081	0	0	-473	
2618780	3324695	3302689	31862	0	0	0	0	0	3302689	8026	0	-17882	
2619714	46121	45191	1117	0	0	0	0	0	45191	0	0	-187	
2621285	12357	11597	189	0	0	0	0	0	11597	789	0	-218	
2621940	13892	14052	387	0	0	274	0	0	14052	0	0	-273	
2624400	153981	160397	6889	0	0	10000	0	0	160397	94	0	-3399	
2625724	126906	125137	2172	0	0	0	0	0	125137	0	0	-403	
2631172	35076	35332	1051	0	0	537	0	0	35332	0	0	-770	
2631846	49274	52007	1308	0	0	0	0	0	52007	0	0	-4041	
2634191	3122616	3043852	36950	93081	0	55000	0	0	3043852	1474	0	2259	
2634351	284510	278013	10249	0	0	2897	0	0	278013	134	0	-989	
2641827	6876	6780	96	0	0	0	0	0	6780	0	0	0	
2642598	40051	39252	1336	0	0	829	0	0	39252	25	0	267	
2643595	32880	32814	425	0	0	117	0	0	32814	43	0	-285	
2649177	57115	55873	13300	0	0	11090	0	0	55873	0	0	-968	
2651899	11141	11021	159	0	0	0	0	0	11021	0	0	-39	
2652092	1254443	1269022	139	0	0	13600	0	0	1269022	2368	0	-3486	
2654911	396607	373146	29946	0	-27225	0	0	0	373146	144	0	20596	
2661861	92775	91643	1783	0	0	0	0	0	91643	0	0	-651	
2666400	163114	164661	4264	0	0	6000	0	0	164661	191	0	-2	
2667920	152705	148672	4033	0	0	0	0	0	148672	0	0	0	
2667939	57796	55947	1760	0	0	138	0	0	55947	0	0	227	
2667957	83553	83690	618	0	0	0	0	0	83690	0	0	-755	
2668598	43870	43655	675	0	0	0	0	0	43655	0	0	-460	
2684552	36893	38823	-1632	0	0	298	0	0	38823	0	0	0	
2686211	143502	141930	3642	0	0	2002	0	0	141930	0	0	-68	
2687133	26470	25655	410	0	0	0	0	0	25655	20	0	385	
2687487	65680	65813	-165	0	0	0	0	0	65813	0	0	32	
2693264	363758	370588	10327	0	0	10000	0	0	370588	211	0	-7368	
2694681	328134	319282	9759	0	0	0	0	0	319282	0	0	-907	
2694944	16924	16880	411	0	0	400	0	0	16880	0	0	33	
2696180	9508	9317	34	0	0	122	0	0	9317	0	0	279	
2697963	200250	200829	-58	0	0	0	0	0	200829	52	0	-573	
2700984	570124	595196	67408	0	0	65000	0	0	595196	0	0	-27480	
2702764	12299	12247	132	0	0	0	0	0	12247	0	0	-80	
2705112	19666	19692	498	0	0	320	0	0	19692	0	0	-204	
2705895	678867	660620	17401	0	0	0	0	0	660620	0	0	846	
2708122	154824	155064	4027	0	0	2000	0	240	155304	0	0	-2507	
2713920	39576	66437	8078	0	0	33000	0	0	66437	0	0	-1939	
2716088	102821	101434	2097	0	0	850	0	0	101434	0	0	140	
2718596	27654	28341	651	0	0	369	0	0	28341	0	0	-969	
2719810	123542	122610	829	0	0	0	0	0	122610	95	0	8	
2723376	13388	13799	686	0	0	0	0	0	13799	0	0	-1097	
2724766	6929	6963	84	0	0	117	0	0	6963	0	0	-1	
2726050	13830	13412	429	0	0	0	0	0	13412	0	0	-11	
2729677	50142	49245	5089	0	0	3200	0	0	49245	0	0	-992	
2730431	35821	35312	576	0	0	67	0	0	35312	0	0	0	
2732565	32904	30060	1218	0	0	0	0	0	30060	0	0	1626	
2733263	33084	29142	389	0	2985	45	0	0	29142	0	0	613	
2734729	315974	314053	10497	0	0	0	0	0	314053	288	0	-8864	
2735137	23830	23028	849	0	0	0	0	0	23028	0	0	-47	
2735146	3531999	3429536	54301	0	0	0	0	0	3429536	0	0	48162	
2736219	148893	149052	4	0	0	0	0	0	149052	0	0	-163	
2736291	1914640	1965657	7039	0	-49934	0	0	0	1965657	0	0	-8122	
2736451	79241	80112	2064	0	0	2100	0	0	80112	0	0	-835	
2736714	174166	169538	7100	0	0	3000	0	0	169538	308	0	220	
2737980	456470	448156	12596	0	0	4300	0	0	448156	0	0	18	
2743244	292107	297856	8457	0	0	12000	0	0	297856	0	0	-2206	
2745426	74094	73517	1878	0	0	0	0	0	73517	0	0	-1301	
2745529	11296	10979	334	0	0	0	0	0	10979	0	0	-17	
2746245	13038	15103	636	0	44	2200	0	0	15103	0	0	-545	
2747279	19803	19522	516	0	0	175	0	0	19522	0	0	-60	
2747466	20443	19791	954	0	0	210	0	0	19791	0	0	-92	
2747587	190282	187855	4350	0	0	1000	0	0	187855	0	0	-923	
2748502	155723	150579	4961	0	0	0	0	0	150579	39	0	144	
2753917	24426	24173	389	0	0	0	0	0	24173	0	0	-136	
2754222	17953	18366	-382	0	0	0	0	0	18366	0	0	-31	
2756730	34589	32905	1684	0	0	0	0	0	32905	0	0	0	
2756909	71582	70538	1037	0	0	0	0	0	70538	0	0	7	
2757205	320101	319436	9250	0	0	7000	0	0	319436	349	0	-1934	
2758613	446442	444221	6727	0	0	4000	0	0	444221	221	0	-727	
2759629	25785	25176	1221	0	0	405	0	0	25176	0	0	-207	
2760232	77961	77150	2031	0	0	520	0	0	77150	81	0	-781	
2764212	330603	326061	6994	0	0	2473	0	0	326061	48	0	-27	
2769570	36959	37330	1009	0	0	1380	0	0	37330	0	0	0	
2769954	9696	10127	388	0	0	225	0	0	10127	0	0	-594	
2771694	107572	107737	1111	0	0	1200	0	0	107737	131	0	-207	
2774707	9706	9594	155	0	0	0	0	0	9594	0	0	-43	
2775151	28157	27517	1063	0	0	500	0	0	27517	27	0	50	
2775179	53143	52635	2400	0	0	1651	0	0	52635	0	0	-241	
2775692	8112	7973	201	0	0	0	0	0	7973	0	0	-62	
2785477	115076	114034	1395	0	0	0	0	0	114034	0	-72	-281	
2785646	130456	124660	3768	0	2000	0	0	0	124660	0	0	28	
2787770	68951	68424	1862	0	0	0	0	0	68424	0	0	-1335	
2788656	41929	42508	26	0	0	0	0	0	42508	0	0	-605	
2791085	65000	64006	760	0	0	0	0	0	64006	0	0	234	
2791517	31358	31498	1033	0	0	560	0	0	31498	0	0	-613	
2793593	39328	40321	209	0	0	969	0	0	40321	0	-249	16	
2794732	71692	70968	1605	0	0	0	0	0	70968	0	0	-881	
2796277	18009	16483	585	0	0	0	0	0	16483	948	0	-7	
2797162	45558	45711	927	0	0	311	0	0	45711	0	0	-769	
2797210	6215	6171	37	0	0	0	0	0	6171	0	0	7	
2797359	84686	83932	1228	0	0	0	0	0	83932	0	0	-474	
2797724	2049526	2039972	34687	0	0	18748	0	0	2039972	1439	0	-7824	
2800491	55709	52694	2773	0	0	0	0	0	52694	0	0	242	
2805535	42384	42001	187	0	0	0	0	0	42001	0	0	196	
2805928	8668	9366	235	0	0	511	0	0	9366	0	0	-422	
2806635	43182	42705	2189	0	0	1243	0	0	42705	0	0	-469	
2806840	15285	15800	393	0	0	325	0	0	15800	0	0	-583	
2806877	148312	150484	-3084	0	0	0	0	0	150484	987	0	-75	
2807173	32438	31904	546	0	0	0	0	0	31904	0	0	-12	
2808602	219884	215698	6251	0	472	2000	0	0	215698	0	0	-537	
2809373	14438	20515	1145	0	-7300	0	0	-15	20500	84	0	9	
2811086	5037	5086	51	0	0	4	0	0	5086	0	0	-96	
2815879	55961	56346	2134	0	0	2520	0	0	56346	0	0	1	
2819167	97836	99048	390	0	0	0	0	0	99048	0	0	-1602	
2819242	32576	32001	1267	0	0	646	0	0	32001	0	0	-46	
2820604	54356	53010	1751	0	0	520	0	0	53010	0	0	115	
2823221	44457	44004	1686	0	0	810	0	0	44004	0	0	-423	
2826017	84659	81440	4849	0	0	1510	0	0	81440	0	0	-120	
2833882	102521	100745	1670	0	0	0	0	0	100745	132	0	-26	
2834759	153104	153619	764	0	0	300	0	0	153619	0	0	-979	
2835103	56404	55367	1757	0	0	280	0	0	55367	0	0	-440	
2836306	26600	26428	311	0	0	0	0	0	26428	0	0	-139	
2838207	94846	94106	643	0	0	50	0	0	94106	0	0	147	
2839790	91674	91670	1666	0	-1000	0	0	0	91670	0	0	-662	
2845782	15223	15065	158	0	0	0	0	0	15065	0	0	0	
2847085	17220	17310	400	0	0	150	0	0	17310	0	0	-340	
2847142	145671	139100	5691	0	0	0	0	0	139100	141	0	739	
2849285	53774	54882	570	0	0	1461	0	0	54882	0	0	-217	
2849463	76615	75556	1007	0	0	0	0	0	75556	0	0	52	
2849801	341664	339112	3006	0	0	0	0	0	339112	0	0	-454	
2850722	1874043	1807278	69785	0	0	0	0	0	1807278	0	0	-3020	
2850768	27383	27629	-117	0	0	0	0	0	27629	0	0	-129	
2855866	45014	45148	1956	0	0	1561	0	0	45148	0	0	-529	
2857600	44370	44622	1226	0	0	1000	0	0	44622	0	0	-478	
2858492	57277	56423	1961	0	0	782	0	0	56423	0	0	-325	
2858960	904788	893328	61358	0	0	50000	0	0	893328	0	0	102	
2860039	16200	16840	440	0	0	262	0	0	16840	0	0	-818	
2860271	30074	27823	3197	0	0	365	0	0	27823	0	0	-581	
2860459	29544	35388	-4349	0	0	0	0	0	35388	0	0	-1495	
2861317	31125	30734	784	0	0	400	0	0	30734	0	0	7	
2867337	352090	346809	11905	0	0	5951	0	0	346809	0	0	-673	
2869162	101777	98063	3196	0	72	0	0	0	98063	0	0	446	
2871099	36167	36135	810	0	0	0	0	0	36135	0	0	-778	
2871558	32625	32771	520	0	0	554	0	0	32771	37	0	-149	
2873598	17549	17469	57	0	0	0	0	0	17469	0	0	23	
2877345	94653	92975	2182	0	0	600	0	0	92975	0	0	96	
2877484	2717	3053	-339	0	0	0	0	0	3053	0	0	3	
2877831	22887	22924	661	0	0	0	0	0	22924	0	0	-698	
2877840	125126	128807	5504	0	0	9064	0	0	128807	10	0	-131	
2880019	126599	122056	4543	0	0	0	0	0	122056	0	0	0	
2881445	26221	25353	898	0	0	0	0	0	25353	0	0	-30	
2882983	15932	16233	507	0	0	109	0	0	16233	0	0	-699	
2887399	33695	33372	469	0	0	0	0	0	33372	24	0	-170	
2889227	35451	34284	979	0	0	0	0	0	34284	0	0	188	
2891622	324075	332056	5442	0	0	13001	0	0	332056	32	0	-454	
2897633	14882	15481	121	0	0	200	0	0	15481	0	0	-520	
2901558	16274	16381	-9	0	0	0	0	0	16381	0	0	-98	
2903123	68493	67208	1591	0	0	423	0	0	67208	119	0	-2	
2905761	5246	5369	85	0	0	117	0	0	5369	0	0	-91	
2907019	33393	35065	1181	0	0	2863	0	0	35065	0	0	10	
2907439	70191	71766	-1608	0	0	0	0	0	71766	80	0	-47	
2912750	6215	5723	492	0	0	0	0	0	5723	0	0	0	
2913702	31619	31505	309	0	0	0	0	0	31505	0	0	-195	
2914268	77369	74403	2966	0	0	0	0	0	74403	0	0	0	
2914727	43545	42316	1246	0	0	0	0	0	42316	4	0	-21	
2915461	109888	109006	2497	0	403	1900	0	0	109006	0	0	-118	
2916534	46167	43185	2389	0	0	0	0	0	43185	0	0	593	
2916963	776673	760224	16449	0	0	0	0	0	760224	0	0	0	
2917184	13685	13514	248	0	0	96	0	0	13514	0	0	19	
2917317	2188839	2075343	97874	0	0	30000	0	0	2075343	0	0	45622	
2919898	63678	63179	1214	0	0	250	0	0	63179	0	0	-465	
2920287	14192	13908	549	0	0	86	0	0	13908	0	0	-179	
2920773	76366	74401	1920	0	0	0	0	0	74401	0	0	45	
2921211	23129	22453	1073	0	0	285	0	0	22453	2	0	-114	
2921622	10342	9897	456	0	0	0	0	0	9897	0	0	-11	
2921659	109404	90966	19288	0	0	0	0	0	90966	0	0	-850	
2925620	44816	43695	1408	0	0	250	0	0	43695	0	0	-37	
2925666	6204974	6126173	132097	0	0	26706	0	0	6126173	0	0	-26590	
2929392	90213	90713	2409	0	0	2850	0	0	90713	12	0	-71	
2938198	413322	421555	15216	0	0	10000	0	0	421555	170	0	-13619	
2938769	23245	25997	-901	-4367	0	0	0	0	25997	0	0	2516	
2939001	7576	7697	147	0	0	204	0	0	7697	0	0	-64	
2939391	29609	28702	942	0	0	0	0	0	28702	0	0	-35	
2941068	1122715	1095692	27862	0	0	0	0	0	1095692	1398	0	-2237	
2943615	67929	64723	3085	0	0	0	0	0	64723	0	0	121	
2947556	93368	82069	11323	0	0	0	0	0	82069	0	0	-24	
2948058	92068	90737	1083	0	0	0	0	0	90737	240	0	8	
2948423	27173	27250	368	0	0	150	0	158	27408	0	0	-453	
2949970	13467	13532	110	0	-175	0	0	0	13532	0	0	0	
2953418	82483	69549	2787	0	10529	0	0	0	69549	0	0	-382	
2954059	355700	349775	6514	0	2691	3341	0	0	349775	195	0	-134	
2954497	72480	72542	660	0	0	642	0	0	72542	-4	0	-76	
2958972	84103	82356	3165	0	0	297	0	0	82356	0	0	-1121	
2960555	11013	11249	694	0	0	778	0	0	11249	0	0	-152	
2960788	3687	3688	-1	0	0	0	0	0	3688	0	0	0	
2963266	332470	325069	6558	0	683	0	0	0	325069	0	0	160	
2963275	8025	7861	137	0	0	0	0	0	7861	0	0	27	
2963864	22686	22492	320	0	0	0	0	0	22492	0	0	-126	
2967796	18382	18274	491	0	0	0	0	0	18274	0	0	-383	
2970657	203416	200033	7057	0	0	0	0	0	200033	101	0	-3775	
2973041	12550	13207	263	0	0	900	0	0	13207	0	0	-20	
2973386	211224	200213	22347	0	0	10000	0	0	200213	0	0	-1336	
2980209	5175000	5167000	64000	0	0	0	17000	0	5167000	0	0	-39000	
2986407	218281	216232	3655	0	0	0	0	0	216232	0	0	-1606	
2989006	35328	35648	1195	0	0	0	0	0	35648	0	0	-1515	
2992547	731132	723518	37614	0	0	30000	0	0	723518	0	0	0	
2997216	33255	32835	901	0	0	0	0	0	32835	17	0	-498	
2997748	81347	74985	5500	0	0	400	0	0	74985	299	0	963	
2998576	582229	548799	37430	0	0	4000	0	0	548799	0	0	0	
3005097	10712	10847	323	0	0	450	0	0	10847	0	0	-8	
3010363	25259	24963	455	0	0	0	0	0	24963	9	0	-168	
3015939	97174	93699	3287	0	0	0	0	0	93699	31	0	157	
3016347	156558	154927	2081	0	325	0	0	0	154927	0	0	-775	
3017081	293927	255898	40261	0	0	0	0	0	255898	0	0	-2232	
3019982	95896	96177	1628	0	-1300	0	0	0	96177	0	0	-609	
3020447	15591	15608	1462	0	0	900	0	0	15608	0	0	-579	
3022610	21965	21944	536	0	0	265	0	0	21944	0	0	-250	
3025929	9424	9387	222	0	0	0	0	0	9387	0	0	-185	
3027763	37446	36755	674	0	500	475	0	0	36755	0	0	-8	
3029253	9443	9152	330	0	0	0	0	0	9152	0	0	-39	
3029589	369195	353299	18040	0	0	0	0	0	353299	0	0	-2144	
3032833	6766	6786	6	0	0	0	0	0	6786	0	0	-26	
3034257	29630	29160	3230	0	0	2111	0	0	29160	0	0	-649	
3034695	58378	57314	1457	0	0	423	0	0	57314	0	0	30	
3039636	60934	60015	2009	0	0	1000	0	0	60015	0	0	-90	
3040418	67045	61038	6409	0	0	0	0	0	61038	0	0	-402	
3041358	12963	13404	399	0	0	600	0	0	13404	0	0	-240	
3042234	-16167	-7303	-1495	0	0	0	0	0	-7303	0	0	-7369	
3045383	78315	77208	1112	0	0	0	0	-5	77203	0	0	0	
3047659	169471	164504	1838	0	0	0	0	0	164504	3013	0	116	
3048487	46879	46291	2699	0	0	1061	0	0	46291	0	0	-1050	
3049635	22937	24237	1911	0	0	3137	0	0	24237	0	0	-74	
3052813	122810	123277	3434	0	0	3174	0	0	123277	0	0	-727	
3066025	102788	86912	15933	0	0	0	0	0	86912	0	0	-57	
3067929	27369	28407	1108	0	0	0	0	0	28407	0	0	-2146	
3068579	103428	105599	2642	0	0	140	0	0	105599	86	0	-4759	
3070545	34930	36122	1085	0	0	712	0	0	36122	0	0	-1565	
3075474	66364	63703	2933	0	0	0	0	0	63703	99	0	-371	
3076220	767009	721007	38459	0	11000	0	0	0	721007	0	0	-3457	
3076248	1237491	1339661	92849	0	0	194000	0	0	1339661	0	0	-1019	
3076453	305347	301455	5188	0	0	0	0	0	301455	386	0	-1682	
3076604	132910	131809	2627	0	0	1800	0	0	131809	0	0	274	
3089752	15494	15416	157	0	0	0	0	0	15416	0	0	-79	
3090833	18467	18240	252	0	0	0	0	0	18240	0	0	-25	
3102893	16019	15657	312	0	0	0	0	0	15657	50	0	0	
3103591	10024	9908	221	0	0	150	0	0	9908	0	0	45	
3109043	325825	322975	5906	0	0	3000	0	0	322975	0	0	-56	
3109146	482728	478390	3945	0	0	500	0	0	478390	0	0	893	
3110197	244015	237905	6114	0	0	0	0	0	237905	0	0	-4	
3116519	39871	39402	453	0	0	0	0	0	39402	0	0	16	
3120646	36721	36934	118	0	0	0	0	0	36934	0	0	-331	
3120897	12173	11770	407	0	0	24	0	0	11770	0	0	20	
3122994	73071	69678	4749	0	0	1597	0	0	69678	241	0	0	
3125315	16663	16931	9	0	0	0	0	0	16931	0	0	-277	
3125557	26615	28227	521	0	0	1410	0	0	28227	0	0	-723	
3128923	23029	23411	819	0	0	1082	0	0	23411	0	0	-119	
3134399	27470	27105	386	0	39	0	0	0	27105	0	0	-60	
3134698	30561	30200	536	0	0	0	0	0	30200	0	0	-175	
3138146	6410539	6350626	159553	0	0	60000	0	0	6350626	4598	0	-44238	
3139321	5439	5534	46	0	0	0	0	0	5534	0	0	-141	
3140822	96239	96401	1363	0	0	1100	0	0	96401	0	0	-425	
3141726	130788	132765	1597	0	0	1500	0	0	132765	0	0	-2074	
3145797	64388	63719	1392	0	0	359	0	0	63719	53	0	-417	
3146150	192552	188827	4881	0	0	0	0	0	188827	0	0	-1156	
3148613	9886	9838	233	0	0	75	0	0	9838	0	0	-110	
3150205	46923	46185	512	0	0	0	0	0	46185	92	0	134	
3150447	16695000	16079000	167000	0	0	0	0	0	16079000	0	0	449000	
