"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
17978																																																																675	3609		1			0	740		0	145907	0	0	0	106224	2003		3891	9	707	357	450	14494	90208	1099	5348	704	714	7069	24749				0	0					15649	6340	2085	7002							0														106224				0		0	27								1029													523			CONF	CONF		
18050																																																																78874	6514		1821			12960	4025		3250	505993	0	0	388	123538	2755		61865	6526	29290	29247	42108	9990	6117	32291	76542	87573	100292	34187	51404				0	0					7686	74192	88155	89810							0													0	490331				22		0	133								2971													9309			CONF	CONF	0	
18827																																																															0	10168	149044		130			118908	25229		59657	1601702	0	0	0	385609	10858		106784	13606	4355	31338	46440	109028	179055	478413	162132	208665	206109	136626	23919				0	1717					9548	104783	132747	397334							1220														593719				812		0	1975								1132													192863			CONF	CONF		
18836																																																																12945	0		332			2910	7109		1183	140995	0	0	0	60219	942		8276	2833	1827	4001	5079	11348	34712	10665	5453	8044	10360	15997	29786				0	331					8652	9603	14087	9329							0														140995				1116		0	0								3284													10069			CONF	CONF		
18854																																																																43932	31420	0	16971	502021	0	502021	2552		63	1279363	2470	0	0	89839	1990	45414	459881	35303	5165	36545	12381	365	82	901889	20439	149047	104284	8444	60	0	0	0	0	0	0				68680	75636	128680	313303	0	0				0	0													0	143928				0	0	0	0							0	3723	0	0	0	0	0	0	0	0	0	0	0	0	3023	0	0	CONF	CONF	0	
19356																																																															0	1429	423		3406			18287	17		0	97585	0	0	0	27888	673		22600	4880	3292	5492	5268	7296	1551	16030	6789	21852	12269	4144	8602				0	0					1841	3984	14967	20071							109														12336				79		0	147								2946													1506			CONF	CONF		
19936																																																																27775	15993		14025			41789	3016		0	224541	0	0	0	33456	309		40050	571	2502	5654	6481	18031	0	41136	10476	55119	38017	46025	0				0	231					1047	10884	35274	32759							0														25441				75		0	2560								2393													3030			CONF	CONF		
19972																																																															0	0	0		0			140	0		0	46171	0	0	0	41393	2110		0	48	12	106	456	5595	33779	43	0	104	32	702	3833				0	0					2484	44	0	0							0														0				0		0	0								0													0			CONF	CONF		
20053																																																																22664	2878		4207			16160	4780		283	142144	0	0	0	27281	638		30953	374	1303	7549	12008	813	5036	13617	20926	33346	37233	7551	1015				40	19					5613	0	52985	1934							0													0	20801				0		0	58								1988													616			CONF	CONF	0	
20633																																																																6643	24427		176			6139	3768		139	268673	878	0	0	98149	325		26205	2569	4763	11098	32085	12039	35362	18679	23737	20298	33145	8752	66603				0	0					2324	14397	22826	88261							0														250714				3808		0	333								114													1530			CONF	CONF		
20857																																																																102283	1753		101000			20702	3911		3714	281529	0	0	337	14090	693		80439	508	1618	2723	6641	2296	258	13325	69959	60911	73859	43955	5224				0	54					988	908	24024	5405							0													0	72098				723		0	0								1162													842			CONF	CONF	0	
21256																																																																0	117		409			704	152		0	6103	0	2853	0	1377	0		724	569	113	555	139	0	0	1	41	503	1311	2672	0				0	0					0	0	115	0							0														0				0		0	0								151													225			CONF	CONF		
21359																																																															0	6367	0		6989			6207	0		218	36267	0	0	0	8149	268		6038	326	1982	1432	2576	1834	0	5413	1554	6044	10517	4589	0				0	0					353	0	2260	1765							0														0				214		0	44								1823													1824			CONF	CONF		
21658																																																																46446	0		8566			3507	978		2079	125395	0	0	0	33133	1449	0	20890	810	3531	8599	13731	6225	91	9087	9936	21289	44064	6756	1130				40	41					1221	1157	128	21429						0	53														50990				169		0	39							0	2691	128	0	0	0	0			41	41	0	0	0	2491	0	0	CONF	CONF		
22048																																																															0	340	12393		1281			47257	1952		258	218233	0	0	0	50892	3935		39992	1478	5120	18371	24602	1065	189	8193	25201	57284	63030	12855	217				0	15					6272	25581	43235	11088							31													0	118295				594		0	0								7186													6548			CONF	CONF	0	
22543																																																																858	7575		2695			22603	33274		0	253885	0	0	0	56098	2813		79256	3725	10257	14372	24223	1146	1789	56820	8454	48694	55749	25384	2387				0	36					11375	9821	69677	35677							0														53888				516		0	41								632													710			CONF	CONF		
22552																																																															0	33006	1221		18594			9516	0		0	86109	0	0	0	9009	120		20236	233	856	2301	4178	1441	0	14556	6666	14597	29425	6912	4944				0	0					167	3201	189	7648							0														12526				0		0	38								1896													1504			CONF	CONF		
22730																																																															0	785	18395		38			11176	1838		0	105759	0	10934	0	16267	526		1386	2011	3052	943	1448	2972	5826	4234	4217	14619	19112	33154	14154				0	0					357	931	10049	17240							0														66388				0		0	32								758													16433			CONF	CONF		
23456																																																																19022	552		9079			15454	8518		1404	207207	22	6	0	57392	6104		35533	791	4269	11745	33982	6244	360	22458	22999	31170	64785	7122	1306				945	0					13583	11022	35861	12249							0														36753				586		0	116								3823													12099			CONF	CONF		
23504																																																															0	0	4118438	0	0	864603	0	864603	49940		1498	10734016	0	0	159720	745325	4526	603811	787647	5595	63207	85396	149302	359955	79423	2696716	636107	1634395	3120850	1863277	8249	0	0	0	0	4926	0				23477	197538	1180386	3332283	0	0				0	2445														4454015				0	1112	208830	1112							0	26	0	0	0	0	0	0	0	0	0	0	0	0	1108	0	11737	CONF	CONF		
23643																																																															0	5346	400		1816			37910	0		565	149327	0	0	0	32392	1841		24757	998	2062	8381	20014	798	0	9065	20732	27304	46086	12904	0				0	0					6351	14003	12455	18968							108														47493				587		0	0								6595													10685			CONF	CONF		
23755																																																																856	4361		0			23623	13308		8292	182493	0	0	0	41975	661		17308	77	1692	1274	1369	16038	21100	24014	11591	13140	16595	72857	843				0	126					5881	17748	49323	11602							379														119676				217		0	29								3733													975			CONF	CONF		
24006																																																																0	184454		0			65627	24712		1145	1280173	0	0	0	237647	60		38575	0	3756	13646	18101	68997	132187	146350	38368	296599	294253	254655	4485				0	8					3870	44489	127704	589314							555													0	139346				0		0	840								62													241			CONF	CONF	0	
24378																																																																0	116		0			7771	810		0	53504	0	0	0	37116	236		2800	2	81	1309	461	9956	25289	1719	998	982	1369	9762	1558				0	3					375	1181	1318	1414							0														36268				342		0	1								1044													2119			CONF	CONF		
24659																																																																8734	2913		5786			9554	0		0	51591	0	0	0	9408	161		11853	1304	702	2250	4572	319	152	11760	4191	7486	11886	6262	11				24	0					0	0	4214	7230							0													0	0				0		0	18								2076													1473			CONF	CONF	0	
24949																																																															0	593	30168		42			24620	6480		4388	260750	0	0	0	23729	3883		40197	1433	1991	8216	11195	299	595	30468	28662	56159	110279	11453	0				207	28					2313	16088	48129	92724							0														32555				761		3155	29								1924													2250			CONF	CONF		
25357																																																																65607	22431		67180			29084	3511		6187	488721	0	0	0	102357	69		166532	6934	13962	31640	33315	13868	1283	92418	75151	89762	78746	34274	13483				0	0					18775	44104	3877	111558							0														100345				0		0	612								6546													6823			CONF	CONF		
25647																																																																60	32424	0	0	34493	0	34493	7506		0	264517	1173	0	0	52853	886	1397	45184	2437	1567	15838	33011	0	0	45291	15235	44230	96752	10938	0	0	0	0	0	284	0				3094	14422	35964	81282	0	0				495	0													0	230499				495	53	0	53							0	311	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	0	CONF	CONF	0	
26765																																																																49060	150207		2713			616684	16663		0	2820369	0	0	53161	342920	1212		975864	22869	7273	42397	56704	74431	137890	735325	210397	581281	758510	157035	11620				0	0					38034	405246	394607	779512							142													0	2177461				12844		0	15721								564													7226			CONF	CONF	0	
27070																																																																4923	55256		1778			33388	4021		8081	586801	0	0	0	312518	3204		18101	1405	3547	14030	39329	218940	34878	31381	11857	79875	79661	68173	2847				0	0					6461	25898	45838	72354							350														225780				4450		0	8								706													12367			CONF	CONF		
27548																																																																7376	26273		0			199693	27767		726	783886	0	0	0	94274	4063		172808	3022	4844	7807	16695	43259	18455	155094	17745	85104	226288	197798	5054				0	453					3760	27497	219328	140478							4														350047				1606		0	0								29858													2340			CONF	CONF		
27614																																																																501	911		0			4512	14740		48717	275674	0	16019	0	156344	4956		2210	392	1151	5382	4265	92118	52779	15589	7442	15352	24786	50176	5927				0	589					221	1264	20529	3019							72														0				627		0	78								2439													835			CONF	CONF		
27847																																																																213251	30130		11336			39873	1930		7110	608237	0	648	0	135169	3622		76955	2633	10754	32159	39858	27010	21630	29137	34431	102309	153938	108618	43029				0	0					10632	38388	80752	19995							0														274451				7622		0	262								4854													10285			CONF	CONF		
28013																																																																0	2800079	0	0	157852	0	157852	74084		0	4241931	0	0	0	206426	52734	87433	99255	3698	9149	33982	38718	48381	72385	270091	181842	862084	1347588	1339924	24916	0	0	0	0	0	0				4819	20688	359187	563967	0	0				0	27													0	1900637				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	2095	0	398	CONF	CONF	0	
28152																																																																26329	13191		11586			15316	1468		306	137057	0	188	0	32807	3182	1771	14949	1761	866	3109	11716	14328	882	12475	6764	22545	30264	22706	8078				0	84					2091	395	19068	5348						0	0														13787				0		0	36							0	2980	0	0	0	0	0			0	0	0	0	0	2682	0	0	CONF	CONF		
28675																																																																14664	1180		4090			5561	5122		2176	102176	0	0	0	38901	2604	0	19727	269	2806	5748	17780	12297	0	6641	11717	15547	18456	7497	3354				0	1					3696	6493	11358	3872						16	0														49513				238		0	115							0	901	0	214	0	0	0			8	0		0	0	1442	0	0	CONF	CONF		
28732																																																																1159	340		419			8838	2938		0	87776	0	0	0	29179	534		29829	357	2046	7729	14003	5042	0	10517	16956	11067	15357	2197	2504				0	35					12639	6065	7983	11817							0													0	29178				0		0	214								3288													2328			CONF	CONF	0	
29476																																																																39247	290		12341			3667	0		0	78420	0	0	0	8741	581		17916	129	1190	3909	3031	419	0	7917	8680	30162	10802	8192	2429				0	0					1407	3936	4622	2415							0													0	28485				46		0	0								482													691			CONF	CONF	0	
29636																																																																11423	17817		474			68053	15785		2217	567240	0	0	0	76706	989		106355	3634	8162	26486	34571	2424	0	93730	60537	163391	123323	37034	10956				2780	0					22673	30856	111587	182872							0													0	197867				2050		0	10175								2032													10801			CONF	CONF	0	
29878																																																																0	350922	0	0	0	0	0	2820		0	1939749	0	0	0	959786	1596	445	45077	181	613	7946	13072	152717	762122	52121	58115	180961	241294	433036	541	0	0	0	0	0	0				3611	38075	5865	577039	0	0				19246	13012														210859				26003	0	0	0							0	0	363	422	0	24	5948	0	0	0	0	0	0	0	35	0	0	CONF	CONF		
30052																																																															0	254	0		0			695	0		0	29757	0	0	0	4165	285		7087	325	118	1031	2079	315	297	8287	3575	5339	3824	4567	0				0	0					4056	4018	6421	9367							0													0	29262				0		0	10								7													479			CONF	CONF	0	
30502																																																																0	123211		0			24984	31409		66180	950254	79	0	7008	373772	4431		38318	1808	8159	7041	12388	100308	242188	78725	36948	51470	107384	266092	35571				0	533					4572	17884	73299	203647							0														357655				0		0	9012								1908													15491			CONF	CONF		
30650																																																																0	27584		0			4222	3608		0	104497	551	0	0	11114	24		17832	353	3337	4166	1989	1269	0	7753	7864	15852	40038	22402	0				0	41					3804	2330	9877	42166							0													0	50338				0		0	0								148													130			CONF	CONF	0	
30810		0	0	56899	0	154767	0	0	0	0	112668824	0	0	1103166	2903389	188887	72355465	13801429	11126340	3927516	5002176	5101669	0	0	0	0	0	89596544	0	0	3449851			0	0	0	0	0	0													91020210	525570	469136	0	0	0	525570	0	0	56434	18854059		0	0	0	0	154767	0		0	0	0	112668824	0	0		1103166	2903389	0		2	14	436	2873	210846	880859							0	0	0	89596544	0					0	0	0	0						0	5320																			64	56835									0	0	0	0	0	0				0				18854059		0	CONF	CONF		
31134																																																																6488	12		4560			9519	400		0	111891	0	0	0	51767	830	46102	15879	402	4067	1944	13091	11037	21181	5331	8878	7552	18799	16301	3124				378	2					4237	1837	11678	1325						0	0														38358				0		0	269							0	9088	0	0	0	0	0			0	0	0	0	0	9501	0	0	CONF	CONF		
31255																																																															0	1091	15365	0	0	139871	0	139871	6685		62989	816191	2076	0	200	167871	50088	150209	193493	10181	21099	34576	36902	56608	8426	303933	81031	69438	108624	69327	17972	0	0	0	0	0	0				26267	40983	97876	151823	0	0				0	0														323804				0	4	45336	4							0	106	0	0	0	0	0	0	0	0	0	0	0	0	11912	0	0	CONF	CONF	0	
31657																																																																11207	0		4291			10534	0		0	69339	0	0	0	20969	26		13665	406	328	1498	2785	2110	13842	5090	8026	7195	6705	8383	12971				0	0					3947	4149	3588	1443							0														0				0		0	3301								2979													2905			CONF	CONF		
31826																																																																5494	16501	0	2027	16160	0	16160	4657		23608	320724	0	0	0	122154	1235	27	45756	2541	2291	4997	19931	39730	51903	26769	14155	30385	57941	58473	10252	0	0	0	0	0	0				5980	11793	63905	31995	0	0				0	85														114911				0	5591	0	5591							0	4220	0	0	0	0	0	0	0	0	0	0	0	0	5404	0	0	CONF	CONF		
31835																																																																11460	0		33364			9385	0		1212	75742	267	0	298	10001	80		38506	1169	715	1372	2143	3944	0	48279	4826	3839	6419	1559	803				0	0					949	1653	1942	0							0														53645				94		0	29								2166													3768			CONF	CONF		
32234																																																																27553	89		6746			10165	277		5268	120176	0	0	0	47961	14		17207	469	2351	18067	23286	3788	0	9963	7360	19434	15203	13842	6413				493	0					1023	6448	7412	4788							0														80308				0		0	75								1229													635			CONF	CONF		
32766																																																																2	5896		0			45338	701		0	154649	0	0	0	13309	998		22636	1655	41	517	2486	2978	5632	52656	208	23678	47592	12398	4808				0	1941					7478	19040	23962	31676							0														58081				0		0	3806								226													276			CONF	CONF		
32971																																																																8678	23441		2447			17541	14620		3026	276599	135	0	0	120611	1042		20165	757	3050	1361	4329	29053	81119	33242	3800	9000	14198	51744	43841				0	0					6740	2071	43891	30763							271													0	126672				739		0	0								1422													441			CONF	CONF	0	
33147																																																																34768	3695		37779			43262	0		932	273310	0	0	0	60942	2237		102274	3217	10066	32013	14376	673	0	30975	65542	61213	22057	13290	18812				0	0					11651	9447	44438	15562							241														265754				231		0	19								6113													2465			CONF	CONF		
33259																																																																6347	42466		0			69660	8959		11105	740919	0	0	0	60706	5718		200845	3485	4370	18872	31104	2875	0	128303	64687	216630	249962	19318	0				0	53					38243	84871	182525	228652							0													0	168426				21882		0	49								832													733			CONF	CONF	0	
33370																																																																0	1769		0			0	817		0	17259	0	0	0	11885	125		0	0	35	83	0	2574	9068	343	262	41	43	1759	2598				0	0					666	222	0	1764							0													0	11885				0		0	11								0													0			CONF	CONF	0	
33839																																																															0	2939	0		2493			3370	0		198	19113	0	0	0	6352	45		3390	63	220	1959	2590	1520	0	1928	1322	1409	5030	3072	0				0	0					249	0	495	55							0														0				0		0	0								1819													1098			CONF	CONF		
33857																																																																157175	49647	0	50350	140842	0	140842	26508		284	1060011	0	1450	0	196335	15044	11661	215629	11216	13173	39878	113492	14805	3728	198719	57594	205232	259507	126633	15502	0	0	0	0	1258	0				60945	97240	96819	158204	1450	0				0	0													0	540496				2703	0	0	0							0	2256	0	0	0	0	0	4	0	2699	0	2699	0	0	5654	4	0	CONF	CONF	0	
34434																																																																11221	23955		2072			28955	9398		5268	323205	0	0	0	92626	4539		52080	2691	6547	15399	51024	16536	399	31519	23391	45202	85321	37881	7020				1560	0					13929	41871	33487	41265							0													0	0				1499		0	0								7218													5841			CONF	CONF	0	
