"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
33259	49719	9	24566	226442	0	394928	0	0	12000	0	491433	0	670		79545	283280		369854	483075	499	7688	5059	12000	12000	23732	57254	44271	3718	80986	2717	16265	10477	0	49430	29459	0	0	18982	7688													
33370	4936	0	0	271	0	2800	0	0	0	0	14396	0	0		5714	0		2800	14396	0	0	1500	0	0	1304	3624	2561	1389	4928	0	302	280	0	3164	582	0	0	302	0													
33839	10675	0	2817	8489	0	17609	0	0	0	0	19969	0	1086		4094	3173	911	14792	18883	0	0	220	0	0	480	2329	1600	1325	2809	0	386	0	0	1640	386	0	0	386	0													
33857	56459	0	30865	270684	0	346943	0	0	106614	0	582917	61	69903		168629	243919	22240	313351	496973	2727	15980	9182	106614	11137	20278	62654	72149	84951	72402	7404	20126	14709	268	71403	42507	188015	0	27530	0	0	0	25050	0	25050	false							
34434	44105	1	13918	111950	0	138334	0	0	0	0	262762	3	49302		27953	130537		124415	213457	0	0	10582	0	0	10233	36418	8614	5935	46443	2127	17602	4492	2699	33247	26920	0	0	19042	0													
34537	941206	0	435025	5258103	0	7236617	0	0	415866	0	5079700	0	194439		580921	2893128	64345	6798397	4884270	3195	991	17296	415866	414776	402218	442829	39297	4089	845046	58085	268420	29221	1207	307512	356933	475865	0	326505	991	0	0	469742	0	0	true	673686	1209664	1279712	1449066	832679	108144	
34555	35331	0	58285	79133	0	168736	0	0	0	0	144417	0	31759		30732	38326	11852	108692	112658	1759	0	3570	0	0	4712	21640	16562	14054	26129	2857	5327	3797	1811	26236	13792	5285	0	8184	0	0	0	3987	0	397	true							
34742	35644	0	23122	81613	0	207472	0	0	28980	0	356069	0	24341		44312	129468		184350	331728	0	0	7256	0	0	16392	73729	21612	1	90121	16538	49972	12712	0	67423	79222	21159	28980	66510	72													
35057	19012	0	6285	62574	0	116452	0	0	242	0	75698	0	3176		12312	24732	2618	108914	71935	1253	587	1114	242	242	2451	18721	4098	777	21172	0	5906	0	0	13735	5906	1453	0	5906	548	0	0	0	0	0	true							
35301	0	0	0	151368000	0	151503000	0	0	10742000	0	8602000	0	0		0	4757000	0	151502000	8602000	1000	0	0	9227000	9227000	0	0	0	0	0	3495000	350000	0	0	0	3845000	0	1515000	3845000	0	0	0	9227000	0	0	true	0	0	0	4757000	0	0	
35646	14698	0	5232	24425	0	32406	0	0	9111	0	56200	0	3755		8118	16988		27174	52445	0	0	485	9111	2194	1488	8506	11022	428	9994	903	849	1318	0	13326	3070	0	0	1752	0													
35879	32592	0	7	9269	0	49639	0	0	0	0	195155	6	6743		50021	60138		49632	188157	0	249	5627	0	0	14999	41559	26479	2645	56558	5053	6922	3041	1727	35661	16743	11582	0	11975	0													
36456	15191	8	10787	12562	0	45234	0	0	1222	0	62282	84	12105		10709	18617		34439	50093	0	0	0	476	227	2656	17534	4533	313	20190	317	2865	255	0	14327	3437	0	746	3182	0													
36933	11751	0	40504	219258	0	219258	0	0	1	0	127855	0	6212		24574	0		176761	101227	1993	20416	4407	1	1	8206	43207	42463	5048	51413	1828	11171	2428	1753	74350	17180	60064	0	12999	31079													
37051	11271	7	3267	5527	0	19750	0	0	0	0	71423	0	1386		10538	23634		16476	70037	0	0	1236	0	0	2742	6119	12331	1953	8861	271	4123	8463	516	12607	13373	0	0	4393	0													
37341	10531	0	3155	16657	0	21522	0	0	7457	0	43481	0	747		8086	14021		18342	37279	25	5455	1745	3	3	2943	7430	5164	410	10373	429	0	2553	0	7862	2982	2167	5455	429	0													
37435	266370	0	91021	391507	0	549276	0	0	0	0	1522474	0	186526		99565	1097698		458255	1335948	0	0	14066	0	0	22968	62426	40796	15668	85331	2804	8024	4061	1659	42293	16548	0	0	10828	0													
37640	2533620	0	387727	1463370	0	1467928	0	0	0	0	3741371	0	657828		245694	692928	64644	1078865	3082829	1336	714	18446	0	0	62577	202408	108165	20180	264985	32247	74829	14113	305	147636	121494	33608	0	107076	0	0	0	26425	0	26425	true	807989	258218	259874	308376	1475311	602506	
37659	8985	0	926	15196	0	23399	0	0	0	0	21544	0	1046		4367	0	211	22473	20498	0	0	0	0	0	3783	5724	204	0	9507	251	2028	570	0	5344	2849	0	0	2279	0	0	0	0	0	0	true							
37949	13601	0	22188	39351	0	103083	0	0	0	0	112407	0	9422		10218	68832		80895	102985	0	0	2968	0	0	3247	8011	4891	2537	11258	4023	5348	1915	0	8469	11287	0	0	9371	0													
38740	42792	0	45027	108398	0	167952	0	0	0	0	132343	0	17724		19703	34168		122792	114593	133	26	2600	0	0	5608	13033	12744	5725	18641	2652	12428	3193	0	17407	18273	0	0	15080	0													
39327	143255	0	19391	272742	0	438703	0	0	0	0	350435	0	21836		24484	152262		417505	325990	1807	2609	4785	0	0	20448	20771	9199	0	39903	1007	2352	1140	0	25934	4499	93937	0	3359	0													
39756	38313	15	13434	282151	0	499601	0	0	306	0	333695	0	13434		20507	168660	8981	486152	320261	0	0	4508	306	306	11870	38052	7888	287	49922	11120	54110	3395	0	37589	68625	306	0	64546	0	0	0	0	0	0	false							
40033	7658	0	4134	16134	0	28117	0	0	0	0	20039	0	260		6079	3092		23983	19779	0	0	716	0	0	3306	3423	1424	45	5095	250	842	0	0	2119	1092	0	0	1092	0													
40499	2195137	0	3992	248704	0	298963	0	0	322927	0	4004893	0	471583		578375	833277	102012	294971	3533060	0	250	30236	322927	322927	377502	229980	166390	5303	607482	4348	140630	52326	0	200800	197304	45630	0	144978	0	0	0	39378	0	39378	true	73677	31340	132273	190830	932196	1262939	
40855	7682	0	597	27460	0	27460	0	0	0	0	100641	0	8787		13849	60758		26863	91653	0	201	186	0	0	5473	11567	9432	1596	17040	946	2171	1016	0	14219	4133	0	0	3117	0													
41553	15746	0	44030	14126	0	79414	0	0	0	0	33531	0	3832		6425	276		35384	29699	0	0	101	0	0	4544	6521	1602	0	11065	500	3942	400	0	6242	4842	0	0	4442	0													
41629	43617	0	5016	99823	0	136564	0	0	0	0	119500	0	3584		23255	12290		131548	115916	0	0	1251	0	0	4613	13674	14652	2259	18287	347	27270	251	527	11943	28395	0	0	27617	248													
41825	86320	0	892	364111	0	379532	0	0	111134	0	439361	0	6531		32919	249227	21532	378640	432830	0	0	5705	0	0	7054	20897	34615	2496	27951	1742	8434	28274	300	32143	38750	111134	0	10176	0	0	0	0	0	0	true							
42037	12153	0	4203	29199	0	40858	0	0	3225	0	46201	0	4642		3751	23718		36655	41559	0	0	0	3225	3225	1355	2484	5217	0	3839	0	746	529	0	5304	1275	0	0	746	0													
42354	20620	1	42708	66275	0	149343	0	0	0	0	76507	0	4602		10119	25802		106634	71905	0	0	1488	0	0	6055	12531	3197	0	18586	1692	6358	252	0	11664	8302	0	0	8050	0													
42372	35232	0	2745	107611	0	112087	0	0	0	0	252143	0	4468		39226	100513		109342	247675	0	0	10017	0	0	6567	51812	10858	8180	58379	289	34956	1904	1832	38192	38981	0	0	35244	0													
42420	1826000	1978	281961	580928	0	1127943	0	0	0	0	8143306	251	750659		402477	5454634	75020	840116	7392155	3888	241	15420	0	0	62242	315664	268822	18662	377906	13253	118179	59701	6149	262913	197282	212751	0	131432	0	0	0	173781	0	173781	true	147195	206117	2578930	2873704	1674227	151772	
42448	150787	0	148722	844969	0	854351	0	0	103015	0	1157127	6346	73689		198978	255495	87038	705629	1077092	0	0	44426	101027	78157	50626	277974	232306	36672	328352	4243	35981	110075	2967	398601	153267	25004	1988	40224	67978	0	0	0	0	0	true	99575	413725	41331	20074	145586	2265	
42457	4416	37	10601	11185	0	30840	0	0	11779	0	24698	0	7011		1781	8523		20202	17687	0	0	186	129	129	746	937	873	115	1683	1743	2252	4092	1000	890	9088	0	6558	3995	0													
43052	20710	11	1802	21844	0	34405	0	0	2484	0	61276	0	6512		11216	13812		32592	54764	0	0	436	2484	0	6201	7223	7904	466	11979	2388	1641	931	0	10578	4960	0	0	3780	4301													
43351	32261	0	4928	133492	0	133492	0	0	0	0	258359	1024	18294		37860	110317		127032	238490	1532	551	3813	0	0	8955	53219	21908	2232	62173	9588	11099	8783	0	48452	29470	39132	0	20686	0													
43856	24649	0	17553	18741	0	42008	0	0	0	0	36221	0	1874		4224	0		24455	34347	0	0	2857	0	0	5123	2078	474	0	7201	3594	303	0	0	3451	3897	0	0	3897	0													
43959	31590	0	14081	63453	0	90723	0	0	0	0	97898	0	0		5386	43167		76405	97898	237	0	320	0	0	3761	8201	1746	688	11488	254	2868	5623	0	9010	8745	0	0	3122	0													
44040	122448	0	38388	63289	0	146463	0	0	0	0	203917	0	6776		24024	14357		108075	197141	0	0	0	0	0	16200	17297	14875	0	33496	5203	10432	3104	0	24349	18739	0	0	15635	0													
44433	8797	0	0	88587	0	96578	0	0	49166	0	371438	0	0		78985	114451	5343	96578	371438	0	0	3047	49166	2998	61919	125006	45249	7106	186924	2309	5624	977	0	160295	8910	0	0	7933	0	0	0	0	0	0	true							
44741	110252	2	93153	186916	0	319099	0	0	0	0	252536	0	32124		20816	70945		224203	219774	1741	638	6563	0	0	5836	15029	9089	6147	19688	4936	24923	4586	794	15284	35239	41544	0	29601	0													
44750	13225	0	14041	55962	0	76887	0	0	1511	0	95450	0	17984		18829	31467		60467	77466	2379	0	5647	1511	355	4552	15741	12808	7966	20293	589	5557	876	2669	22237	9691	37472	0	6146	3724													
44929	58848	0	27466	43716	0	85981	0	0	0	0	83719	0	1039		11588	7634	7049	58515	82680	0	0	3140	0	0	2989	4756	5503	2366	6003	0	538	780	306	4026	1624	0	0	538	0	0	0	0	0	0	false							
45038	22394	34	8284	21569	0	40742	0	0	0	0	113211	0	12792		29336	24108	12786	32424	100419	0	0	5655	0	0	4665	15367	28550	3502	20032	890	7768	5647	320	22748	14625	0	0	8658	0	0	0	0	0	0	true							
45047	32463	0	16085	71895	0	98591	0	0	0	0	110724	0	12064		20835	13739		81002	98660	1504	0	4555	0	0	7730	36270	2640	1	43977	4733	13148	0	0	25807	17881	0	0	17881	0													
45056	12710	0	2827	25327	0	37644	0	0	0	0	52306	0	10251		7565	28798		34817	42055	0	0	1029	0	0	2147	5890	1382	225	8037	0	1155	0	0	2079	1155	0	0	1155	0													
45430	41338	0	4185	34476	0	46335	0	0	0	0	79912	0	9201		14083	3957		42150	70711	0	0	3682	0	0	4570	11754	11154	274	16324	730	4528	1605	0	13669	6864	0	0	5258	0													
45458	27854	0	10971	81099	0	81100	0	0	2	0	100727	0	16934		18358	37763		70129	83793	0	0	1326	2	2	5243	17960	6051	568	23203	1244	3370	674	0	11463	5288	2	0	4614	0													
45551	186360	5	115449	570452	0	570452	0	0	89919	0	517349	0	9653		86122	54072		454933	507696	65	0	3980	89919	89919	65785	148354	20759	984	122252	3779	35005	2251	0	149760	41035	97260	0	38784	0													
45560	326047	6	19438	281880	0	306674	0	0	118118	0	2291856	0	10627		140206	1364892	7627	287230	2281229	0	0	2539	118118	55156	72249	42209	42808	24700	112845	225027	192815	1110	0	41760	418952	0	0	417842	0	0	0	0	0	0	true	27305	24793	195960	319765	234223	91824	
45775	25223	0	0	28226	0	53921	0	0	0	0	122051	0	1890		26984	38816		53921	120161	0	0	7543	0	0	6259	25672	14105	3448	31930	262	5964	1711	592	22499	8529	0	0	6226	0													
46053	106374	1	10729	76959	0	133782	0	0	0	0	148304	0	10869		17923	0		123052	137435	0	0	1750	0	0	6599	13335	9529	1219	19891	255	9876	1117	0	12759	11248	2108	0	10131	0													
46941	25861	0	18058	47252	0	103194	0	0	0	0	76844	0	1628		15957	18110		83891	74778	1245	438	2821	0	0	3836	10861	8788	2412	14678	1043	3597	2024	312	9940	6976	20406	0	4640	0													
47247	45145	124	7187	310016	0	321037	0	0	214823	0	483722	14394	20476		24350	115792	7942	299909	447090	13817	1762	3430	15089	15089	5300	63214	21420	1371	68211	12037	56708	79948	82788	66953	231481	0	45052	68745	1891	0	0	0	0	0	true							
47256	13173	0	1571	8346	0	14275	0	0	0	0	25721	0	3002		5560	2982		12704	22719	0	0	237	0	0	1538	5235	1704	76	6772	269	300	444	0	2993	1013	0	0	569	746													
47500	103107	0	35825	71592	0	120544	0	0	55997	0	332922	0	2812		95077	86275		84268	325631	451	4479	6723	55997	55997	34973	69102	11474	3832	104075	11105	12250	510	292	24305	24157	47597	0	23355	4464													
48057	27629	11	14627	27827	0	63803	0	0	0	0	54861	0	19499		8427	630		49165	35362	0	0	2176	0	0	3644	5612	3965	2045	9256	1375	3853	4855	1252	6840	11335	0	0	5228	0													
48150	4453	0	775	9888	0	13600	0	0	0	0	22551	0	1980		5148	6808		12825	20571	0	0	260	0	0	3453	3321	2444	162	6773	1350	560	0	0	4232	1910	0	0	1910	0													
48374	128813	0	45397	249957	0	520758	0	0	10690	0	681104	0	8859		137647	100982		475033	671747	328	498	29710	10690	7396	28059	192590	75622	8250	219901	3987	113010	29791	0	166874	146788	647	0	116997	249													
48440	16590	0	1027	49592	0	49785	0	0	14165	0	127996	0	12869		33298	56415		36773	113925	11985	1202	1124	14165	10298	6408	22682	12059	2366	28087	0	3050	8426	0	10218	11476	1003	0	3050	0													
49054	13879	0	573	12515	0	19488	0	0	76307	0	149234	0	214		81237	44297		18915	149020	0	0	0	76307	5562	6979	6626	28462	45165	13605	1283	1667	876	0	5995	3826	0	0	2950	0													
49148	26653	0	16976	26365	0	62200	0	0	0	0	48433	0	5964		9003	1183		45224	42469	0	0	1263	0	0	1404	6753	4096	1406	8157	4883	1048	504	502	4656	6937	0	0	5931	0													
49241	72555	0	93026	288074	0	519260	0	0	12028	0	472373	0	59426		48258	222450		424366	412846	1868	101	8701	0	0	23196	77153	13918	646	100349	5701	41913	10127	4714	66655	62455	0	12028	47614	0													
49652	14792	0	7655	41206	0	62183	0	0	0	0	53287	0	15850		6676	18173		54528	36748	0	689	867	0	0	2113	5186	4375	1350	7299	3861	1085	2352	0	6347	7298	3937	0	4946	689													
49858	13227	0	37	52282	0	59914	0	0	0	0	79084	0	0		12701	4613		59877	63552	0	15532	101	0	0	5218	19643	19609	496	24861	2105	9875	4298	0	32266	16278	0	0	11980	15532													
49951	11331	0	18887	18325	0	50340	0	0	0	0	70024	0	2845		14762	17479		31453	67179	0	0	1036	0	0	3179	14057	10825	166	15860	2905	5862	4220	0	13465	12987	0	0	8767	3430													
50144	9906	0	5208	16403	0	29476	0	0	0	0	54605	0	3066		16309	9221		24268	51539	0	0	2937	0	0	2945	11781	10944	1835	14726	2496	3640	1837	0	11196	7973	0	0	6136	0													
50461	86	0	0	20156	0	20156	0	0	722	0	20135	0	0		599	10611	126	20156	18243	0	1892	0	722	722	226	2777	451	0	3003	3213	2500	270	0	2856	5983	0	0	5713	0	0	0	0	0	0	false							
51253	60926	0	26252	191861	0	191861	0	0	292778	0	777554	0	76682		341453	137660	12360	164997	638982	612	61890	6443	292259	77805	29031	160066	171865	115295	189097	32313	53744	15394	1260	134804	102711	11085	519	86057	54421	0	0	0	0	0	true							
51356	8120	0	1930	15006	0	22912	0	0	0	0	32216	0	0		4626	0	4214	20982	32216	0	0	0	0	0	1596	5386	1969	0	6982	1235	10113	3797	0	4325	15145	0	0	11348	0	0	0	0	0	0	false							
51459	34425	0	5985	103619	0	154564	0	0	0	0	161453	0	66283		14589	56479		148579	95045	0	125	2673	0	0	9723	16404	3672	0	26127	20981	19504	265	0	15211	40750	271	0	40485	279													
51842	136361	1152	20191	83775	0	133728	0	0	0	0	222307	0	18630		31858	217	16068	112385	193909	0	9768	3915	0	0	24145	34189	22754	872	58334	2527	300	943	0	50101	3770	25373	0	2827	14210	0	0	0	0	0	true							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
52951	17366	0	44903	181853	0	181853	0	0	15947	0	110174	0	14367		25065	17517		136950	95418	0	389	1981	15947	15090	8244	35185	2885	1312	32011	11314	12055	4295	0	22561	27664	0	0	23369	389													
53051	13857	0	2849	38139	0	50806	0	0	0	0	49345	0	1706		9264	11386		47957	47639	0	0	814	0	0	3514	9989	3360	1477	13503	0	5325	438	0	9075	5763	0	0	5325	0													
54058	24907	0	2349	51915	0	85251	0	0	0	0	282297	0	25769		51268	119680	20679	82902	255691	0	837	10032	0	0	11694	48484	34300	2350	30221	1775	27921	10313	872	45561	40881	0	0	29696	688	0	0	0	0	0	true							
54656	198753	0	108781	223912	0	373097	0	0	0	0	809410	0	165198		108793	108903	90953	264316	644212	0	0	0	0	0	67532	239789	10352	1032	307321	47037	134632	1380	0	209912	183049	0	0	181669	0	0	0	0	0	0	true	102157	51356	57912	11600	97235	95917	
54973	3082487	76	93385	291691	0	474007	0	0	0	0	7802311	0	481799		184243	3876409	111216	372212	7306873	8334	13639	6492	0	0	51413	120524	96221	17687	171937	457996	75388	21402	2784	101602	557570	0	0	533384	0	0	0	0	0	0	true	92053	36101	2544928	1318472	2886484	195152	
55336	166384	0	335	176990	0	299406	0	0	0	0	226206	0	0		19091	16294		299071	226206	0	0	4912	0	0	6804	13175	12720	3806	19175	1094	2685	2660	584	17414	7023	0	0	3779	0													
55635	6344	0	456	23103	0	36424	0	0	1020	0	99175	0	12058		4863	18836		35636	63525	332	23592	127	1020	1020	9917	40359	6406	89	50276	3083	9593	4547	0	51909	17223	28853	0	12676	994													
55653	16845	633	3686	79752	0	103759	0	0	0	0	35466	0	9		5177	6082		99430	35457	10	0	0	0	0	1430	3334	2216	240	4764	0	4773	546	0	2043	5319	0	0	4772	0													
55970	212850	0	0	160988	0	248771	0	0	0	0	312492	0	0		26267	27003		248771	312492	0	0	7383	0	0	4877	38947	9510	1940	43824	583	14497	2017	268	29007	17365	0	0	15080	0													
56258	91455	0	6395	67198	0	67198	0	0	12000	0	234058	0	41521		12362	102663		60803	192537	0	0	361	12000	12000	7556	20295	3560	1391	18881	602	5443	526	566	20441	7137	0	0	6045	0													
56351	1370565	0	46510	221905	0	221905	0	0	0	0	3334555	0	295803		114520	1674414	41165	173849	3034519	1546	4233	13974	0	0	31557	98520	75258	9093	130077	8168	34952	30625	1404	99907	75149	332773	0	43120	0	0	0	0	0	0	true	6210	3588	779564	612902	635608	725840	
56548	83864	0	2846	65281	0	85155	0	0	318752	0	642208	0	10586		336937	41714		82309	581844	0	49778	699	318752	306779	144123	296620	13339	124	440743	9277	51486	1662	0	117269	62425	757	0	60763	50517													
56717	457358	0	18574	65796	0	70136	0	0	4418	0	720370	0	62827		66289	83102		49321	657543	2241	0	7781	2	2	15763	62386	39174	3075	78149	30904	19697	8290	621	54109	59512	64671	4416	50601	0													
57040	22747	1	2402	24483	0	46789	0	0	490	0	106366	0	5004		29522	25021	8749	44386	101362	0	0	3318	0	0	10869	13333	24105	0	24202	838	3462	5991	0	18785	10291	0	490	4300	0	0	0	0	0	0	true							
57451	80168	0	53500	103959	0	244056	0	0	0	0	359083	0	45294		50709	166511		190556	313789	0	0	6329	0	0	28067	29389	30291	3892	56045	3260	4879	12625	0	40930	20764	12342	0	8139	0													
58225	64074	0	16355	96851	0	144091	0	0	0	0	207306	0	2993		49835	28547		127736	204313	0	0	8688	0	0	17277	44283	22409	7764	56923	4562	11383	5971	1036	41898	22952	0	0	14709	0													
58243	363999	0	207200	2110049	0	2792869	0	0	0	0	2205621	0	36926		145147	1521497	54363	2585669	2168456	0	239	9151	0	0	40030	123144	75543	3744	163174	12441	35779	29043	401	97314	77664	2213	0	48220	0	0	0	0	0	0	true	256574	683641	799939	721558	330880	33119	
58355	5956	0	1289	8198	0	22377	0	0	0	0	31690	0	1102		3200	14094		21080	29706	8	882	0	0	0	1654	4645	2225	10	6299	2505	601	0	0	5334	3106	0	0	3106	0													
58551	48740	0	18112	48778	0	91756	0	0	1001	0	123716	0	44489		15552	1827		73644	79227	0	0	1062	0	0	10642	22956	4630	0	33598	15648	14168	5105	0	22676	34921	0	1001	29816	6642													
58636	247018	0	6090	68969	0	77297	0	0	8333	0	342582	0	40113		22240	34903		71207	302469	0	0	1869	8333	8333	3594	20654	14468	2096	24247	304	9906	7811	1830	18571	19851	0	0	10210	0													
58757	49937	0	7761	156459	0	156459	0	0	0	0	158470	0	5665		29423	51730		148449	152776	249	29	2102	0	0	4452	25076	21800	726	17293	502	2735	1511	0	22631	4748	14796	0	3237	0													
58971	486191	337	5815	879883	0	967677	0	0	0	0	7384337	18711	74177		91421	6591861	31005	961525	7291449	0	0	9796	0	0	44125	114725	34563	4317	157824	22021	79995	6276	263	106309	108555	16435	0	102016	0	0	0	0	0	0	true	78467	56550	2059019	4443203	382512	102964	
59316	268050	22	119178	602558	0	644310	0	0	0	0	1115941	0	331494		171382	266000		524656	783627	454	820	19284	0	0	24411	203594	104700	11163	227275	72563	127954	37214	292	172486	238023	33015	0	200517	0													
59352	37608	0	58595	140950	0	290965	0	0	0	0	264013	0	6354		44745	85644		232369	257659	1	0	3831	0	0	14502	55820	27660	1	70322	2449	24298	16030	0	53239	42777	112	0	26747	0													
59370	44783	0	3	19956	0	57710	0	0	0	0	228615	0	327		72318	47077		57678	227788	29	500	9599	0	0	14974	34946	68025	4409	49920	2347	4175	7576	301	50037	14399	0	0	6522	0													
59754	3417	0	4590	8206	0	15447	0	0	35992	0	49009	0	2564		30189	7908		10856	43966	1	2479	269	35992	6589	3523	1143	4202	28058	4666	0	758	0	0	6737	758	4062	0	758	2230													
60143	2972000	3886000	1985000	35447000	3000	42141000	0	0	2116000	0	24143000	7000	388000		2916000	16978000	281000	35201000	23742000	1066000	6000	61000	2116000	1693000	494000	2555000	508000	30000	3049000	90000	503000	10000	3000	671000	606000	2562000	0	593000	0	0	0	1000	385000	386000	true	8266000	6696000	6832000	9786000	2608000	363000	
60330	132255	0	146511	773838	0	773838	0	0	0	0	390565	0	41839		40844	149131	18794	627327	348726	0	0	5139	0	0	7688	29156	33341	4629	36844	1543	20896	8455	3471	33970	34365	60194	0	22439	0	0	0	48607	0	48607	true	145916	128404	74389	48668	106029	10461	
60545	16455	0	16255	28991	0	54085	0	0	0	0	189964	0	19534		40253	96382		37830	170430	0	0	12015	0	0	21977	12164	17988	6533	21417	7619	2418	8100	328	18409	18465	0	0	4605	0													
60554	12126	11	1407	29889	0	36287	0	0	0	0	47553	151	5112		2318	29254		34869	42290	0	0	0	0	0	496	3100	218	18	3596	0	1817	524	0	1514	2341	0	0	1817	0													
60648	52419	0	81678	103003	0	260304	0	0	0	0	153371	4541	2140		17478	67718		178626	146690	0	0	6009	0	0	11712	5142	4762	3030	9030	1686	501	3701	2700	7168	8588	0	0	501	0													
61122	560891	0	6162	144865	0	331183	0	0	61081	0	1273915	0	69731		114311	534482	20605	325021	1204032	0	152	4360	61081	61081	7648	90793	40308	1549	98441	12912	19860	4963	510	25987	38245	182893	0	32772	0	0	0	0	0	0	true	42818	29446	286883	247599	510022	50867	
61355	364305	0	89291	478723	0	726151	0	0	0	0	691476	0	41535		172583	0		635247	649941	1613	0	823	0	0	22261	121187	101641	18173	143448	5753	38658	18409	1089	90679	63909	0	0	44411	0													
61476	492726	3	6273	43814	0	129549	0	0	34346	0	878953	0	43453		80645	136299		123273	788172	0	47328	12301	34346	0	22582	107128	15093	2781	129710	19863	59074	19327	4080	66939	102344	0	0	78937	12982													
