"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
	LN RSTR CMRL IND LN NUS ADR PD 30 - 	LN RSTR CMRL IND LN NUS ADR PD 90	LN RSTR CMRL IND LN NUS ADR NACRL	LN RSTR ALL OTHR LN LEASE PD 30 - 89	LN RSTR ALL OTHR LN LEASE PD 90	LN RSTR ALL OTHR LN LEASE NACRL	ITEMIZE LN FARM PD 30 - 89	ITEMIZE LN FARM PD 90	ITEMIZE LN FARM NACRL	ITEMIZE LN FINANCE AGRI FARM PD 30 -	ITEMIZE LN FINANCE AGRI FARM PD 90	ITEMIZE LN FINANCE AGRI FARM NACRL	AUTO LN TO IND HH FAM PD 30 - 89	AUTO LN TO IND HH FAM PD 90	AUTO LN TO IND HH FAM NONACCRUAL	OTHR LN TO IND HH FAM PD 30 - 89	OTHR LN TO IND HH FAM PD 90	OTHR LN TO IND HH FAM NONACCRUAL	LN RSTR CMRL IND LN PD 30 - 89	LN RSTR CMRL IND LN PD 90	LN RSTR CMRL IND LN NACRL	CREDIT CARD LN HOUSE FAMILY PD 30 - 	CREDIT CARD LN HOUSE FAMILY PD 90	CREDIT CARD LN HOUSE FAMILY NACRL	ITEMIZE AUTO LN HOUSE FAMILY PD 30 -	ITEMIZE AUTO LN HOUSE FAMILY PD 90	ITEMIZE AUTO LN HOUSE FAMILY NACRL	OTHR CNSMR LN HOUSE FAMILY PD 30 - 8	OTHR CNSMR LN HOUSE FAMILY PD 90	OTHR CNSMR LN HOUSE FAMILY NACRL	PURCH CREDIT IMPR LN BAL PD 30 - 89	PURCH CREDIT IMPR LN BAL PD 90	PURCH CREDIT IMPR LN BAL NACRL	PURCH CREDIT IMPR LN CARRY PD 30 - 8	PURCH CREDIT IMPR LN CARRY 90	PURCH CREDIT IMPR LN CARRY NACRL	
354851													0	0	0	0	0	0																			
355120													11	0	0	18	0	2																			
355559													0	0	0	22	0	0																			
355858	0	0	0	0	181	913	0	0	0	0	181	0	0	0	0	120	0	0	0	0	0	0	0	913	0	0	0	0	0	0							
356239													124	14	0	60	35	0																			
356659													10	0	0	22	0	0																			
356752													21	0	0	1	0	0																			
357526													0	0	0	0	0	0																			
357553													62	0	0	0	0	0																			
357777													0	0	0	7	0	0																			
357937													0	0	0	47	0	0																			
358112													42	0	1	44	17	5																			
358448													15	0	0	25	0	1																			
358756													76	0	25	0	0	0																			
359472													0	0	0	0	0	13																			
359650													0	0	0	0	0	0																			
359744													0	0	0	1	0	0																			
360777				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
361055													51	0	70	140	0	283																			
361167	0	0	0	0	0	0	0	0	0	0	0	0	47	0	17	174	0	31	0	0	179	0	0	0	0	0	0	0	0	0							
361279													178	0	113	0	0	0																			
361354													39	19	0	156	7	0																			
361439	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
362043													1	0	0	0	0	0																			
362155													75	0	0	130	0	2																			
362717	0	0	0	0	0	0	0	0	0	0	0	0	157	0	21	80	0	66	33	0	0	0	0	0	0	0	0	0	0	0							
362856													0	0	0	0	0	0																			
362940													625	0	576	251	34	138																			
363442													0	0	0	0	0	0																			
363648													0	0	0	26	0	5																			
363657	0	0	0	0	0	0	0	0	0	0	0	0	114	0	13	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
363778													0	0	0	0	0	0																			
364131													0	0	0	0	0	0																			
364270							0	0	0																												
364430													157	0	3	61	7	0																			
364850				0	0	0	0	0	0	0	0	0	126	1	85	7	9	52	0	0	0	0	0	0	0	0	0	0	0	0							
365325	0	0	0	0	0	0	0	0	0	0	0	0	22	10	175	25333	4912	0	0	0	0	0	0	0	0	0	0	0	0	0							
365745													0	0	0	2	0	10																			
365848													5	0	0	0	0	0																			
365950													11	0	0	189	0	0																			
366078													0	0	0	1	0	41																			
366238	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
366247													39	0	0	0	0	0																			
366359													215	62	0	28	0	0																			
366658													77	0	9	5	1	0																			
366854				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
367150													313	0	104	12	0	4																			
367178													0	0	0	0	0	0																			
367431													135	0	30	27	0	12																			
367543													0	0	0	17	7	0																			
368054													130	144	10	993	17	34																			
368344				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
368522													0	0	0	0	0	0																			
368933													69	0	0	2	0	0																			
368951													6	11	0	10	0	0																			
369453													29	1	16	37	0	0																			
369659													35	0	0	147	0	0																			
370020													1030	0	162	5	0	0																			
370347													39	6	51	6	10	0																			
370721				0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
370833													0	0	0	5	0	16																			
370954													0	0	0	113	0	0																			
371223													0	0	0	0	0	0																			
371232													0	0	0	5	0	0																			
371362													63	0	23	162	0	57																			
371559													1	0	0	0	0	0																			
371755				0	0	0	0	0	0				0	0	50	0	157	39	0	0	0	0	0	0	0	0	0	0	0	0							
371849													89	0	26	83	2	27																			
371924													710	0	103	0	0	88																			
371942													29	0	0	7	0	0																			
372444													12	0	0	2	0	0																			
372538													30	0	20	175	0	14																			
372640													0	0	0	0	0	0																			
372855				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
373272													66	0	0	0	0	0																			
373553													0	0	0	0	0	0																			
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
374130													2	0	0	0	0	0																			
374653	0	0	0	0	0	0	0	0	0	0	0	0	530	29	0	2924	491	217	0	0	0	0	0	0	0	0	0	0	0	0							
374774													0	0	0	0	0	0																			
375043	0	0	0	0	0	0	0	0	0	0	0	0	18	0	6	5	0	18	0	0	0	0	0	0	0	0	0	0	0	0							
375379													0	0	0	0	0	0																			
375502													0	0	0	1	0	0																			
375566													40	51	0	0	0	0																			
375650													0	0	0	0	0	0																			
376237													101	0	92	269	0	479																			
376273	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	156	0	253	0	0	20	0	0	0	0	0	0	0	0	0							
376442	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
376947													86	0	38	155	0	56																			
377663				0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
377850													0	0	0	0	0	0																			
378044													4	0	0	0	0	0																			
378110													31	74	0	0	0	0																			
379050													0	0	0	0	0	0																			
379153													54	0	0	130	0	0																			
379470													0	0	0	0	0	0																			
379649				0	0	0	0	0	0				100	0	76	162	0	102	0	0	0	0	0	0	0	0	0	0	0	0							
379920	0	0	0	0	0	0	0	0	0	0	0	0	11516	600	1852	319	97	128	0	0	1620	0	0	0	0	0	0	0	0	0							
380346													39	0	0	0	0	0																			
380458													28	0	0	57	0	9																			
380533													54	0	30	10	2	0																			
380878													0	0	0	0	0	0																			
380944													0	0	0	0	0	0																			
381026				0	0	0	0	0	0				7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
381932													0	0	0	0	0	0																			
381950													38	0	0	61	0	0																			
382050	0	0	0	0	0	0	0	0	0	0	0	0	224	69	2	98	18	0	0	0	0	0	0	0	0	0	0	0	0	0							
382069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382256													0	0	0	22	0	0																			
382274													0	0	0	0	0	0																			
382443													41	0	10	32	0	68																			
382537													0	0	0	14	0	0																			
382649													2	5	0	140	0	0																			
382658													0	0	4	0	0	1																			
382742													0	0	0	0	0	0																			
382854				0	0	0	0	0	0				196	0	83	34	0	18	0	0	0	0	0	0	0	0	0	0	0	0							
384018													0	0	0	0	0	0																			
384278	0	0	0	0	0	0	0	0	0	0	0	0	30	0	20	2760	2688	4	0	0	0	0	0	0	0	0	0	0	0	0							
384353													0	0	0	0	0	0																			
384652													0	0	0	0	0	0																			
384830													0	0	0	0	0	0																			
385350													28	0	0	0	0	0																			
385471													26	0	0	73	0	0																			
385547													76	0	0	159	0	3																			
385686													0	0	0	0	0	3																			
386432													21	13	15	0	0	0																			
386450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
386731													382	0	187	95	0	56																			
386825													12	14	0	8	0	0																			
387055													0	0	0	0	0	0																			
387671													0	0	0	18	0	22																			
388155													120	0	0	76	0	0																			
388258													68	0	0	7	0	0																			
388557													0	0	18	0	0	18																			
388744													0	1	0	31	0	0																			
388753													0	0	0	2	0	0																			
388874													0	0	0	0	0	0																			
389358													7	0	0	0	0	0																			
389376													2	0	0	0	0	0																			
389826													0	0	39	0	0	0																			
390372													0	0	0	0	0	0																			
390840													0	0	0	3	0	0																			
391418													0	0	9	261	0	0																			
391557													51	0	9	195	0	222																			
391575							0	0	0																												
391959													0	0	0	4	0	0																			
391977													0	0	0	6	0	0																			
392152													30	0	0	0	0	0																			
392255													21	0	0	47	0	0							2												
392778													0	0	0	1	0	0																			
393252													0	0	0	20	0	0																			
393355				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
393953													0	0	0	127	0	0																			
394156													0	36	0	1	0	41																			
394259	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
395238	0	0	0	0	0	414	0	0	0	0	0	0	5669	0	3429	9296	0	3392	0	0	540	0	0	0	0	0	372	0	0	42							
396057													0	0	0	0	0	0																			
396244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
396253													0	0	0	0	0	0																			
396954													68	8	0	24	3	0																			
397456				0	0	0	0	0	0				3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
397531													0	0	0	0	0	0																			
397540	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	416	6	35	0	0	0	0	0	0	0	0	0	0	0	0							
397559													0	0	0	0	0	0																			
397755													0	0	0	0	0	0																			
397858													30	0	0	12	2	0																			
398051				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398248	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398668							0	0	0																												
398837													0	0	0	10	0	0																			
399357													0	0	0	12	0	0																			
399517	0	0	0	0	0	0	0	0	0	0	0	0	51	0	15	121	0	89	0	0	3307	0	0	0	0	0	0	0	0	0							
399731				0	0	0	0	0	0	0	0	0	61	0	0	65	2	9	0	0	0	0	0	0	0	0	0	0	0	0							
399973													15	0	2	20	0	0																			
400057													4	0	0	28	91	15																			
400141													569	78	47	118	11	0																			
400365													0	0	0	7	0	0																			
400767													74	29	15	5	0	0																			
401072													0	0	0	0	0	0																			
401559													0	0	0	0	0	0																			
401755													0	0	0	0	0	0																			
401906													56	0	170	1	0	0																			
401951													23	0	1	0	0	0																			
402846													0	0	0	0	0	0																			
402873													0	0	0	0	0	0																			
403067													0	0	0	0	0	0																			
403151	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	51	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
403179													247	0	30	1155	0	754																			
403254													0	0	0	0	0	0																			
403656													46	0	0	78	0	122																			
403870													4	0	0	37	0	0																			
403946													0	0	0	17	0	0																			
404653													0	0	0	0	0	0																			
404943													0	0	0	0	0	9																			
406022													0	0	0	0	0	0																			
406059													65	0	32	0	0	0																			
406666													1	0	0	0	0	0																			
406974													0	0	0	0	0	0																			
407168													35	0	0	0	0	0																			
407506													513	0	0	1093	0	110																			
407645													0	0	0	0	0	0																			
407850													0	0	0	0	0	0																			
408307	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
408642													0	0	0	0	0	0																			
408875													0	0	0	0	0	0																			
409265													19	0	0	0	0	0																			
410159													0	0	0	0	0	0																			
410560													0	0	0	0	0	0																			
410748	0	0	0	0	0	0	0	0	0	0	0	0	42	26	15	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
410917													58	0	25	4	0	32																			
410944													15	10	0	0	0	0																			
411062													87	0	0	43	0	0																			
411174													14	0	0	0	15	0																			
411231													18	5	6	33	0	1																			
411240													0	0	0	0	0	0																			
411549													28	14	0	7	13	0																			
411576				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411624				0	0	0	0	0	0				17	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411651													26	2	1	10	0	2																			
412153													0	0	0	125	43	10																			
412452													57	25	1	28	0	0																			
412555													0	0	0	2	0	0																			
412667													0	0	0	1	0	0																			
412751	0	0	0	0	0	0	0	0	0	0	0	0	416	113	0	1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412845													72	0	0	8	0	0																			
412872													0	0	0	0	0	0																			
413141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	40	0	0	0	0	0	0	0	0	0	0	0	0							
413208							0	0	0																												
413347													22	0	0	1	0	0																			
413543													45	0	0	13	0	0																			
413646													3	0	8	405	0	12																			
413673													33	0	0	0	0	0																			
413758													77	0	0	42	3	0																			
414102													0	0	0	9	0	2																			
414652													155	133	0	588	19	0																			
414764													497	0	18	350	0	0																			
414858													9	0	0	7	0	4																			
416245	0	0	0	0	0	0	0	0	0	0	0	0	658	28	44	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
416272													0	0	0	0	0	0																			
416339													2	0	0	0	0	0																			
416357													15	0	33	0	0	0																			
416656													31	0	0	21	0	4																			
416674													0	0	0	0	0	0																			
417626													0	0	0	0	0	0																			
417710													3	0	12	12	0	9																			
418100													0	0	0	0	0	0																			
418249													2	0	0	2	15	3																			
418436													10	0	0	0	0	0																			
418856													0	0	0	0	0	0																			
419406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	13	0	0	0	0	0	0	0	0	0							
419460													78	0	0	0	0	0																			
419675													179	10	0	41	16	0																			
419947													0	0	0	1	0	0																			
420578													0	0	2	8	0	0																			
420644													0	0	0	10	0	0																			
420653				0	0	0	0	0	0	0	0	0	50	0	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
420877													0	0	0	5	0	0																			
421445													7	0	8	0	0	0																			
421539													0	0	0	30	0	0																			
422059				0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
422116													0	0	0	35	46	169																			
422433	0	0	0	0	0	0	0	0	0	0	0	0	531	0	1317	902	0	276	0	0	0	0	0	0	0	0	0	0	0	0							
422657													0	0	0	0	0	0																			
423159													250	0	0	391	0	0																			
423449													14	0	0	18	0	0																			
423636													17	0	0	55	0	0																			
423739													140	0	49	109	0	110																			
424156													0	0	0	0	0	0																			
424240													236	95	0	155	10	0																			
424352													6	0	0	2	0	0																			
424437				0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
424633													48	2	31	73	0	6																			
425050													11	0	15	0	0	0																			
425108													0	0	0	0	0	0																			
425818													240	0	248	253	0	429																			
425845													23	0	0	0	0	0																			
425911													0	0	0	31	36	0																			
426057													0	0	0	0	0	0																			
426141													0	2	0	15	3	0																			
426534	0	0	0	0	0	0	0	0	0	0	0	0	19	0	52	22	0	36	0	0	0	0	0	0	0	0	0	0	0	0							
426758													32	0	38	0	0	0																			
426945													0	0	0	0	0	0																			
427241													5	0	0	0	0	0																			
427353													42	0	17	27	0	55																			
427858													8	0	0	0	0	0																			
427960													54	0	0	0	0	0																			
428060													21	0	0	35	0	0																			
428462													0	0	0	0	0	0																			
428547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
428855													33	0	0	100	1	0																			
429021													0	0	0	0	0	0																			
429487													0	0	0	296	0	135																			
430036	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	75	0	17	23	0	53	0	0	0	0	0	0	0	0	0							
430054													0	0	0	0	0	0																			
430344													0	14	12	0	0	0																			
431172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
431323													96	17	0	9	12	0																			
431350													0	0	20	0	0	3																			
432058				0	0	0	0	0	0				11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
432432													0	0	0	3	0	3																			
433505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
433550													170	52	0	42	25	0																			
433608	0	0	0	0	0	0	0	0	0	0	0	0	67	0	78	190	13	174	0	0	0	0	0	0	0	0	0	0	0	0							
433859													11	0	0	8	0	0																			
433943													0	0	0	11	0	0																			
434203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
434539													76	0	0	64	1	0																			
435059													37	0	0	1	1	0																			
435077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7118	3217	0	0	0	3639	0	0	0	0	0	0	0	0	0							
435255													0	0	0	0	0	0																			
435666													0	0	0	0	0	0																			
435750	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	27	0	0	0	0	92	0	0	0	0	0	0	0	0	0							
436159	0	0	0	0	0	0	0	0	0	0	0	0	66	0	42	6851	875	6889	0	0	0	0	0	0	0	0	0	0	0	0							
436542													21	0	0	0	0	0																			
436739													0	0	0	0	0	0																			
436953													7	1	15	140	6	0																			
437044													29	0	0	0	0	0																			
437914	0	0	0	25	0	0	0	0	0	0	0	0	6	0	0	9650	11647	0	0	0	0	0	0	0	0	0	0	0	0	0							
439132	0	0	0	0	0	0	0	0	0	0	0	0	36	0	29	15	0	23	0	0	0	0	0	0	0	0	0	0	0	0							
439338	0	0	0	0	0	0	0	0	0	0	0	0	45	3	0	35	11	20	0	0	708	0	0	0	0	0	0	0	0	0							
439356													0	0	0	76	0	55																			
439404	0	0	0	0	0	0	0	0	0	0	0	0	40	1	0	43	0	0	0	0	172	0	0	0	0	0	0	0	0	0							
439730													167	34	5	54	30	3																			
440857													0	0	0	0	0	0																			
440978													0	0	0	0	0	0																			
441050													116	0	21	148	3	101																			
441078													190	159	79	68	28	62																			
441135													0	0	5	0	0	0																			
441256	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
441359													527	14	102	104	0	0																			
