"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RIADG377	
3851427																																																															0	30863	57806	0	18170	203854	0	203854	1482		109	1516090	0	3321	40	640107	63831	131299	378140	5222	1074	8223	11484	17368	589292	232092	139752	188198	151338	80042	77460	0	0	0	0	25	0				109441	150492	23595	211162	0	3321	0			0	8598	1341	1341	0	4515	4515	0	416	416	0	6	6	0	0	756427				0	0	0	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	1112	0	0	CONF	CONF	0	0	0	0	
3869123																																																															0	282	3245		496			9644	11335		0	168756	248	0	0	38729	1157	0	20792	300	2694	9173	22314	4248	0	22041	7803	27113	51282	22036	0				0	70					9188	15221	50231	24829			0			0	0														0	0	0	0	0		0	0	0	188	0	0	0	0	0			0	0		0	0	4389	0	0	CONF	CONF	0	0	0		
3938186																																																															0	0	775844	1625	50	5111771	20130	5131901	0		1181425	24633684	0	601705	207350	8229590	1673	3149178	3156208	189973	227599	331623	928280	2105806	4425824	10264871	843330	1825664	1094688	2122183	147392	0	0	0	0	58	136281				0	446592	1599682	4473075	0	601705	18607			24167	262354	0	0	0	0	0	0	0	0	0	0	0	0		11323251				37214	261945	1928498	263570	0	0	0	0	0	0	0	13047	0	0	0	0	0	0	21	13047	0	CONF	CONF	0	0	0		
3939240																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
3943210																																																															0	10937	4150		0			7694	4860		0	144041	0	0	0	51580	1087	1825	11915	0	2197	8542	2991	2497	35352	16268	5036	20794	23123	18798	8435				0	1					4622	453	32318	12647			0			0	0														72154	0	0	0	0		3000	137	0	3065	0	0	0	0	0			0	0		0	0	7490	0	0	CONF	CONF	0	0	0		
3952904																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
4032791																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
4125778																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0		
4146830																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
4149037																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
4165907																																																															0	383	6293		0			23787	4923		0	243064	165	0	1059	52968	1469	13107	33175	2161	1551	6402	26261	11903	4691	31897	19130	28630	38538	52582	19444				0	861					6157	16179	62697	63581			0			0	0													0	76800	0	0	0	88		0	0	0	783	0	0	0	0	0			88	0	0	0	0	3148	0	0	CONF	CONF	0	0	0	0	
4210227																																																															0	128457	311770	0	196140	1889971	0	1889971	137338		1040552	7717459	0	43205	0	1029781	35617	582829	946062	7510	45135	128592	157154	427497	258446	2832386	412851	888010	1334849	862081	334718	0	0	0	843	4674	0				266403	515226	1067848	1035966	0	43205	0			914	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	2587228				15148	0	0	0	0	4401	0	0	0	0	5298	8936	0	0	0	0	0	0	9267	8936	778	CONF	CONF	0	3	0	0	
4368351																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0	0	
4397164																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
4536084																																																															0	434912	53609		18105			73345	38901		439	1188874	0	0	717	311019	28760	310403	11173	5017	7214	141115	128251	25465	3957	125255	18562	328482	363284	42097	1				0	605					3260	8637	136248	80574			0			0	0													0	1052808	0	0	0	0		0	63	0	0	0	0	0	0	0			0	0	0	0	0	397	0	0	CONF	CONF	0	0	0	0	
4845861																																																															0	1630	68351	0	0	115313	0	115313	0		0	588571	422	0	0	39930	0	39076	63	1501	1863	3702	14093	2738	16033	88850	19358	106411	157663	57883	116254	0	0	0	0	0	0				14157	19580	172048	157921	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133105				0	63	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	0	
5047505																																																															0	11165	7463		0			51176	28077		0	400939	835	0	0	87204	411	1179	84302	432	5945	14913	42666	12347	10333	29881	48044	83176	75432	75363	2645				0	23					30713	28557	84221	55720			0			0	0													0	77422	0	0	0	110		0	0	0	9387	0	0	0	0	0			0	0	0	0	0	7657	110	0	CONF	CONF	0	0	0	0	
5050028																																																															0	70	21395	0	0	191570	0	191570	1095		166	565078	0	0	0	10654	541	8940	125543	8759	40	334	21	22	1478	367786	59894	67500	13280	34583	108	0	0	0	0	6	0				46752	45051	65144	180396	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		130525				71	839	0	839	0	370	0	0	0	0	0	0	0	71	0	0	0	71	1029	0	1082	CONF	CONF	0	0	0		
5136959																																																															0	0	10668		0			41650	27366		0	569401	802	0	0	200323	1880	13782	36701	871	2151	11904	25310	21176	138911	39200	23674	73824	130599	102326	258				0	0					3765	35986	62204	125804			0			0	0														487011	0	0	0	0		0	0	0	60361	0	0	0	0	0			0	0	0	0	0	196	0	0	CONF	CONF	0	0	0		
5143788																																																															0	99	146		0			77257	116474		0	435203	0	0	0	17202	0	7810	69573	3918	3117	4010	851	4381	925	97811	31019	68566	107476	112523	606				0	600					3175	38367	62394	111092			0			0	0													17396	348949	0	0	0	0		6387	1000	0	143	0	0	0	0	0			0	0	0	0	0	867	0	0	CONF	CONF	0	0	0	101	
5192496																																																															0	0	18667		0			117866	1114		0	436263	0	0	14586	11078	9743	4840	90348	0	0	0	6102	4976	0	127187	10544	22526	60212	198459	5957				0	764					5440	19954	154482	95460			0			0	0														175244	0	0	0	0		0	1661	0	0	0	0	0	0	0			0	0	0	0	0	34	0	0	CONF	CONF	0	0	0		
5193989																																																															0	0	1251	0	0	70599	0	70599	7968		0	194284	0	0	40970	7619	4922	4669	91015	4669	0	0	2950	0	0	87374	31183	22724	14295	29716	0	0	0	0	0	68	0				20908	18435	25408	21696	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	24	0	24	0	15386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	0	
5205819																																																															0	5932	26789		0			114988	62907		0	754246	233	0	0	134753	449	55294	170469	12112	14036	32781	47361	17108	10987	275276	15669	107593	117813	97808	0				110	996					65601	53763	117876	170044			0			0	0													23116	327105	0	0	0	0		0	10	0	104	0	0	0	0	0			0	0	0	0	0	157	0	0	CONF	CONF	0	0	0	1065	
5210989																																																															0	0	0		0			125855	0		0	518880	0	0	0	101655	0	0	59736	0	0	0	0	0	101655	20328	40092	44206	64001	119858	128583				0	0					0	0	27210	158687			0			0	0														0	0	0	0	0		0	684	0	0	0	0	0	0	0			0	0	0	0	0	104789	0	0	CONF	CONF	0	0	0		
5227101																																																															0	0	43072	0	0	131000	0	131000	57337		0	513201	0	0	4644	40447	1205	17710	109068	16035	981	4544	16515	2372	0	280828	15208	79785	80446	13378	0	0	0	0	0	7970	0				10944	55512	37614	126760	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	54238	240539				0	85	0	85	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1239	0	0	CONF	CONF	0	0	0	224	
5230790																																																															0	2104	2033		0			10407	16274		0	106406	166	0	0	15777	17	0	13403	0	1132	5472	9173	0	0	25858	4920	32371	25477	1968	201				0	21					4344	17975	12670	23269			0			0	0													0	0	0	0	0	0		0	0	0	1073	0	0	0	0	0			0	0		0	0	608	0	0	CONF	CONF	0	0	0	0	
5278251		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0			0			0	0													0						0	0			0	0	0	0	0	0				0				0		0	CONF	CONF	0	0	0	0	
5303724																																																															0	0	5895		0			15097	12186		0	184828	0	0	0	49413	935	37392	5524	152	1020	7784	19141	4052	17264	37547	3834	21022	38709	33971	333				0	22					2183	8704	37943	51073			0			0	0														78943	0	0	0	0		0	793	0	12	0	0	0	0	0			0	0		0	0	572	0	0	CONF	CONF	0	0	0		
5312593																																																															0	0	77411		0			14308	4797		0	389042	1476	0	0	110927	753	104175	8680	0	4451	25576	36080	41558	3262	28506	14787	75707	89810	70780	0				0	0					20639	32181	30564	98906			0			0	0													12748	284939	0	0	0	0		0	0	0	32	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	139	
5313312																																																															0	428	4041		0			112280	2098		0	266051	0	0	0	48935	1478	8770	51902	5038	1757	3739	14094	23833	473	100616	6866	29104	55691	24153	685				0	145					3011	17055	41697	25671			0			0	0														45612	0	0	0	0		5896	2949	0	336	0	0	0	0	0			0	0		0	0	31	0	0	CONF	CONF	0	0	0		
5316920																																																															0	0	11044		0			56410	1328		0	231520	0	0	0	37649	585	8163	9975	151	525	2626	1962	17912	14473	24524	4654	11846	23485	112271	15378				0	0					5376	9724	46540	62861			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	3	0	0	CONF	CONF	0	0	0		
5332603																																																															0	0	23707		0			41517	83		0	171410	301	26800	0	4372	360	1573	19759	1573	0	1120	906	774	0	33636	6197	32678	33865	60664	0				0	0					1214	5042	25617	37886			0			0	0														42964	0	0	0	0		4382	731	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
5336928																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0	0	
5342974																																																															0	0	255877		0			12342	0		0	356192	0	0	0	21973	0	6436	43579	6436	0	2796	12741	0	0	66503	2336	18950	232922	5437	0				0	0					0	0	3433	62567			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0		
5349218																																																															0	1965	10532		0			79463	15259		0	606804	0	0	0	141358	0	120039	109627	8129	1592	29057	24586	77131	863	151405	25998	117084	86355	84603	0				0	30					76474	49707	80570	150370			0			0	0													52921	197427	0	0	0	0		0	0	0	118	0	0	0	0	0			0	0	0	0	0	958	0	0	CONF	CONF	0	0	0	0	
5382514																																																															0	2234	0		0			141656	0		0	217187	845	0	925	3157	0	0	44043	0	103	2895	159	0	0	158374	2201	23627	21478	0	0				0	283					0	18765	15181	36742			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	14	0	0	CONF	CONF	0	0	0		
5397639																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
5398355																																																															0	0	10850		0			7363	14451		0	228619	0	0	0	34856	91	29047	38108	1336	0	9117	17971	6432	0	26339	24927	52322	69511	20664	0				0	1					34066	22804	18974	84518			0			0	0														80343	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	645	0	0	CONF	CONF	0	0	0		
5398627																																																															0	0	4341		0			82659	2520		0	334142	0	0	1783	16575	387	2451	74567	2451	0	2082	5045	6997	0	115648	4285	57653	87087	52894	0				0	1437					17026	45454	89082	74658			0			0	0														171547	0	0	0	0		0	3	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0		
5401273																																																															0	0	7771		0			26780	3203		0	170133	782	0	0	26339	142	11205	33590	2794	2087	13573	6350	1244	291	45535	6864	28623	37703	25357	471				0	54					20861	7280	39530	38883			0			0	0														48105	0	0	0	328		0	0	0	7	0	0	0	0	0			0	0		0	0	65	328	0	CONF	CONF	0	0	0		
5412457																																																															0	0	5604		0			33592	0		0	168856	-78	0	4188	3741	0	3540	18356	0	2759	201	0	781	0	26888	2016	22419	17333	96381	0				0	0					0	8087	58466	46120			0			0	0														66264	0	0	0	0		0	0	0	13168	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
5427684																																																															0	0	2588		0			3013	47		0	119193	478	0	0	29173	0	28870	8520	64	0	166	28329	614	0	17282	8590	34301	27373	2952	0				0	0					390	6864	29742	47831			0			0	0														50059	0	0	0	0		0	0	0	23	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
5435988																																																															0	0	3003		0			41997	0		0	86742	393	0	0	0	0	0	6400	0	0	0	0	0	0	16769	36801	828	22247	9972	519				0	0					0	0	34125	8010			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0	0	
5448915																																																															0	0	19391		0			23200	0		0	151977	1	0	0	26224	3204	26204	9291	414	225	9624	13620	521	1820	7321	1970	35104	49815	25088	6451				0	0					0	9844	44824	25287			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0	0	0	0	0	0	0	0			0	0		0	0	4	0	0	CONF	CONF	0	0	0	0	
5472880																																																															0	0	6877		0			30349	7728		0	168284	421	0	0	8983	0	1645	50703	1645	0	569	2015	4753	0	98482	3785	14366	20511	22574	0				0	691					18881	21787	37591	31352			0			0	0													0	0	0	0	0	0		0	67	0	36	0	0	0	0	0			0	0		0	0	4363	0	0	CONF	CONF	0	0	0	0	
5475452																																																															0	4989	3692		0			9405	2663		0	109581	234	0	147	32334	1282	9041	8947	2765	240	793	5497	10123	12915	18187	3392	7699	21340	21523	5340				0	514					2255	7374	20585	22120			0			0	0														36261	0	0	0	0		0	0	0	610	0	0	0	0	0			0	0		0	0	1992	0	0	CONF	CONF	0	0	0		
5479478																																																															0	0	26542		0			12561	7320		0	148825	0	0	0	25215	0	6583	11680	0	4900	4360	15223	732	0	24754	1547	27619	65607	4074	0				0	19					1134	21985	25571	27533			0			0	0														78176	0	0	0	0		0	0	0	168	0	0	0	0	0			0	0		0	0	777	0	0	CONF	CONF	0	0	0		
5514409																																																															0	0	725		0			0	0		0	438475	0	0	0	0	0	0	0	0	0	0	0	0	0	8553	0	29088	75271	202556	123007				0	0					0	0	0	0			0			0	0														0	0	0	0	15		0	0	0	0	0	0	0	0	0			15	0	0	0	15	437750	0	0	CONF	CONF	0	0	0		
5518023																																																															0	0	0		0			0	0		0	52963	0	0	0	0	0	0	52963	0	0	0	0	0	0	52963	0	0	0	0	0				31489	20775					0	0	0	0			0			0	0													0	0	0	0	0	0		0	699	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	0	
5528880																																																															0	898	10090		0			21261	1143		0	114185	0	0	0	19234	24	16906	4281	0	1	6011	11217	1787	218	12588	11070	15551	44598	11144	0				0	0					2329	20835	8743	29585			0			0	0														30876	0	0	0	0		0	0	0	19	0	0	0	0	0			0	0		0	0	24	0	0	CONF	CONF	0	0	0		
