"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
931270	21712	0	0	2219	0	14449	0	0	0	0	46774	0	0	0	8184	3213	2277	14449	46774	0	0	380	0	0	3695	8713	2563	359	12407	317	5300	902	0	7145	6519	0	0	5617	0	0		0		0		0		0	true							
931355	17330	0	2269	14641	0	22126	0	0	250	0	59554	0	21597	20046	8653	690	4254	19857	37957	0	0	2715	250	250	6052	12045	4564	56	18097	10504	4485	3828	0	14064	18817	0	0	14989	0	0		0		0		0		0	false							
931458	2363	0	116	2728	0	3854	0	0	0	0	10038	0	3009	2282	1488	2499	769	3738	7029	0	0	307	0	0	535	2177	1277	410	2712	0	252	525	0	2911	777	0	0	252	0	0		0		0		0		0	true							
931944	22363	0	10309	41698	0	74666	0	0	6000	0	81019	0	4897	15206	17357	9412	3896	64240	76122	117	0	279	0	0	8615	18137	4063	966	26752	8510	7919	0	1034	14424	17463	117	6000	16428	0	0		0		0		0		0	true							
932633	14830	0	4335	26153	0	40839	0	0	0	0	74214	0	9220	13555	15021	12559	6468	36501	64994	3	0	2464	0	0	13647	13850	3045	44	27387	5378	10174	403	284	15565	16239	0	0	15552	0	0		0		11077		0		11077	true							
932642	8849	0	7182	20206	0	34374	0	0	5070	0	55973	0	14987	21053	8415	16715	3836	26744	35916	448	5070	1797	0	0	3246	11629	2112	0	14875	2499	10924	0	0	8572	13423	0	5070	13423	0	0		0		0		0		0	true							
932745	79635	0	17229	136167	0	216362	0	0	15000	0	144665	0	11362	0	21065	25057	991	199133	133303	0	0	109	15000	15000	20182	8987	659	7	29153	6024	4115	0	0	8769	10139	0	0	10139	0	0		0		0		0		0	true							
932978	1952467	0	0	0	0	397511	0	0	233160	0	3760722	0	126265	74269	462757	891893	47981	397511	3634457	0	0	18245	233160	195179	272292	326477	90411	5518	518843	95602	103173	21191	1699	231940	221665	78395	0	198775	0	0		0		165816		0		165816	true	11074	31227	270757	621135	373781	1452421	
933023	347323	128	154399	2408160	0	2433243	0	0	249313	0	2962536	0	23168	25630	434643	1430603	115773	2237491	2914388	41225	24980	40739	249313	25110	158956	560308	98313	25205	719264	87670	235409	16741	2008	408139	341828	1291667	0	323079	0	0		0		1164986		0		1164986	true	268121	258904	333129	160698	258322	11640	
933041	91337	0	48353	143194	0	199071	0	0	0	0	392660	0	30560	69112	64538	58610	37484	150718	362100	0	0	16494	0	0	14721	102050	48138	14226	116771	13339	31164	12189	6885	114598	63577	0	0	44503	0	0		0		0		0		0	false							
933256	82485	0	83410	271541	0	616756	0	0	0	0	2549708	0	96829	83719	105646	2055660	20097	533185	2452877	161	2	5060	0	0	107325	160189	15667	6551	267514	48048	70857	2644	281	184086	121830	347888	0	118905	0	0		0		263620		0		263620	true	9849	14478	477077	555694	76163	6322	
933340	23561	4	3847	39116	0	54299	0	0	9883	0	193139	0	2242	2740	40212	5511	18217	50448	138354	0	52543	13171	9883	0	8975	9909	25468	98872	18884	0	580	1513	18750	103012	20843	0	0	580	23617	0		0		0		0		0	true							
933377	549243	0	15229	56994	0	72068	0	0	168359	0	1228744	0	129386	0	224774	252838	21024	56827	1030720	12	68638	2197	168359	20084	24713	88038	156885	59956	112751	24738	45104	19709	7520	104818	97071	0	0	69842	68638	0		0		0		0		0	true	17722	6655	37916	112879	414836	107064	
933621	217682	0	34345	996211	0	1337349	0	0	389011	0	1664816	0	4311	649	509145	711075	28473	1299264	1660197	3740	308	8367	389011	65337	101631	199629	215165	127328	294059	25368	63142	3797	0	134607	92307	177353	0	88176	0	0		0		137159		0		137159	true	378105	251171	369604	141907	197630	19335	
933966	457320	68	741465	7206569	0	7758976	0	0	0	0	3725358	14415	321635	997871	55717	2871643	23507	7015698	3388163	1745	1145	9747	0	0	115501	65109	8503	2090	180609	69817	131660	3255	459	135486	205192	173530	0	201477	0	0		0		0		0		0	true	976380	276954	804917	1878007	327902	122935	
933975	246512	0	128566	768406	0	1051464	0	0	125236	0	1061823	0	98	0	25488	460102	8435	922898	1061725	0	0	3698	125236	0	26060	135677	65239	4763	161737	27680	86309	9227	254	206251	123470	90773	0	113989	0	0		0		51129		0		51129	true	0	0	136523	265943	135338	111174	
934271	445887	0	0	36682	0	36682	0	0	149910	0	595797	0	0	0	149910	0	0	36682	323501	0	272296	0	149910	99910	0	99910	50000	0	99910	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
934329	926000	2000	0	7967000	0	8019000	0	0	5151000	0	17213000	0	0	0	525000	7351000	2148000	8017000	9663000	0	7550000	7000	5151000	4732000	118000	56000	245000	177000	174000	2227000	406000	5057000	650000	71000	8340000	0	0	2633000	0	4992000		241000		254000		0		834000	true	12000	70000	868000	6483000	831000	95000	
934673	55343	0	4473	50266	0	141501	0	0	0	0	148737	0	17034	21507	27608	2632	12936	137028	131703	0	0	6524	0	0	11131	30300	11226	2210	41230	6636	17914	11345	0	27259	35895	0	0	24550	0	0		0		0		0		0	true							
935250	57206	3	17920	224011	0	343535	0	0	0	0	358708	0	13657	27315	88153	117967	22208	325612	345051	0	0	7470	0	0	12263	100697	26709	1775	112940	10647	27153	4292	0	53290	42092	0	0	37800	0	0		0		0		0		0	false							
935308	89165	204	0	82299	0	126657	0	0	72984	0	367306	0	30413	0	38281	19675	3323	126453	333916	0	2977	1639	72984	72984	66032	168334	6313	502	234366	3763	11893	1353	274	202901	17283	212886	0	15656	0	0		0		0		0		0	true							
935559	50864	36	52541	101911	0	174534	0	0	0	0	160668	0	10749	54545	38560	17585	12077	121957	149919	0	0	6150	0	0	23998	38939	7819	5724	62937	9681	3980	1605	472	37920	15738	0	0	13661	0	0		0		0		0		0	true							
935577	13983	0	4455	15711	0	37063	0	0	0	0	105863	0	37678	0	18641	17164	5742	32608	68185	0	0	1440	0	0	6764	25396	5300	1592	32160	10066	23255	2343	0	20411	35664	6947	0	33321	0	0		0		2386		0		2386	true							
935719	62172	0	9500	54295	0	119112	0	0	0	0	146122	0	6864	16364	17961	42626	7896	109612	139258	0	0	3485	0	0	6170	19418	4095	1727	25588	1467	8182	265	0	13449	9914	0	0	9649	0	0		0		0		0		0	true							
936136	971334	0	205254	1857407	0	2436982	0	0	0	0	2170479	0	52826	231991	266035	671240	119148	2231480	2117016	248	637	37415	0	0	75336	286266	72411	12311	361475	23677	50165	5972	1767	180289	81581	30737	0	73842	0	0		0		13513		0		13513	false							
936426	950546	0	185353	2450059	0	3028383	0	0	375653	0	4514118	0	224999	285222	813100	1981920	198338	2839469	4285594	3561	3525	32395	375653	375653	391326	607114	210890	21595	998440	202315	119833	28300	279	417825	350727	277610	0	322148	0	0		0		419086		0		237009	true	856042	352909	834908	1000882	884060	53787	
936462	1390809	9	89006	816556	0	890607	0	0	0	0	13411267	0	1034201	971667	258061	11021500	143842	798351	12372341	3241	4725	46127	0	0	242468	298786	44515	8764	541254	225402	170641	6548	1834	336472	404425	502604	0	396043	0	0		0		449221		0		449221	true	99924	49770	4512954	5301882	1258346	130700	
936583	955914	0	0	45510	0	138035	0	0	0	0	1575127	0	0	0	148655	376414	37721	138035	1575127	0	0	7585	0	0	55681	128996	18142	12291	184677	8938	16704	1747	300	66454	27689	0	0	24542	0	0		0		0		0		0	true	37638	100397	357504	18910	866051	89863	
936640	37513	0	6298	24652	0	81250	0	0	11	0	141228	2314	13150	0	29321	22258	4271	74946	125764	6	0	1127	11	11	11393	34920	5941	991	46313	4164	19961	4088	0	23925	28213	0	0	24124	2552	0		0		0		0		0	true							
936837	25031	0	1604	19881	0	62921	0	0	0	0	116172	0	23065	13745	21807	29626	2002	61309	93107	8	0	730	0	0	8070	27173	7804	358	33125	3981	13833	297	0	21598	18111	0	0	17814	0	0		0		0		0		0	true							
936855	16657572	1438	431432	7895733	0	10282532	0	0	1888637	0	25657290	26	1951819	2057628	347563	5926127	112053	9594970	23705445	254692	0	44118	1888637	1598056	523930	1625447	146234	16638	2149342	510147	208811	41845	539	1964687	761342	0	0	463224	0	0		0		486998		0		486998	true	1042019	2825970	746620	4758540	877524	14002362	
937339	7168	0	14562	47606	0	119041	0	0	0	0	147329	0	31592	39364	23657	75019	14558	104479	115737	0	0	3801	0	0	3474	30923	8392	399	34397	874	19187	1892	0	19531	21953	0	0	20061	0	3154		4282		0		0		7436	false							
937553	17542	0	14473	22898	0	48119	0	0	1	0	74344	0	10236	19875	22456	11917	4861	33646	64108	0	0	1095	1	1	6227	22821	4252	411	29048	1597	5989	1199	2389	11255	11174	0	0	7586	0	0		0		0		0		0	true							
937740	80207	0	19243	192256	0	257020	0	0	0	0	604404	0	156429	169004	85469	339825	33641	237777	447975	0	0	17092	0	0	31612	89164	20540	2507	120776	6510	28614	4906	519	58355	40549	1996	0	35124	0	0		0		0		0		0	true							
937759	11890	0	3832	34519	0	44938	0	0	0	0	79560	0	50141	49776	4583	20028	2091	41106	29419	0	0	772	0	0	2977	3925	476	273	6902	38091	1900	0	0	3068	39991	0	0	39991	0	0		0		0		0		0	true							
937834	9670	0	1716	24905	0	31431	0	0	0	0	40635	0	351	2067	12399	5519	3712	29715	40284	0	0	1201	0	0	10725	10517	1683	1413	21242	757	351	0	0	11938	1108	0	0	1108	0	0		0		0		0		0	true							
937843	32832	0	10419	25	0	52309	0	0	0	0	55399	0	830	0	10762	985	3203	41890	54569	0	0	995	0	0	9085	5234	5182	207	12846	806	506	562	0	8946	1874	0	0	1312	0	0		0		0		0		0	true							
938354	8841	0	666	9175	0	12916	0	0	0	0	10926	0	428	241	1228	318	1275	12250	10498	0	0	476	0	0	522	915	301	29	1437	0	0	0	0	539	0	0	0	0	0	0		0		0		0		0	false							
938550	18613	14	2502	27316	0	46322	0	0	0	0	50370	0	1271	2434	6760	11284	5250	43806	49099	0	0	3208	0	0	2764	5248	2978	100	7577	2346	6109	927	0	4331	9382	0	0	8108	0	0		0		0		0		0	false							
938859	25959	0	21491	340727	0	472084	0	0	0	0	336801	0	854	162	18989	265773	8582	447850	335947	2743	0	3146	0	0	9673	21372	1629	21	31045	3568	7477	1329	0	13706	12374	92420	0	11045	0	0		0		0		0		0	false							
939070	57719	0	2219	63232	0	85571	0	0	4020	0	153162	0	13516	11384	27234	16023	7101	82605	135131	747	4515	1479	4020	4020	25982	25499	4979	956	43419	3734	14324	3455	489	30182	22002	23698	0	18058	4234	0		0		13453		0		13453	true							
939249	246683	0	91050	652419	0	652419	0	0	0	0	958160	0	120332	43146	247487	161416	62639	561369	837828	0	0	17699	0	0	53100	246638	118551	5580	297400	14178	70039	40129	1845	176382	126191	0	0	84217	0	0		0		0		0		0	true	129136	198704	61030	37939	225895	18468	
940021	34348	0	6799	35233	0	42268	0	0	0	0	47381	0	686	3735	6472	642	1872	35469	46695	0	0	881	0	0	3394	7480	409	0	10874	524	585	0	0	4811	1109	0	0	1108	0	0		0		0		0		0	true							
940311	12578000	8000	17651000	26250000	9000	34480000	0	0	122000	0	18294000	0	765000	18314000	2026000	842000	795000	16720000	17441000	92000	88000	92000	122000	122000	515000	619000	839000	701000	1134000	1749000	234000	117000	100000	648000	2200000	8000	0	1983000	0	869000		602000		0		0		1472000	true	4877000	577000	0	741000	9333000	3154000	
940674	32936	0	1243	40492	0	75084	0	0	0	0	139527	0	16380	14184	23674	25190	7844	73343	122674	498	473	4035	0	0	9888	29824	7638	1058	39712	17959	11295	3739	0	24734	32993	9100	0	29253	0	0		0		3130		0		3130	false							
940731	15591	0	20308	41686	0	101972	0	0	249	0	126519	0	25946	42780	12796	67546	4924	81664	94765	0	5808	2223	249	249	6613	9062	6689	4354	15675	6303	2874	7487	0	13922	16664	0	0	9177	5559	0		0		0		0		0	true							
940852	6255	0	2676	24445	0	24445	0	0	0	0	24449	0	2133	1567	7711	6668	1013	21769	22316	0	0	117	0	0	1917	6226	2401	201	8143	0	783	0	0	3033	783	0	0	783	0	0		0		0		0		0	false							
941541	15581	0	988	23137	0	30790	0	0	0	0	34141	0	45	238	8587	4749	2183	29802	34096	0	0	844	0	0	2246	8655	1819	92	10901	0	1000	0	0	4225	1000	0	0	1000	0	0		0		0		0		0	true							
941804	33154	0	4400	57941	0	72606	0	0	0	0	127959	0	13521	16764	24908	38940	3585	68206	114438	0	0	0	0	0	11936	22181	5246	412	34104	4739	8968	2382	0	14867	16089	0	0	13707	0	0		0		0		0		0	false							
942454	22694	0	13473	41111	0	64883	0	0	0	0	72022	0	460	12476	18512	6717	7585	51410	71562	0	0	3253	0	0	7384	19340	6499	415	26724	266	6148	2015	543	15126	8972	0	0	6414	0	0		0		0		0		0	false							
942539	16093	0	12833	31063	0	58128	0	0	1	0	177727	0	6998	11975	36449	6349	14957	45290	170729	5	0	8262	1	1	24588	48615	16271	36012	73203	4894	9967	3490	11448	89037	29799	9070	0	14861	0	0		0		0		0		0	true							
942847	18759	0	3306	42493	0	50114	0	0	10042	0	159117	0	21018	22098	16166	23644	5042	46808	138099	0	0	0	10042	3042	20112	30265	13696	682	50377	9488	32787	9683	0	48590	51958	0	0	42275	0	0		0		0		0		0	false							
943143	12023	0	1353	12170	0	28535	0	0	0	0	34114	0	716	0	4575	6406	1330	27182	33398	0	0	0	0	0	3772	5958	1086	131	9730	1209	2665	862	0	6374	4736	0	0	3874	0	0		0		0		0		0	true							
943152	4047	0	1288	7647	0	13149	0	0	0	0	23198	0	1849	658	5672	7185	662	11861	21349	0	0	219	0	0	1310	6661	1391	268	7971	1805	531	0	0	3958	2336	0	0	2336	0	0		0		0		0		0	true							
943273	13930	0	2944	10031	0	18321	0	0	0	0	45521	0	2009	4846	13240	6288	3230	15377	43512	0	0	2028	0	0	5301	11891	5343	512	17192	516	897	0	840	9808	2253	0	0	1413	0	0		0		0		0		0	true							
943675	114282	0	15734	304576	0	304576	0	0	2	0	440219	0	5414	2460	78513	131507	33006	288840	434805	2	0	14944	2	0	24544	102762	11089	1743	121809	6703	46766	823	0	61625	54292	34413	0	53469	0	0		0		28902		0		28902	true							
943853	5577	0	701	6040	0	9027	0	0	5658	0	31994	0	2718	430	6569	0	2645	8118	21213	208	8063	0	5658	2085	3343	10370	6217	2836	13713	300	3021	330	0	16197	3651	0	0	3321	0	0		0		0		0		0	true							
943974	17586	0	809	82822	0	82822	0	0	0	0	148107	0	4448	4519	21847	65499	4201	82013	143659	0	0	1354	0	0	17358	26177	1497	346	43535	7267	11967	410	0	23531	19644	0	0	19234	0	0		0		0		0		0	false							
944047	68324	0	19359	103568	0	145268	0	0	0	0	243875	0	9400	0	47328	35223	20186	125909	234475	0	0	11083	0	0	42009	51453	7848	1394	93462	17145	20175	0	304	55376	37624	0	0	37320	0	0		0		0		0		0	true							
944337	32254	0	15701	84460	0	151675	0	0	8016	0	164050	0	29457	37371	25613	72715	8323	135974	134593	0	0	3334	8016	8016	7836	27173	13301	1722	35009	400	5928	2721	0	24420	9049	0	0	6328	0	0		0		0		0		0	true							
944355	55985	4	18391	136380	0	136384	0	0	3000	0	232768	0	13643	32034	54712	48274	11549	117964	219125	25	0	259	3000	3000	14884	79233	8081	991	94117	3464	19176	2679	0	48479	25319	0	0	22640	3733	0		0		0		0		0	true							
944627	64831	0	22081	194549	0	288155	0	0	0	0	265162	0	8821	27392	61102	54591	21247	266074	240907	0	15434	6172	0	0	23085	81567	12963	3793	104652	1059	19953	3321	0	60306	24333	49688	0	21012	15178	0		0		49688		0		0	true							
944739	60373	0	137246	53378	0	229730	0	0	0	0	139139	0	12586	145653	24377	15501	13917	92484	126553	0	0	7287	0	0	12479	29888	4818	496	41733	4885	10435	264	0	23304	15584	0	0	15066	0	0		1910		0		0		1910	true							
944748	13586	0	867	14169	0	23046	0	0	0	0	39326	0	3412	2529	8537	8085	5410	22179	35914	0	0	0	0	0	3749	8063	2230	33	11812	2819	761	0	0	5538	3580	0	0	3580	0	0		0		0		0		0	false							
944935	6238	0	4612	5011	0	20079	0	0	0	0	31339	0	6609	865	6262	0	1499	15467	24730	0	0	676	0	0	5832	7178	2566	53	13009	4982	4490	0	0	9367	9472	0	0	9472	0	0		0		0		0		0	true							
945026	234941	6	10138	29417	0	40976	0	0	0	0	286299	0	1721	9009	17184	31547	7563	30017	284578	815	0	1590	0	0	4283	5106	6360	4063	9389	0	0	0	0	2627	0	0	0	0	0	0		0		0		0		0	true							
945053	484208	0	134725	1376889	0	1376892	0	0	0	0	1903105	0	252371	349502	233052	776486	94539	1239677	1649273	2490	1461	39919	0	0	225741	194920	64361	25628	412280	52389	61781	14719	2871	277598	131760	212578	0	111708	0	0		0		92971		0		92971	true	380897	201032	425067	167887	458494	25714	
945071	3764	5	25368	47759	0	263652	0	0	0	0	61760	0	8571	27104	14040	24965	8123	238279	53189	0	0	0	0	0	6727	12054	6112	0	18781	978	3613	3548	0	10852	8139	0	0	4591	0	0		0		0		0		0	true							
945950	14734	0	13843	37326	0	53371	0	0	0	0	49435	0	11747	25590	8763	21171	2188	39528	37688	0	0	517	0	0	3608	4515	3202	1027	8016	802	0	376	0	3590	1178	0	0	802	0	0		0		0		0		0	true							
946274	29263	0	14707	55673	0	68985	0	0	7538	0	123156	18	27196	40210	13368	38709	5679	54278	95942	0	0	2728	0	0	5101	13303	8850	3377	18087	4329	12626	7339	259	17262	24553	0	7538	16955	0	0		0		0		0		0	true							
946555	33175	0	17335	91125	0	138608	0	0	0	0	130044	0	8295	20393	12949	50301	4059	121223	121749	50	0	1518	0	0	8353	20894	3552	132	29247	3715	8817	1107	0	19981	13639	6559	0	12532	0	0		0		2555		0		2555	true							
947525	45004	0	4738	82486	0	125254	0	0	0	0	233707	0	3046	2165	70173	39981	32011	120516	230661	0	0	658	0	0	26935	66048	12694	7153	92983	21146	14137	609	0	42657	35892	0	0	35283	0	0		0		0		0		0	true							
947749	114540	0	62098	209253	0	223978	0	0	5000	0	317690	0	54096	0	26932	92856	11357	161880	263594	0	0	6215	5000	1000	9623	35091	12217	4463	44624	5478	29332	14091	0	34462	48901	0	0	34810	0	0		0		0		0		0	false							
947776	78423	0	4205	65328	0	93267	0	0	0	0	188338	0	23823	0	23448	39389	9122	89062	164515	0	0	2573	0	0	8568	26365	5676	645	34933	12548	16145	579	0	17806	29272	0	0	28693	0	0		0		0		0		0	true							
948036	24216	0	11721	39734	0	68758	0	0	10	0	167678	0	18406	20370	44162	20101	13357	57037	149272	0	0	7409	10	10	60773	24006	7857	1371	84779	21028	4296	4031	0	49843	29355	13861	0	25324	0	0		0		9772		0		9763	true							
948250	27107	0	54795	60191	0	150495	0	0	0	0	85742	5	1394	23629	13654	21987	5777	95700	84343	0	0	1805	0	0	7544	14802	2358	249	22345	3779	7156	761	0	11298	11696	0	0	10935	0	0		0		0		0		0	true							
948278	33888	0	1003	15027	0	38568	0	0	0	0	104797	0	5845	0	12761	28449	6096	37565	98952	0	0	3076	0	0	4943	15467	2084	162	20410	6124	13029	318	332	9895	19803	0	0	19153	0	0		0		0		0		0	true							
948531	13487	0	1144	41094	0	62162	0	0	15000	0	163604	0	4026	3077	30831	32705	7091	61018	148002	0	11576	3515	0	0	7260	51894	6825	3314	59154	6473	24452	6301	10893	38462	48119	0	5000	30925	12023	0		0		0		0		0	true							
949154	376138	0	51128	550051	0	1075915	0	0	151200	0	2601002	0	293290	235947	107449	1585942	41946	1020262	2224127	4525	83585	20998	151200	151200	163393	163891	24813	9759	327284	87735	180137	3765	5429	254407	277066	438111	0	267872	0	0		0		441026		0		393181	true	128468	292044	482127	857998	206042	168942	
949453	5460	0	1191	13258	0	28534	0	0	0	0	17281	0	4464	3448	2407	4925	249	27343	12567	0	250	0	0	0	1655	3236	449	63	4891	1086	408	0	0	2995	1494	6750	0	1494	0	0		0		6750		0		6750	true							
950141	381084	0	1347	33657	0	56832	0	0	50093	0	776232	0	104592	97328	107152	190439	14973	55485	671144	0	496	5525	50093	11216	28696	74034	27495	23125	92503	10355	40185	507	312	46198	51359	3401	0	47690	0	0		0		0		0		0	false							
950178	98789	0	0	54517	0	123511	0	0	29822	0	512917	0	479	0	143461	79905	35356	123511	502323	0	10115	11942	29822	0	29027	130102	94919	17382	158617	4294	32380	25611	508	127968	62793	1051	0	36674	10803	0		0		0		0		0	true							
950356	53144	0	5483	58336	0	66381	0	0	2000	0	72051	0	2916	6375	4960	0	2674	60860	67065	38	2070	981	0	0	3860	5610	1555	671	9462	2519	4192	500	0	6735	7211	1330	2000	6711	0	0		0		306		0		306	true							
950758	23872	7	4512	42527	0	115598	0	0	0	0	100946	0	2550	1170	19662	27418	9709	111079	98396	0	0	2342	0	0	12904	14695	4564	1405	27599	6690	7906	1193	300	13905	16089	35344	0	14596	0	0		0		35344		0		0	true							
951102	215815	0	19960	186817	0	186817	0	0	0	0	392090	0	37228	0	44650	599	14308	166857	354862	0	0	6240	0	0	16746	74060	2633	24	90806	19026	63187	0	0	48813	82213	0	0	82213	0	0		0		0		0		0	true							
952172	135320	0	383	99029	0	103140	0	0	115536	0	782930	0	81114	0	186162	149107	29077	102757	683185	0	18631	18511	115536	24999	63966	60382	128451	48858	124347	33508	74815	85660	2863	115495	196846	0	0	108323	18631	0		0		0		0		0	true							
952257	7844	0	3611	18949	0	36122	0	0	0	0	52320	0	10686	12797	7995	9233	3438	32511	41634	0	0	1286	0	0	2464	10899	1505	485	13363	10342	9548	0	0	7358	19890	0	0	19890	0	0		0		0		0		0	false							
952677	179376	0	115525	540193	0	540193	0	0	195349	0	1060247	0	88684	181205	305378	367505	33069	424418	968538	250	3025	9551	195349	181444	151271	232448	41229	7467	383719	20337	50169	8887	1558	127037	80951	20030	0	70506	0	0		0		8281		0		8281	true	103738	103232	209321	79614	151045	11290	
952846	32916	0	1449	25221	0	37614	0	0	0	0	69404	0	888	527	20183	4596	841	36165	68516	0	0	249	0	0	6816	14282	2085	6636	19394	0	2073	0	0	9636	2073	1713	0	2073	0	0		0		0		0		0	true							
953535	36782	0	8453	107657	0	215467	0	0	47243	0	374917	0	14555	12441	41474	174911	8604	207014	360362	0	0	2675	47243	47243	85352	56114	6565	1606	141416	5556	4813	2103	1114	108163	13587	11636	0	10369	0	0		0		0		0		0	true							
953843	31589	0	4719	77348	0	141322	0	0	52594	0	165495	0	5953	8856	55480	47759	938	136602	159297	1	245	256	47594	8072	14124	9951	14652	29405	24075	5993	6548	5474	0	12652	18015	3810	0	12541	245	3810		0		0		0		3810	true							
953852	29675	0	40104	68582	0	131282	0	0	0	0	99000	0	30023	68098	13598	19556	6095	91178	68977	0	0	2217	0	0	6075	15756	3527	353	21825	20338	2797	924	0	12112	24059	0	0	23135	0	0		0		0		0		0	false							
954158	16826	0	5501	45079	0	45079	0	0	7072	0	63113	0	18438	3340	17975	11399	4632	39578	37355	0	7320	232	0	0	6247	15583	3894	2415	21830	1768	4982	0	0	10164	6750	0	7072	6750	0	0		0		0		0		0	true							
954251	23850	41	1815	67218	0	88535	0	0	0	0	98134	0	4740	4485	18575	33737	11666	86679	93394	0	0	5385	0	0	8256	19295	4197	546	27551	2959	3827	1468	0	13718	8254	0	0	6786	0	0		0		0		0		0	true							
954279	252288	0	52	30946	0	32705	0	0	51187	0	572907	0	6942	0	95186	91094	11880	32653	553592	0	12373	5342	51187	51187	29752	62043	58516	5767	91795	12710	47968	12769	0	60891	73447	0	0	60678	12373	0		0		0		0		0	true							
954653	10756	0	128	22134	0	32207	0	0	0	0	24231	0	454	0	3315	1984	529	32079	23777	0	0	0	0	0	2520	6203	692	0	8722	525	787	764	0	6100	2076	0	0	1312	0	0		0		0		0		0	true							
954671	26678	22760	0	63599	0	161468	0	0	0	0	62163	1172	0	0	14291	2189	5042	138708	60991	0	0	2022	0	0	5303	14328	3497	1707	19631	1967	6091	0	403	10544	8461	0	0	8058	0	0		0		0		0		0	true							
955753	27938	0	16	28457	0	42366	0	0	9078	0	75758	0	1004	0	10731	18318	2287	42350	74754	0	0	642	0	0	1177	7365	6005	1882	8542	2321	2834	7919	0	5698	13074	0	2014	5155	0	0		0		0		0		0	false							
